store_name,store_product_id,name,brand_name,available,expected_restock,barcode,price,unit_type,unit_step,is_discounted,original_unit_price,secondary_unit_price,secondary_unit_type,secondary_unit_step,image_urls,description,categories
Spar,67bf8f6b31caa9252d551a55,Rio Mare Insalatissime zöldséges készétel tonhallal 2 x 160 g,,True,,8004030352513.0,3499.0,g,320.0,False,,,,,https://imageproxy.wolt.com/assets/689ba01cf18c6aaa8030c9f6,,halkonzerv-huskonzerv-melegszendvicskrem-152
Spar,67bf8f6b31caa9252d551a57,Rio Mare Insalatissime zöldséges készétel tonhallal 2 x 160 g,,True,,8004030352612.0,3499.0,g,320.0,False,,,,,https://imageproxy.wolt.com/assets/689ba01cf18c6aaa8030c9f3,,halkonzerv-huskonzerv-melegszendvicskrem-152
Spar,66c5880276953f4db0812dbd,S-Budget sertés darálthús 900 g,,False,,5999033800402.0,939.0,g,900.0,False,,,,,https://imageproxy.wolt.com/assets/689b8fb9f18c6aaa8030b2e6;https://imageproxy.wolt.com/assets/689b8fb9f18c6aaa8030b2e7,,daralthus-124
Spar,66c5880276953f4db0813416,S-Budget sertés darálthús 900 g,,False,,5999033810241.0,1759.0,g,900.0,False,,,,,https://imageproxy.wolt.com/assets/689b8fbb9bbcfa1dc39bc8b8;https://imageproxy.wolt.com/assets/689b8fbc9bbcfa1dc39bc8bc,,daralthus-124
Spar,67ad25f31af9fcb37887bfac,SPAR Natur*pur Bio 3 tojásos bio száraz tészta 400 g,,True,,9100000860114.0,999.0,g,400.0,False,,,,,https://imageproxy.wolt.com/assets/689bab9487a8f04a4a7dc1bc;https://imageproxy.wolt.com/assets/689bab9587a8f04a4a7dc1c0,,bio-83
Spar,67ad25f31af9fcb37887bfc7,SPAR Natur*pur Bio 3 tojásos bio száraz tészta 400 g,,True,,9100000860138.0,999.0,g,400.0,False,,,,,https://imageproxy.wolt.com/assets/689bab9487a8f04a4a7dc1bd;https://imageproxy.wolt.com/assets/689bab9587a8f04a4a7dc1c2,,bio-83
Spar,68d30cacfc07aa8af38effe8,SPAR Natur*pur Bio extrudált gluténmentes kukorica-snack 12 hónapos kortól 30 g,,True,,9100000907901.0,399.0,g,30.0,False,,,,,https://imageproxy.wolt.com/assets/689babba87a8f04a4a7dc203;https://imageproxy.wolt.com/assets/689babbb87a8f04a4a7dc207,,bebietelek-221
Spar,68d30cacfc07aa8af38f0050,SPAR Natur*pur Bio extrudált gluténmentes kukorica-snack 12 hónapos kortól 30 g,,True,,9100000907925.0,499.0,g,30.0,False,,,,,https://imageproxy.wolt.com/assets/689babba87a8f04a4a7dc200;https://imageproxy.wolt.com/assets/689babbb87a8f04a4a7dc205,,bebietelek-221
Spar,68d30cacfc07aa8af38effc0,SPAR Natur*pur Bio gabonapép csecsemők számára 5 hónapos kortól 250 g,,True,,9100000913346.0,999.0,g,250.0,False,,,,,https://imageproxy.wolt.com/assets/689babcd9bbcfa1dc39be4b8;https://imageproxy.wolt.com/assets/689babcf9bbcfa1dc39be4c0,,bebietelek-221
Spar,68d30cacfc07aa8af38effa2,SPAR Natur*pur Bio gabonapép csecsemők számára 5 hónapos kortól 250 g,,True,,9100000913360.0,1099.0,g,250.0,False,,,,,https://imageproxy.wolt.com/assets/689babcd9bbcfa1dc39be4b9;https://imageproxy.wolt.com/assets/689babcf9bbcfa1dc39be4be,,bebietelek-221
Spar,68d30cacfc07aa8af38eff63,SPAR Natur*pur Bio gabonapép csecsemők számára 5 hónapos kortól 250 g,,True,,9100000913407.0,1199.0,g,250.0,False,,,,,https://imageproxy.wolt.com/assets/689babcd9bbcfa1dc39be4ba;https://imageproxy.wolt.com/assets/689babcf9bbcfa1dc39be4bf,,bebietelek-221
Spar,66c5880276953f4db08133da,SPAR Natur*pur Bio zabpehely 500 g,,True,,9100000441207.0,799.0,g,500.0,False,,,,,https://imageproxy.wolt.com/assets/689baa8d9bbcfa1dc39be28a;https://imageproxy.wolt.com/assets/689baa8e9bbcfa1dc39be28f,,bio-83
Spar,66c5880276953f4db0813094,SPAR Natur*pur Bio zabpehely 500 g,,True,,9100000441221.0,899.0,g,500.0,False,,,,,https://imageproxy.wolt.com/assets/689baa9187a8f04a4a7dc000;https://imageproxy.wolt.com/assets/689baa9187a8f04a4a7dc005,,bio-83
Spar,67ad25f31af9fcb37887baa1,"Staropramen Dark minőségi barna sör 4,4% 0,5 l",,True,,5998817530986.0,489.0,ml,500.0,False,,,,,https://imageproxy.wolt.com/assets/68caaa2d96bcfcad1bd5b4b8;https://imageproxy.wolt.com/assets/68caaa2d96bcfcad1bd5b4ba,,barna-sor-232
Spar,66c5880276953f4db0812a71,"Staropramen Dark minőségi barna sör 4,4% 0,5 l",,True,,8593868002283.0,474.0,ml,500.0,False,,,,,https://imageproxy.wolt.com/assets/689ba4009bbcfa1dc39bd824;https://imageproxy.wolt.com/assets/689ba4019bbcfa1dc39bd828,,barna-sor-232
Spar,67cf61bb55ed25fa966c4e81,"Stella Artois minőségi világos sör 5% 0,33 l",,True,,5998817522271.0,424.0,ml,330.0,False,,,,,https://imageproxy.wolt.com/assets/689b8e16f18c6aaa8030af4c;https://imageproxy.wolt.com/assets/689b8e17f18c6aaa8030af50,,vilagos-sor-231
Spar,67ad25f31af9fcb37887babc,"Stella Artois minőségi világos sör 5% 0,33 l",,True,,5998817531181.0,419.0,ml,330.0,False,,,,,https://imageproxy.wolt.com/assets/689b8e4df18c6aaa8030afb9;https://imageproxy.wolt.com/assets/689b8e4ef18c6aaa8030afbe,,vilagos-sor-231
Spar,66c5880276953f4db081313b,Sóland Himalája étkezési kristálysó 1 kg,,True,,5997973108725.0,1090.0,g,1000.0,False,,,,,https://imageproxy.wolt.com/assets/689b86b6f18c6aaa8030a26f,,so-fuszerso-295
Spar,66c5880276953f4db0812dcc,Sóland Himalája étkezési kristálysó 1 kg,,True,,5997973113613.0,1090.0,g,1000.0,False,,,,,https://imageproxy.wolt.com/assets/689b86b787a8f04a4a7d9bdb,,etelizesito-leveskocka-102
Spar,66c5880276953f4db08133ef,Tchibo Cafissimo Caffè Crema Rich Aroma kávékapszula 30 db 228 g,,True,,4046234921076.0,5299.0,g,228.0,False,,,,,https://imageproxy.wolt.com/assets/689b6bfc87a8f04a4a7d76d5;https://imageproxy.wolt.com/assets/689b6bfd87a8f04a4a7d76d9,,kapszulas-kave-283
Spar,68d30cacfc07aa8af38f0042,Tchibo Cafissimo Caffè Crema Rich Aroma kávékapszula 30 db 228 g,,True,,4061445355267.0,5299.0,g,228.0,False,,,db,1.0,https://imageproxy.wolt.com/assets/689bb26287a8f04a4a7dd6bd,,kapszulas-kave-283
Spar,67ad25f31af9fcb37887b45b,Törley alkoholmentes borból készült habzó ital 750 ml,,True,,5999136650935.0,1949.0,ml,750.0,False,,,,,https://imageproxy.wolt.com/assets/689b955d87a8f04a4a7daa54;https://imageproxy.wolt.com/assets/689b955e87a8f04a4a7daa5a,,alkoholmentes-pezsgo-187
Spar,67ad25f31af9fcb37887b404,Törley alkoholmentes borból készült habzó ital 750 ml,,True,,5999136650942.0,1949.0,ml,750.0,False,,,,,https://imageproxy.wolt.com/assets/689b955f9bbcfa1dc39bcbdc;https://imageproxy.wolt.com/assets/689b95609bbcfa1dc39bcbe0,,alkoholmentes-pezsgo-187
Spar,66544f27584ad684ed53f4e1,Virágméz 250 g,,True,,5998150520132.0,999.0,g,250.0,False,,,,,https://imageproxy.wolt.com/assets/689b888ff18c6aaa8030a53b,,mez-80
Spar,66c5880276953f4db0812c26,Virágméz 250 g,,True,,5998150522501.0,1299.0,g,250.0,False,,,,,https://imageproxy.wolt.com/assets/689b888ff18c6aaa8030a53c,,mez-80
Spar,66c5880276953f4db08136ec,Virágméz 900 g,,True,,5998035100046.0,2799.0,g,900.0,False,,,,,https://imageproxy.wolt.com/assets/689b87bc87a8f04a4a7d9d8d,,mez-80
Spar,66c5880276953f4db08128ea,Virágméz 900 g,,True,,5998150520071.0,2899.0,g,900.0,False,,,,,https://imageproxy.wolt.com/assets/689b888ff18c6aaa8030a53d,,mez-80
Spar,66c5880276953f4db0812ef8,Zott Jogobella joghurtos ital 250 g,,True,,4014500504520.0,319.0,g,250.0,False,,,,,https://imageproxy.wolt.com/assets/689b729787a8f04a4a7d7b10,,joghurtitalok-56
Spar,66c5880276953f4db0812efb,Zott Jogobella joghurtos ital 250 g,,True,,4014500504537.0,319.0,g,250.0,False,,,,,https://imageproxy.wolt.com/assets/689b729687a8f04a4a7d7b0f,,joghurtitalok-56
Spar,683e11f5ca25c2425e9ec2c3,Zott Jogobella laktózmentes élőflórás joghurt 150 g,,True,,4014500517360.0,158.0,g,150.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/05349e10-954a-11f0-ac5a-aeb8d2c4c035_464176006.jpg,,laktozmentes-termekek-59
Spar,683e11f5ca25c2425e9ec2ba,Zott Jogobella laktózmentes élőflórás joghurt 150 g,,True,,4014500518855.0,158.0,g,150.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/3834b43a-954a-11f0-b757-9edb1764b31c_511711006.jpg,,izesitett-joghurt-280
Spar,68d30cacfc07aa8af38efef8,Zott Jogobella élőflórás joghurt 150 g,,True,,4014500512907.0,151.0,g,150.0,False,,,,,https://imageproxy.wolt.com/assets/689b6ba387a8f04a4a7d75a8,,izesitett-joghurt-280
Spar,66c5880276953f4db0812c94,Zott Jogobella élőflórás joghurt 150 g,,True,,4014500512976.0,151.0,g,150.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/c9bb5fcc-9549-11f0-ac71-6eb138b48dfb_328098000.jpg,,izesitett-joghurt-280
Spar,66c5880276953f4db08129af,Zott Jogobella élőflórás joghurt 150 g,,True,,4014500512990.0,151.0,g,150.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/b2a2e652-9549-11f0-9877-0e83118a0f9e_230361001.jpg,,izesitett-joghurt-280
Spar,68d30cacfc07aa8af38efeb6,Zott Jogobella élőflórás joghurt 150 g,,True,,4014500513928.0,151.0,g,150.0,False,,,,,https://imageproxy.wolt.com/assets/689b6ba587a8f04a4a7d75ad,,izesitett-joghurt-280
Spar,66c5880276953f4db0813220,Zott Jogobella élőflórás joghurt 400 g,,True,,4014500512914.0,329.0,g,400.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/fe20d7c4-9549-11f0-9fe1-02dd9fbefa53_432645008.jpg,,izesitett-joghurt-280
Spar,66c5880276953f4db08130c3,Zott Jogobella élőflórás joghurt 400 g,,True,,4014500513010.0,329.0,g,400.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/ef68d1f0-9549-11f0-818c-d6880c8cce6c_408151007.jpg,,izesitett-joghurt-280
Spar,66c5880276953f4db081344b,Zott Jogobella élőflórás joghurt 400 g,,True,,4014500516363.0,329.0,g,400.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/0ebab604-954a-11f0-ac8b-f6c90d5a7ab9_482104005.jpg,,izesitett-joghurt-280
