index,id,name,slug,parent_id,count,child_count,is_leaf,is_fetch_root,path,path_ids,permalink,image_url
61,4509,ALAPVETŐ ÉLELMISZER,alapveto-elelmiszer,4483,249,9,false,false,ÉLELMISZER > ALAPVETŐ ÉLELMISZER,4483|4509,https://coopshop.hu/termekkategoria/elelmiszer/alapveto-elelmiszer/,
62,5020,CUKOR,cukor,4509,8,0,true,false,ÉLELMISZER > ALAPVETŐ ÉLELMISZER > CUKOR,4483|4509|5020,https://coopshop.hu/termekkategoria/elelmiszer/alapveto-elelmiszer/cukor/,
63,4524,ECET,ecet,4509,9,0,true,false,ÉLELMISZER > ALAPVETŐ ÉLELMISZER > ECET,4483|4509|4524,https://coopshop.hu/termekkategoria/elelmiszer/alapveto-elelmiszer/ecet/,
64,5173,LISZT,liszt,4509,27,0,true,false,ÉLELMISZER > ALAPVETŐ ÉLELMISZER > LISZT,4483|4509|5173,https://coopshop.hu/termekkategoria/elelmiszer/alapveto-elelmiszer/liszt/,
65,4638,OLAJ,olaj,4509,17,0,true,false,ÉLELMISZER > ALAPVETŐ ÉLELMISZER > OLAJ,4483|4509|4638,https://coopshop.hu/termekkategoria/elelmiszer/alapveto-elelmiszer/olaj/,
66,4797,"RIZS, GABONAFÉLÉK, HÜVELYESEK",rizs-gabonafelek-huvelyesek,4509,49,0,true,false,"ÉLELMISZER > ALAPVETŐ ÉLELMISZER > RIZS, GABONAFÉLÉK, HÜVELYESEK",4483|4509|4797,https://coopshop.hu/termekkategoria/elelmiszer/alapveto-elelmiszer/rizs-gabonafelek-huvelyesek/,
67,5433,SPECIÁLIS KÖRETFÉLÉK,specialis-koretfelek,4509,14,0,true,false,ÉLELMISZER > ALAPVETŐ ÉLELMISZER > SPECIÁLIS KÖRETFÉLÉK,4483|4509|5433,https://coopshop.hu/termekkategoria/elelmiszer/alapveto-elelmiszer/specialis-koretfelek/,
68,5455,SZÁRAZTÉSZTA,szarazteszta,4509,78,2,false,false,ÉLELMISZER > ALAPVETŐ ÉLELMISZER > SZÁRAZTÉSZTA,4483|4509|5455,https://coopshop.hu/termekkategoria/elelmiszer/alapveto-elelmiszer/szarazteszta/,
69,5461,DURUM,durum,5455,16,0,true,false,ÉLELMISZER > ALAPVETŐ ÉLELMISZER > SZÁRAZTÉSZTA > DURUM,4483|4509|5455|5461,https://coopshop.hu/termekkategoria/elelmiszer/alapveto-elelmiszer/szarazteszta/durum/,
70,5456,NEM DURUM,nem-durum,5455,62,0,true,false,ÉLELMISZER > ALAPVETŐ ÉLELMISZER > SZÁRAZTÉSZTA > NEM DURUM,4483|4509|5455|5456,https://coopshop.hu/termekkategoria/elelmiszer/alapveto-elelmiszer/szarazteszta/nem-durum/,
71,4510,SÓ,so,4509,43,0,true,false,ÉLELMISZER > ALAPVETŐ ÉLELMISZER > SÓ,4483|4509|4510,https://coopshop.hu/termekkategoria/elelmiszer/alapveto-elelmiszer/so/,
72,5446,"ZSEMLEMORZSA, PANÍRMORZSA",zsemlemorzsa-panirmorzsa,4509,4,0,true,false,"ÉLELMISZER > ALAPVETŐ ÉLELMISZER > ZSEMLEMORZSA, PANÍRMORZSA",4483|4509|5446,https://coopshop.hu/termekkategoria/elelmiszer/alapveto-elelmiszer/zsemlemorzsa-panirmorzsa/,
73,4504,BABAVILÁG,babavilag,4483,106,6,false,false,ÉLELMISZER > BABAVILÁG,4483|4504,https://coopshop.hu/termekkategoria/elelmiszer/babavilag/,
74,4505,BABAÁPOLÁS,babaapolas,4504,17,0,true,false,ÉLELMISZER > BABAVILÁG > BABAÁPOLÁS,4483|4504|4505,https://coopshop.hu/termekkategoria/elelmiszer/babavilag/babaapolas/,
75,4695,BÉBI ITAL,bebi-ital,4504,16,0,true,false,ÉLELMISZER > BABAVILÁG > BÉBI ITAL,4483|4504|4695,https://coopshop.hu/termekkategoria/elelmiszer/babavilag/bebi-ital/,
76,4679,BÉBI ÉTEL,bebi-etel,4504,38,0,true,false,ÉLELMISZER > BABAVILÁG > BÉBI ÉTEL,4483|4504|4679,https://coopshop.hu/termekkategoria/elelmiszer/babavilag/bebi-etel/,
77,6534,BÉBIDESSZERT,bebidesszert,4504,11,0,true,false,ÉLELMISZER > BABAVILÁG > BÉBIDESSZERT,4483|4504|6534,https://coopshop.hu/termekkategoria/elelmiszer/babavilag/bebidesszert/,
78,5218,PELENKA,pelenka,4504,7,0,true,false,ÉLELMISZER > BABAVILÁG > PELENKA,4483|4504|5218,https://coopshop.hu/termekkategoria/elelmiszer/babavilag/pelenka/,
79,5450,TEJALAPÚ,tejalapu,4504,17,0,true,false,ÉLELMISZER > BABAVILÁG > TEJALAPÚ,4483|4504|5450,https://coopshop.hu/termekkategoria/elelmiszer/babavilag/tejalapu/,
80,4588,FÉLKÉSZ-KÉSZ TERMÉK,felkesz-kesz-termek,4483,606,5,false,false,ÉLELMISZER > FÉLKÉSZ-KÉSZ TERMÉK,4483|4588,https://coopshop.hu/termekkategoria/elelmiszer/felkesz-kesz-termek/,
81,4630,"ALAPOK, SZÓSZOK, MÁRTÁSOK",alapok-szoszok-martasok,4588,85,0,true,false,"ÉLELMISZER > FÉLKÉSZ-KÉSZ TERMÉK > ALAPOK, SZÓSZOK, MÁRTÁSOK",4483|4588|4630,https://coopshop.hu/termekkategoria/elelmiszer/felkesz-kesz-termek/alapok-szoszok-martasok/,
82,4589,KONZERV,konzerv,4588,388,0,true,false,ÉLELMISZER > FÉLKÉSZ-KÉSZ TERMÉK > KONZERV,4483|4588|4589,https://coopshop.hu/termekkategoria/elelmiszer/felkesz-kesz-termek/konzerv/,
83,4623,LEVES,leves,4588,90,0,true,false,ÉLELMISZER > FÉLKÉSZ-KÉSZ TERMÉK > LEVES,4483|4588|4623,https://coopshop.hu/termekkategoria/elelmiszer/felkesz-kesz-termek/leves/,
84,4938,SALÁTAÖNTET,salataontet,4588,25,0,true,false,ÉLELMISZER > FÉLKÉSZ-KÉSZ TERMÉK > SALÁTAÖNTET,4483|4588|4938,https://coopshop.hu/termekkategoria/elelmiszer/felkesz-kesz-termek/salataontet/,
85,4627,SZÁRAZ KÉSZÉTELEK,szaraz-keszetelek,4588,18,0,true,false,ÉLELMISZER > FÉLKÉSZ-KÉSZ TERMÉK > SZÁRAZ KÉSZÉTELEK,4483|4588|4627,https://coopshop.hu/termekkategoria/elelmiszer/felkesz-kesz-termek/szaraz-keszetelek/,
86,4491,"FŰSZER, ÉTELÍZESÍTŐ",fuszer-etelizesito,4483,275,2,false,false,"ÉLELMISZER > FŰSZER, ÉTELÍZESÍTŐ",4483|4491,https://coopshop.hu/termekkategoria/elelmiszer/fuszer-etelizesito/,
87,4680,NEDVES ÉTELÍZESÍTŐ,nedves-etelizesito,4491,105,0,true,false,"ÉLELMISZER > FŰSZER, ÉTELÍZESÍTŐ > NEDVES ÉTELÍZESÍTŐ",4483|4491|4680,https://coopshop.hu/termekkategoria/elelmiszer/fuszer-etelizesito/nedves-etelizesito/,
88,4492,SZÁRAZ ÉTELÍZESÍTŐ,szaraz-etelizesito,4491,170,0,true,false,"ÉLELMISZER > FŰSZER, ÉTELÍZESÍTŐ > SZÁRAZ ÉTELÍZESÍTŐ",4483|4491|4492,https://coopshop.hu/termekkategoria/elelmiszer/fuszer-etelizesito/szaraz-etelizesito/,
89,5452,ITAL,ital,4483,765,2,false,false,ÉLELMISZER > ITAL,4483|5452,https://coopshop.hu/termekkategoria/elelmiszer/ital/,
90,6381,ALKOHOLMENTES,alkoholmentes,5452,363,3,false,false,ÉLELMISZER > ITAL > ALKOHOLMENTES,4483|5452|6381,https://coopshop.hu/termekkategoria/elelmiszer/ital/alkoholmentes/,
91,6388,GYÜMÖLCS- ÉS ZÖLDSÉGLEVEK,gyumolcs-es-zoldseglevek,6381,114,2,false,false,ÉLELMISZER > ITAL > ALKOHOLMENTES > GYÜMÖLCS- ÉS ZÖLDSÉGLEVEK,4483|5452|6381|6388,https://coopshop.hu/termekkategoria/elelmiszer/ital/alkoholmentes/gyumolcs-es-zoldseglevek/,
92,6389,GYÜMÖLCSLÉ,gyumolcsle,6388,107,0,true,false,ÉLELMISZER > ITAL > ALKOHOLMENTES > GYÜMÖLCS- ÉS ZÖLDSÉGLEVEK > GYÜMÖLCSLÉ,4483|5452|6381|6388|6389,https://coopshop.hu/termekkategoria/elelmiszer/ital/alkoholmentes/gyumolcs-es-zoldseglevek/gyumolcsle/,
93,6390,ZÖLDSÉGLÉ,zoldsegle,6388,7,0,true,false,ÉLELMISZER > ITAL > ALKOHOLMENTES > GYÜMÖLCS- ÉS ZÖLDSÉGLEVEK > ZÖLDSÉGLÉ,4483|5452|6381|6388|6390,https://coopshop.hu/termekkategoria/elelmiszer/ital/alkoholmentes/gyumolcs-es-zoldseglevek/zoldsegle/,
94,6384,VIZEK,vizek,6381,105,4,false,false,ÉLELMISZER > ITAL > ALKOHOLMENTES > VIZEK,4483|5452|6381|6384,https://coopshop.hu/termekkategoria/elelmiszer/ital/alkoholmentes/vizek/,
95,6385,GYÓGYVIZEK,gyogyvizek,6384,3,0,true,false,ÉLELMISZER > ITAL > ALKOHOLMENTES > VIZEK > GYÓGYVIZEK,4483|5452|6381|6384|6385,https://coopshop.hu/termekkategoria/elelmiszer/ital/alkoholmentes/vizek/gyogyvizek/,
96,6615,SZÉNSAVAS VIZEK,szensavas-vizek-vizek,6384,46,0,true,false,ÉLELMISZER > ITAL > ALKOHOLMENTES > VIZEK > SZÉNSAVAS VIZEK,4483|5452|6381|6384|6615,https://coopshop.hu/termekkategoria/elelmiszer/ital/alkoholmentes/vizek/szensavas-vizek-vizek/,
97,6616,SZÉNSAVMENTES VIZEK,szensavmentes-vizek-vizek,6384,39,0,true,false,ÉLELMISZER > ITAL > ALKOHOLMENTES > VIZEK > SZÉNSAVMENTES VIZEK,4483|5452|6381|6384|6616,https://coopshop.hu/termekkategoria/elelmiszer/ital/alkoholmentes/vizek/szensavmentes-vizek-vizek/,
98,6395,ÍZESÍTETT ÁSVÁNYVIZEK,izesitett-asvanyvizek,6384,17,0,true,false,ÉLELMISZER > ITAL > ALKOHOLMENTES > VIZEK > ÍZESÍTETT ÁSVÁNYVIZEK,4483|5452|6381|6384|6395,https://coopshop.hu/termekkategoria/elelmiszer/ital/alkoholmentes/vizek/izesitett-asvanyvizek/,
99,6382,ÜDÍTŐK,uditok,6381,144,5,false,false,ÉLELMISZER > ITAL > ALKOHOLMENTES > ÜDÍTŐK,4483|5452|6381|6382,https://coopshop.hu/termekkategoria/elelmiszer/ital/alkoholmentes/uditok/,
100,6383,ENERGIAITAL,energiaital,6382,21,0,true,false,ÉLELMISZER > ITAL > ALKOHOLMENTES > ÜDÍTŐK > ENERGIAITAL,4483|5452|6381|6382|6383,https://coopshop.hu/termekkategoria/elelmiszer/ital/alkoholmentes/uditok/energiaital/,
101,6392,JEGESTEA,jegestea,6382,24,0,true,false,ÉLELMISZER > ITAL > ALKOHOLMENTES > ÜDÍTŐK > JEGESTEA,4483|5452|6381|6382|6392,https://coopshop.hu/termekkategoria/elelmiszer/ital/alkoholmentes/uditok/jegestea/,
102,6393,SPORTITALOK,sportitalok,6382,5,0,true,false,ÉLELMISZER > ITAL > ALKOHOLMENTES > ÜDÍTŐK > SPORTITALOK,4483|5452|6381|6382|6393,https://coopshop.hu/termekkategoria/elelmiszer/ital/alkoholmentes/uditok/sportitalok/,
103,6594,SZÉNSAVAS ÜDÍTŐK,szensavas-uditok,6382,64,0,true,false,ÉLELMISZER > ITAL > ALKOHOLMENTES > ÜDÍTŐK > SZÉNSAVAS ÜDÍTŐK,4483|5452|6381|6382|6594,https://coopshop.hu/termekkategoria/elelmiszer/ital/alkoholmentes/uditok/szensavas-uditok/,
104,6391,"SZÖRPÖK, SZIRUPOK",szorpok-szirupok,6382,30,0,true,false,"ÉLELMISZER > ITAL > ALKOHOLMENTES > ÜDÍTŐK > SZÖRPÖK, SZIRUPOK",4483|5452|6381|6382|6391,https://coopshop.hu/termekkategoria/elelmiszer/ital/alkoholmentes/uditok/szorpok-szirupok/,
105,5453,ALKOHOLOS,alkoholos,5452,402,6,false,false,ÉLELMISZER > ITAL > ALKOHOLOS,4483|5452|5453,https://coopshop.hu/termekkategoria/elelmiszer/ital/alkoholos/,
106,5458,FEHÉRBOR,feherbor,5453,54,0,true,false,ÉLELMISZER > ITAL > ALKOHOLOS > FEHÉRBOR,4483|5452|5453|5458,https://coopshop.hu/termekkategoria/elelmiszer/ital/alkoholos/feherbor/,
107,5457,"PEZSGŐ, GYÖNGYÖZŐBOR",pezsgo-gyongyozobor,5453,45,0,true,false,"ÉLELMISZER > ITAL > ALKOHOLOS > PEZSGŐ, GYÖNGYÖZŐBOR",4483|5452|5453|5457,https://coopshop.hu/termekkategoria/elelmiszer/ital/alkoholos/pezsgo-gyongyozobor/,
108,5462,ROSEBOR,rosebor,5453,17,0,true,false,ÉLELMISZER > ITAL > ALKOHOLOS > ROSEBOR,4483|5452|5453|5462,https://coopshop.hu/termekkategoria/elelmiszer/ital/alkoholos/rosebor/,
109,5459,SZESZESITAL,szeszesital,5453,194,0,true,false,ÉLELMISZER > ITAL > ALKOHOLOS > SZESZESITAL,4483|5452|5453|5459,https://coopshop.hu/termekkategoria/elelmiszer/ital/alkoholos/szeszesital/,
110,5454,"SÖR, CIDER, SELTZER",sor-cider-seltzer,5453,67,0,true,false,"ÉLELMISZER > ITAL > ALKOHOLOS > SÖR, CIDER, SELTZER",4483|5452|5453|5454,https://coopshop.hu/termekkategoria/elelmiszer/ital/alkoholos/sor-cider-seltzer/,
111,5460,VÖRÖSBOR,vorosbor,5453,25,0,true,false,ÉLELMISZER > ITAL > ALKOHOLOS > VÖRÖSBOR,4483|5452|5453|5460,https://coopshop.hu/termekkategoria/elelmiszer/ital/alkoholos/vorosbor/,
112,4484,REGGELIZŐ TERMÉK,reggelizo-termek,4483,436,7,false,false,ÉLELMISZER > REGGELIZŐ TERMÉK,4483|4484,https://coopshop.hu/termekkategoria/elelmiszer/reggelizo-termek/,
113,4531,KAKAÓ INSTANT,kakao-instant,4484,12,0,true,false,ÉLELMISZER > REGGELIZŐ TERMÉK > KAKAÓ INSTANT,4483|4484|4531,https://coopshop.hu/termekkategoria/elelmiszer/reggelizo-termek/kakao-instant/,
114,4566,KRÉMEK,kremek,4484,5,0,true,false,ÉLELMISZER > REGGELIZŐ TERMÉK > KRÉMEK,4483|4484|4566,https://coopshop.hu/termekkategoria/elelmiszer/reggelizo-termek/kremek/,
115,4507,KÁVÉ,kave,4484,127,0,true,false,ÉLELMISZER > REGGELIZŐ TERMÉK > KÁVÉ,4483|4484|4507,https://coopshop.hu/termekkategoria/elelmiszer/reggelizo-termek/kave/,
116,4982,LEKVÁR,lekvar,4484,41,0,true,false,ÉLELMISZER > REGGELIZŐ TERMÉK > LEKVÁR,4483|4484|4982,https://coopshop.hu/termekkategoria/elelmiszer/reggelizo-termek/lekvar/,
117,4689,MÉZ,mez,4484,7,0,true,false,ÉLELMISZER > REGGELIZŐ TERMÉK > MÉZ,4483|4484|4689,https://coopshop.hu/termekkategoria/elelmiszer/reggelizo-termek/mez/,
118,4485,REGGELIZŐ PELYHEK,reggelizo-pelyhek,4484,159,0,true,false,ÉLELMISZER > REGGELIZŐ TERMÉK > REGGELIZŐ PELYHEK,4483|4484|4485,https://coopshop.hu/termekkategoria/elelmiszer/reggelizo-termek/reggelizo-pelyhek/,
119,4533,TEA,tea,4484,85,0,true,false,ÉLELMISZER > REGGELIZŐ TERMÉK > TEA,4483|4484|4533,https://coopshop.hu/termekkategoria/elelmiszer/reggelizo-termek/tea/,
120,4940,SZEZONÁRU,szezonaru,4483,163,6,false,false,ÉLELMISZER > SZEZONÁRU,4483|4940,https://coopshop.hu/termekkategoria/elelmiszer/szezonaru/,
121,6486,ANYÁK NAPJA,anyak-napja,4940,1,0,true,false,ÉLELMISZER > SZEZONÁRU > ANYÁK NAPJA,4483|4940|6486,https://coopshop.hu/termekkategoria/elelmiszer/szezonaru/anyak-napja/,
122,5449,HALLOWEEN,halloween,4940,2,0,true,false,ÉLELMISZER > SZEZONÁRU > HALLOWEEN,4483|4940|5449,https://coopshop.hu/termekkategoria/elelmiszer/szezonaru/halloween/,
123,6614,HÚSVÉT,husvet-szezonaru,4940,74,0,true,false,ÉLELMISZER > SZEZONÁRU > HÚSVÉT,4483|4940|6614,https://coopshop.hu/termekkategoria/elelmiszer/szezonaru/husvet-szezonaru/,
124,6597,KARÁCSONY,karacsony,4940,59,0,true,false,ÉLELMISZER > SZEZONÁRU > KARÁCSONY,4483|4940|6597,https://coopshop.hu/termekkategoria/elelmiszer/szezonaru/karacsony/,
125,5422,MIKULÁS,mikulas,4940,26,0,true,false,ÉLELMISZER > SZEZONÁRU > MIKULÁS,4483|4940|5422,https://coopshop.hu/termekkategoria/elelmiszer/szezonaru/mikulas/,
126,6646,VALENTIN NAP,valentin-nap,4940,1,0,true,false,ÉLELMISZER > SZEZONÁRU > VALENTIN NAP,4483|4940|6646,https://coopshop.hu/termekkategoria/elelmiszer/szezonaru/valentin-nap/,
127,4487,SÜTÉSI KELLÉK,sutesi-kellek,4483,178,5,false,false,ÉLELMISZER > SÜTÉSI KELLÉK,4483|4487,https://coopshop.hu/termekkategoria/elelmiszer/sutesi-kellek/,
128,4572,"BEFŐZÉSI SEGÉDANYAGOK, KELLÉKEK",befozesi-segedanyagok-kellekek,4487,28,0,true,false,"ÉLELMISZER > SÜTÉSI KELLÉK > BEFŐZÉSI SEGÉDANYAGOK, KELLÉKEK",4483|4487|4572,https://coopshop.hu/termekkategoria/elelmiszer/sutesi-kellek/befozesi-segedanyagok-kellekek/,
