index,id,name,prog_id,parent_id,level,path,path_ids,is_leaf,is_root,status,product_count,child_count
439,878,Vaj,vaj-vajkrem2,529,3,"Tejtermék, tojás > Vaj, sajtkrém > Vaj",505|529|878,True,False,y,4,0
440,1008,Vajkrém,vajkrem,529,3,"Tejtermék, tojás > Vaj, sajtkrém > Vajkrém",505|529|1008,True,False,y,1,0
441,1241,"Felvágott, kolbász, virsli",felvagott-kolbasz-virsli,1236,3,"Vegetáriánus & vegán > Húshelyettesítők > Felvágott, kolbász, virsli",1234|1236|1241,True,False,y,2,0
442,1242,Készétel,keszetel,1236,3,Vegetáriánus & vegán > Húshelyettesítők > Készétel,1234|1236|1242,True,False,y,1,0
443,1238,"Növényi joghurt, krém",novenyi-joghurt-krem,1235,3,"Vegetáriánus & vegán > Növényi termékek > Növényi joghurt, krém",1234|1235|1238,True,False,y,6,0
444,1239,Növényi sajt,novenyi-sajt,1235,3,Vegetáriánus & vegán > Növényi termékek > Növényi sajt,1234|1235|1239,True,False,y,2,0
445,1237,Növényi tej,novenyi-tej,1235,3,Vegetáriánus & vegán > Növényi termékek > Növényi tej,1234|1235|1237,True,False,y,4,0
446,1240,"Növényi zsír, margarin",novenyi-zsir-margarin,1235,3,"Vegetáriánus & vegán > Növényi termékek > Növényi zsír, margarin",1234|1235|1240,True,False,y,0,0
447,1052,Alma és körte,alma-es-korte,542,3,"Zöldség, gyümölcs > Gyümölcs > Alma és körte",541|542|1052,True,False,y,5,0
448,1053,Citrusfélék és kiwi,citrusfelek-es-kiwi,542,3,"Zöldség, gyümölcs > Gyümölcs > Citrusfélék és kiwi",541|542|1053,True,False,y,3,0
449,1051,Déligyümölcs,deligyumolcs,542,3,"Zöldség, gyümölcs > Gyümölcs > Déligyümölcs",541|542|1051,True,False,y,4,0
450,1055,Szezonális gyümölcsök,szezonalis-gyumolcsok,542,3,"Zöldség, gyümölcs > Gyümölcs > Szezonális gyümölcsök",541|542|1055,True,False,y,0,0
451,1054,Szőlő és bogyós gyümölcs,szolo-es-bogyos-gyumolcs,542,3,"Zöldség, gyümölcs > Gyümölcs > Szőlő és bogyós gyümölcs",541|542|1054,True,False,y,1,0
452,1264,"Mag-mix, diákcsemege",mag-mix-diakcsemege,547,3,"Zöldség, gyümölcs > Magvak > Mag-mix, diákcsemege",541|547|1264,True,False,y,4,0
453,1262,Natúr magvak,natur-magvak,547,3,"Zöldség, gyümölcs > Magvak > Natúr magvak",541|547|1262,True,False,y,2,0
454,1061,"Brokkoli, káposzta, karfiol",brokkoli-kaposzta-karfiol,545,3,"Zöldség, gyümölcs > Zöldség > Brokkoli, káposzta, karfiol",541|545|1061,True,False,y,3,0
455,1059,Burgonyafélék,burgonyafelek,545,3,"Zöldség, gyümölcs > Zöldség > Burgonyafélék",541|545|1059,True,False,y,5,0
456,1062,"Cukkini, padlizsán, tökféle",cukkini-padlizsan-tokfele,545,3,"Zöldség, gyümölcs > Zöldség > Cukkini, padlizsán, tökféle",541|545|1062,True,False,y,0,0
457,1060,Gomba,gomba,545,3,"Zöldség, gyümölcs > Zöldség > Gomba",541|545|1060,True,False,y,5,0
458,1058,"Hagyma, fokhagyma",hagyma-fokhagyma,545,3,"Zöldség, gyümölcs > Zöldség > Hagyma, fokhagyma",541|545|1058,True,False,y,7,0
459,1251,Hüvelyesek,huvelyesek,545,3,"Zöldség, gyümölcs > Zöldség > Hüvelyesek",541|545|1251,True,False,y,0,0
460,1057,Leveszöldség,leveszoldseg,545,3,"Zöldség, gyümölcs > Zöldség > Leveszöldség",541|545|1057,True,False,y,7,0
461,1056,"Paradicsom, paprika, uborka",paradicsom-paprika-uborka,545,3,"Zöldség, gyümölcs > Zöldség > Paradicsom, paprika, uborka",541|545|1056,True,False,y,17,0
462,1063,"Retekfélék, torma",retekfelek-torma,545,3,"Zöldség, gyümölcs > Zöldség > Retekfélék, torma",541|545|1063,True,False,y,1,0
463,1100,Szezonális zöldségek (delete),szezonalis-zoldsegek-delete-,545,3,"Zöldség, gyümölcs > Zöldség > Szezonális zöldségek (delete)",541|545|1100,True,False,n,0,0
464,1031,Alutálcás,alutalcas,605,3,Állateledel és felszerelés > Kutyaeledel > Alutálcás,604|605|1031,True,False,y,6,0
465,606,Eledel (delete),eledel-delete-,605,3,Állateledel és felszerelés > Kutyaeledel > Eledel (delete),604|605|606,True,False,n,0,0
466,607,Jutalomfalatok,jutalomfalatok,605,3,Állateledel és felszerelés > Kutyaeledel > Jutalomfalatok,604|605|607,True,False,y,8,0
467,1030,Konzerv,konzerv,605,3,Állateledel és felszerelés > Kutyaeledel > Konzerv,604|605|1030,True,False,y,14,0
468,1029,Száraztáp,szaraztap,605,3,Állateledel és felszerelés > Kutyaeledel > Száraztáp,604|605|1029,True,False,y,3,0
469,1034,Alutálcás,alutalcas-2,608,3,Állateledel és felszerelés > Macskaeledel > Alutálcás,604|608|1034,True,False,y,12,0
470,609,Eledel (delete),eledel-delete-,608,3,Állateledel és felszerelés > Macskaeledel > Eledel (delete),604|608|609,True,False,n,0,0
471,610,Jutalomfalatok,jutalomfalatok2,608,3,Állateledel és felszerelés > Macskaeledel > Jutalomfalatok,604|608|610,True,False,y,2,0
472,1033,Konzerv,konzerv-2,608,3,Állateledel és felszerelés > Macskaeledel > Konzerv,604|608|1033,True,False,y,7,0
473,1032,Száraztáp,szaraztap-2,608,3,Állateledel és felszerelés > Macskaeledel > Száraztáp,604|608|1032,True,False,y,8,0
