barcode_norm,name_norm,store_product_id_spar,product_name_spar,available_spar,unit_price_num_spar,unit_type_norm_spar,unit_step_num_spar,base_unit_spar,base_price_spar,is_discounted_spar,original_unit_price_spar,categories_spar,image_urls_spar,store_product_id_prima,product_name_prima,available_prima,unit_price_num_prima,unit_type_norm_prima,unit_step_num_prima,base_unit_prima,base_price_prima,is_discounted_prima,original_unit_price_prima,categories_prima,image_urls_prima,price_diff_prima_minus_spar,price_pct_prima_vs_spar,same_package_unit,same_base_unit,base_price_diff_prima_minus_spar,base_price_pct_prima_vs_spar
8594008278438,tihany friss zöldfűszeres szendvicskrém 120 g,939ae0ea442f3609e0ac3126,Tihany Friss zöldfűszeres szendvicskrém 120 g,True,704.0,g,120.0,Ft/kg,5866.666666666666,False,,vajkrem-sajtkrem-korozott-101,https://imageproxy.wolt.com/assets/68f62b6c3eaefc4bd921425d,dd43bc7dde47797d0807777d,Tihany Friss zöldfűszeres szendvicskrém 120 g,True,480.0,g,120.0,Ft/kg,4000.0,False,,vajkrem-55,https://imageproxy.wolt.com/assets/6936dcefaee415e61b5e88f3,-224.0,-31.818181818181817,True,True,-1866.666666666666,-31.818181818181813
8594008278414,tihany friss natúr szendvicskrém 120 g,5787f62b200463ee0f1a827d,Tihany Friss natúr szendvicskrém 120 g,True,704.0,g,120.0,Ft/kg,5866.666666666666,False,,vajkrem-sajtkrem-korozott-101,https://imageproxy.wolt.com/assets/689ba441f18c6aaa8030d0d7,1fde1d4e97a8c16595b7d7c6,Tihany Friss natúr szendvicskrém 120 g,True,480.0,g,120.0,Ft/kg,4000.0,False,,vajkrem-55,https://imageproxy.wolt.com/assets/6936d5ee6a20cce120707cb3,-224.0,-31.818181818181817,True,True,-1866.666666666666,-31.818181818181813
8719200266551,flora original omega 3 & 6 margarin 225 g,1fb4d2c671ce0c0af506df10,Flora Original Omega 3 & 6 margarin 225 g,True,535.0,g,225.0,Ft/kg,2377.777777777778,False,,vaj-margarin-100,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/462389cc-954a-11f0-b570-1a5d4a1663d8_523355007.jpg,25f7950783172f8ee31bf81f,Flora Original Omega 3 & 6 margarin 225 g,False,312.0,g,225.0,Ft/kg,1386.6666666666667,False,,margarin-49,https://imageproxy.wolt.com/assets/69d635bdf17312ee6578ee46;https://imageproxy.wolt.com/assets/69d635bdf17312ee6578ee48,-223.0,-41.6822429906542,True,True,-991.1111111111111,-41.6822429906542
7622210818553,milka choco wafer alpesi tejcsokoládéval bevont ostya kakaós töltelékkel 5 x 30 g (150 g),77b96ad7335c004760457fe3,Milka Choco Wafer alpesi tejcsokoládéval bevont ostya kakaós töltelékkel 5 x 30 g (150 g),False,1094.0,g,150.0,Ft/kg,7293.333333333333,False,,keksz-183,https://imageproxy.wolt.com/assets/6926f3116980ec1e3ff5d24b,51718bfe71abaf7552956293,Milka Choco Wafer alpesi tejcsokoládéval bevont ostya kakaós töltelékkel 5 x 30 g (150 g),True,899.0,g,150.0,Ft/kg,5993.333333333333,True,119900.0,csokolade-158,https://imageproxy.wolt.com/assets/6926f3116980ec1e3ff5d24b,-195.0,-17.824497257769654,True,True,-1300.0,-17.824497257769654
9008700227551,rauch juice bar 100% direkt préselt narancslé gyümölcshússal 800 ml,4e7b28136c9bfc53a36b1991,Rauch Juice Bar 100% direkt préselt narancslé gyümölcshússal 800 ml,True,2129.0,ml,800.0,Ft/l,2661.25,False,,szensavmentes-uditoitalok-202,https://imageproxy.wolt.com/assets/689ba9ba87a8f04a4a7dbe5e,41bcc017afd2b7d9ae6fa40f,Rauch Juice Bar 100% direkt préselt narancslé gyümölcshússal 800 ml,True,1949.0,ml,800.0,Ft/l,2436.25,False,,gyumolcsle-gyumolcs-ital-176,https://imageproxy.wolt.com/assets/689ba9ba87a8f04a4a7dbe5e,-180.0,-8.454673555659936,True,True,-225.0,-8.454673555659936
5995663969496,"master good füstli sajtos, füst ízesítésű virsli csirkehúsból 350 g",cfe3d51e9108996439546d9f,"Master Good Füstli sajtos, füst ízesítésű virsli csirkehúsból 350 g",True,1469.0,g,350.0,Ft/kg,4197.142857142858,False,,virsli-118,https://imageproxy.wolt.com/assets/69c6636222b147f1899f25c4;https://imageproxy.wolt.com/assets/69c6636122b147f1899f25c1,cf592d670d67f0c88396ee60,"Master Good Füstli sajtos, füst ízesítésű virsli csirkehúsból 350 g",True,1299.0,g,350.0,Ft/kg,3711.428571428571,True,159900.0,virsli-debreceni-94,https://imageproxy.wolt.com/assets/69c6636222b147f1899f25c4;https://imageproxy.wolt.com/assets/69c6636122b147f1899f25c1,-170.0,-11.572498298162015,True,True,-485.7142857142867,-11.572498298162035
5990031647235,danone oikos édes kettes élőflórás édesített joghurt csokoládéval bevont kukoricapelyhekkel 102 g,a91642003c6782ffe48831ed,Danone Oikos Édes Kettes élőflórás édesített joghurt csokoládéval bevont kukoricapelyhekkel 102 g,True,355.0,g,102.0,Ft/kg,3480.392156862745,False,,izesitett-joghurt-107,https://imageproxy.wolt.com/assets/689b7dbe9bbcfa1dc39bbc2d,d6225192a6e39fe1d3935860,Danone Oikos Édes Kettes élőflórás édesített joghurt csokoládéval bevont kukoricapelyhekkel 102 g,True,212.0,g,102.0,Ft/kg,2078.4313725490197,False,,joghurt-47,https://imageproxy.wolt.com/assets/689b7dbe9bbcfa1dc39bbc2d,-143.0,-40.28169014084507,True,True,-1401.9607843137255,-40.28169014084507
5997536305158,"danone oikos édes kettes édesített joghurt vaníliaízű, csokoládéval bevont gabonacsillagokkal 102 g",436636f60eb7223dcd70b560,"Danone Oikos Édes Kettes édesített joghurt vaníliaízű, csokoládéval bevont gabonacsillagokkal 102 g",True,355.0,g,102.0,Ft/kg,3480.392156862745,False,,izesitett-joghurt-107,https://imageproxy.wolt.com/assets/689b853a87a8f04a4a7d98d4,9b5b5f1f568015e233fd0cc5,"Danone Oikos Édes Kettes édesített joghurt vaníliaízű, csokoládéval bevont gabonacsillagokkal 102 g",True,212.0,g,102.0,Ft/kg,2078.4313725490197,False,,joghurt-47,https://imageproxy.wolt.com/assets/689b853a87a8f04a4a7d98d4,-143.0,-40.28169014084507,True,True,-1401.9607843137255,-40.28169014084507
5999509776002,nyakas rosé száraz rozé bor 13% 750 ml,62ac613436c649b3e6f6fc47,Nyakas Rosé száraz rozé bor 13% 750 ml,True,2489.0,ml,750.0,Ft/l,3318.6666666666665,False,,rose-bor-251,https://imageproxy.wolt.com/assets/689b967687a8f04a4a7dabff;https://imageproxy.wolt.com/assets/689b967787a8f04a4a7dac02,9471a61c7cc55345c80b93b9,Nyakas Rosé száraz rozé bor 13% 750 ml,True,2349.0,ml,750.0,Ft/l,3132.0,False,,rosebor-195,https://imageproxy.wolt.com/assets/689b967687a8f04a4a7dabff;https://imageproxy.wolt.com/assets/689b967787a8f04a4a7dac02,-140.0,-5.62474889513861,True,True,-186.66666666666652,-5.624748895138606
7622210007476,milka tuc alpesi tejcsokoládé sós krékerrel 87 g,71fc1291ae6ad4aa328095d1,Milka Tuc alpesi tejcsokoládé sós krékerrel 87 g,True,734.0,g,87.0,Ft/kg,8436.781609195401,False,,tablas-csokoladek-176,https://imageproxy.wolt.com/assets/69aebdc9f115f4a3251e8d54,a4052a5ddb8a147371402f4e,Milka Tuc alpesi tejcsokoládé sós krékerrel 87 g,True,599.0,g,87.0,Ft/kg,6885.057471264367,True,79900.0,csokolade-158,https://imageproxy.wolt.com/assets/69aebdc9f115f4a3251e8d54,-135.0,-18.392370572207085,True,True,-1551.7241379310335,-18.392370572207074
