index,id,name,prog_id,parent_id,level,path,path_ids,is_leaf,is_root,status,product_count,child_count
376,718,"Hajmosás utáni ápolók, szérumok",hajmosas-utani-apolok-szerumok,716,3,"Szépség, egészség > Hajápolás > Hajmosás utáni ápolók, szérumok",708|716|718,True,False,y,0,0
377,717,"Női sampon, szárazsampon",noi-sampon-szarazsampon,716,3,"Szépség, egészség > Hajápolás > Női sampon, szárazsampon",708|716|717,True,False,y,11,0
378,737,Intim tisztálkodás,intim-tisztalkodas,734,3,"Szépség, egészség > Női higiénia > Intim tisztálkodás",708|734|737,True,False,y,0,0
379,872,Körömlakk (delete),koromlakk-delete-,734,3,"Szépség, egészség > Női higiénia > Körömlakk (delete)",708|734|872,True,False,n,0,0
380,1202,"Női dezodor, borotva",noi-dezodor-borotva,734,3,"Szépség, egészség > Női higiénia > Női dezodor, borotva",708|734|1202,True,False,y,0,0
381,735,"Női dezodor, stift",noi-dezodor-stift,734,3,"Szépség, egészség > Női higiénia > Női dezodor, stift",708|734|735,True,False,y,14,0
382,739,Női szőrtelenítés,noi-szortelenites,734,3,"Szépség, egészség > Női higiénia > Női szőrtelenítés",708|734|739,True,False,y,4,0
383,861,Parfümök (delete),parfumok-delete-,734,3,"Szépség, egészség > Női higiénia > Parfümök (delete)",708|734|861,True,False,n,0,0
384,870,Smink,smink,734,3,"Szépség, egészség > Női higiénia > Smink",708|734|870,True,False,y,0,0
385,738,Tampon,tampon,734,3,"Szépség, egészség > Női higiénia > Tampon",708|734|738,True,False,y,2,0
386,736,"Tisztasági betét, intim betét",tisztasagi-betet-intim-betet,734,3,"Szépség, egészség > Női higiénia > Tisztasági betét, intim betét",708|734|736,True,False,y,18,0
387,1116,Férfi parfüm,ferfi-parfum,1114,3,"Szépség, egészség > Parfümök > Férfi parfüm",708|1114|1116,True,False,y,0,0
388,1115,Női parfüm,noi-parfum,1114,3,"Szépség, egészség > Parfümök > Női parfüm",708|1114|1115,True,False,y,4,0
389,860,Ajakápolás,ajakapolas,722,3,"Szépség, egészség > Szájápolás > Ajakápolás",708|722|860,True,False,y,3,0
390,723,Fogkefe,fogkefe-,722,3,"Szépség, egészség > Szájápolás > Fogkefe",708|722|723,True,False,y,6,0
391,724,Fogkrém,fogkrem-,722,3,"Szépség, egészség > Szájápolás > Fogkrém",708|722|724,True,False,y,11,0
392,725,Protézis ragasztó,protezis-ragaszto-,722,3,"Szépség, egészség > Szájápolás > Protézis ragasztó",708|722|725,True,False,y,0,0
393,726,Protézis tisztító,protezis-tisztito-,722,3,"Szépség, egészség > Szájápolás > Protézis tisztító",708|722|726,True,False,y,0,0
394,728,Szájvíz,szajviz,722,3,"Szépség, egészség > Szájápolás > Szájvíz",708|722|728,True,False,y,2,0
395,727,Szájápolás kiegészítok,szajapolas-kiegeszitok-,722,3,"Szépség, egészség > Szájápolás > Szájápolás kiegészítok",708|722|727,True,False,y,0,0
396,730,Arcápolás,arcapolas-,729,3,"Szépség, egészség > Testápolás > Arcápolás",708|729|730,True,False,y,7,0
397,731,Kéz- és lábápolás,labapolas-,729,3,"Szépség, egészség > Testápolás > Kéz- és lábápolás",708|729|731,True,False,y,6,0
398,732,Napozószer,napozoszer-,729,3,"Szépség, egészség > Testápolás > Napozószer",708|729|732,True,False,y,9,0
399,733,Testápolás,testapolas2,729,3,"Szépség, egészség > Testápolás > Testápolás",708|729|733,True,False,y,4,0
400,1007,Egyéb desszert,egyeb-desszert,526,3,"Tejtermék, tojás > Desszert > Egyéb desszert",505|526|1007,True,False,y,19,0
401,1004,Krémtúró,kremturo,526,3,"Tejtermék, tojás > Desszert > Krémtúró",505|526|1004,True,False,y,16,0
402,527,Puding,puding-kremturo,526,3,"Tejtermék, tojás > Desszert > Puding",505|526|527,True,False,y,10,0
403,1005,Tejberizs,tejberizs,526,3,"Tejtermék, tojás > Desszert > Tejberizs",505|526|1005,True,False,y,11,0
404,528,Tejszelet,tejszeletek-tejberizs-egyeb,526,3,"Tejtermék, tojás > Desszert > Tejszelet",505|526|528,True,False,y,4,0
405,1006,Túródesszert,turodesszert-,526,3,"Tejtermék, tojás > Desszert > Túródesszert",505|526|1006,True,False,y,10,0
406,523,Joghurtital,joghurtital,520,3,"Tejtermék, tojás > Joghurt > Joghurtital",505|520|523,True,False,y,4,0
407,985,Natúr joghurt,natur-joghurt,520,3,"Tejtermék, tojás > Joghurt > Natúr joghurt",505|520|985,True,False,y,7,0
408,522,Ízesített joghurt,izesitett-joghurt,520,3,"Tejtermék, tojás > Joghurt > Ízesített joghurt",505|520|522,True,False,y,60,0
409,996,"Kaukázusi kefir, író",kaukazusi-kefir,519,3,"Tejtermék, tojás > Kefir > Kaukázusi kefir, író",505|519|996,True,False,y,2,0
410,994,Natúr kefir,natur-kefir,519,3,"Tejtermék, tojás > Kefir > Natúr kefir",505|519|994,True,False,y,3,0
411,995,Ízesített kefir,izesitett-kefir,519,3,"Tejtermék, tojás > Kefir > Ízesített kefir",505|519|995,True,False,y,0,0
412,1009,Dobozos margarin,dobozos-margarin,531,3,"Tejtermék, tojás > Margarin > Dobozos margarin",505|531|1009,True,False,y,9,0
413,1010,Sütőmargarin,sutomargarin,531,3,"Tejtermék, tojás > Margarin > Sütőmargarin",505|531|1010,True,False,y,1,0
414,512,Félkemény sajt,felkemeny-sajt,510,3,"Tejtermék, tojás > Sajt > Félkemény sajt",505|510|512,True,False,y,19,0
415,517,Grill sajtok,grill-sajtok,510,3,"Tejtermék, tojás > Sajt > Grill sajtok",505|510|517,True,False,y,9,0
416,511,Kemény sajt,kemeny-sajt,510,3,"Tejtermék, tojás > Sajt > Kemény sajt",505|510|511,True,False,y,13,0
417,516,Különleges sajt (delete),kulonleges-sajt-delete-,510,3,"Tejtermék, tojás > Sajt > Különleges sajt (delete)",505|510|516,True,False,n,0,0
418,1203,Lapka sajtok,lapka-sajtok,510,3,"Tejtermék, tojás > Sajt > Lapka sajtok",505|510|1203,True,False,y,0,0
419,515,Lágy sajt,lagy-sajt,510,3,"Tejtermék, tojás > Sajt > Lágy sajt",505|510|515,True,False,y,26,0
420,951,Mascarpone,mascarpone,510,3,"Tejtermék, tojás > Sajt > Mascarpone",505|510|951,True,False,y,0,0
421,967,Reszelt sajt,reszelt-sajt,510,3,"Tejtermék, tojás > Sajt > Reszelt sajt",505|510|967,True,False,y,5,0
422,986,Sajt próba (delete),sajt-proba-delete-,510,3,"Tejtermék, tojás > Sajt > Sajt próba (delete)",505|510|986,True,False,n,0,0
423,984,Sajthelyettesítő,sajthelyettesito,510,3,"Tejtermék, tojás > Sajt > Sajthelyettesítő",505|510|984,True,False,y,0,0
424,968,Snack sajtok,snack-sajtok,510,3,"Tejtermék, tojás > Sajt > Snack sajtok",505|510|968,True,False,y,0,0
425,513,Szeletelt sajt,szeletelt-sajt,510,3,"Tejtermék, tojás > Sajt > Szeletelt sajt",505|510|513,True,False,y,33,0
426,982,Tofu (delete),tofu-delete-,510,3,"Tejtermék, tojás > Sajt > Tofu (delete)",505|510|982,True,False,n,0,0
427,957,Ömlesztett sajt,omlesztett-sajt,510,3,"Tejtermék, tojás > Sajt > Ömlesztett sajt",505|510|957,True,False,y,11,0
428,507,Friss tej,friss-tej,506,3,"Tejtermék, tojás > Tej > Friss tej",505|506|507,True,False,y,5,0
429,900,Növényi tej (delete),novenyi-tej-delete-,506,3,"Tejtermék, tojás > Tej > Növényi tej (delete)",505|506|900,True,False,n,0,0
430,508,Tartós tej,tartos-tej,506,3,"Tejtermék, tojás > Tej > Tartós tej",505|506|508,True,False,y,8,0
431,509,"Tejital, jegeskávé",tejitla-jegeskave,506,3,"Tejtermék, tojás > Tej > Tejital, jegeskávé",505|506|509,True,False,y,25,0
432,991,12 százalékos,12-szazalekos,518,3,"Tejtermék, tojás > Tejföl > 12 százalékos",505|518|991,True,False,y,4,0
433,992,20 százalékos,20-szazalekos,518,3,"Tejtermék, tojás > Tejföl > 20 százalékos",505|518|992,True,False,y,4,0
434,993,Egyéb,egyeb,518,3,"Tejtermék, tojás > Tejföl > Egyéb",505|518|993,True,False,y,1,0
435,1000,"Főzőtejszín, főzőkrém",fozotejszin-fozokrem,525,3,"Tejtermék, tojás > Tejszín > Főzőtejszín, főzőkrém",505|525|1000,True,False,y,5,0
436,1002,Habspray,habspray,525,3,"Tejtermék, tojás > Tejszín > Habspray",505|525|1002,True,False,y,3,0
437,1001,"Habtejszín, habalap",habtejszin,525,3,"Tejtermék, tojás > Tejszín > Habtejszín, habalap",505|525|1001,True,False,y,2,0
438,1003,"Kávétejszín, sűrített tej",kavetejszin-suritett-tej,525,3,"Tejtermék, tojás > Tejszín > Kávétejszín, sűrített tej",505|525|1003,True,False,y,3,0
439,1049,10 db-os,10-db-os,530,3,"Tejtermék, tojás > Tojás > 10 db-os",505|530|1049,True,False,y,5,0
440,1050,15-30 db-os,15-30-db-os,530,3,"Tejtermék, tojás > Tojás > 15-30 db-os",505|530|1050,True,False,y,3,0
441,1048,6 db-os,6-db-os,530,3,"Tejtermék, tojás > Tojás > 6 db-os",505|530|1048,True,False,y,1,0
442,998,Egyéb túró,egyeb-turo,524,3,"Tejtermék, tojás > Túró, körözött > Egyéb túró",505|524|998,True,False,y,3,0
443,999,Körözött,korozott,524,3,"Tejtermék, tojás > Túró, körözött > Körözött",505|524|999,True,False,y,4,0
444,997,Tehéntúró,tehenturo,524,3,"Tejtermék, tojás > Túró, körözött > Tehéntúró",505|524|997,True,False,y,7,0
445,879,Sajtkrém,sajtkrem,529,3,"Tejtermék, tojás > Vaj, sajtkrém > Sajtkrém",505|529|879,True,False,y,18,0
446,964,Szendvicskrém,szendvicskrem,529,3,"Tejtermék, tojás > Vaj, sajtkrém > Szendvicskrém",505|529|964,True,False,y,11,0
447,878,Vaj,vaj-vajkrem2,529,3,"Tejtermék, tojás > Vaj, sajtkrém > Vaj",505|529|878,True,False,y,7,0
448,1008,Vajkrém,vajkrem,529,3,"Tejtermék, tojás > Vaj, sajtkrém > Vajkrém",505|529|1008,True,False,y,3,0
449,1241,"Felvágott, kolbász, virsli",felvagott-kolbasz-virsli,1236,3,"Vegetáriánus & vegán > Húshelyettesítők > Felvágott, kolbász, virsli",1234|1236|1241,True,False,y,1,0
450,1242,Készétel,keszetel,1236,3,Vegetáriánus & vegán > Húshelyettesítők > Készétel,1234|1236|1242,True,False,y,3,0
451,1238,"Növényi joghurt, krém",novenyi-joghurt-krem,1235,3,"Vegetáriánus & vegán > Növényi termékek > Növényi joghurt, krém",1234|1235|1238,True,False,y,13,0
452,1239,Növényi sajt,novenyi-sajt,1235,3,Vegetáriánus & vegán > Növényi termékek > Növényi sajt,1234|1235|1239,True,False,y,4,0
453,1237,Növényi tej,novenyi-tej,1235,3,Vegetáriánus & vegán > Növényi termékek > Növényi tej,1234|1235|1237,True,False,y,11,0
454,1240,"Növényi zsír, margarin",novenyi-zsir-margarin,1235,3,"Vegetáriánus & vegán > Növényi termékek > Növényi zsír, margarin",1234|1235|1240,True,False,y,0,0
455,1052,Alma és körte,alma-es-korte,542,3,"Zöldség, gyümölcs > Gyümölcs > Alma és körte",541|542|1052,True,False,y,10,0
456,1053,Citrusfélék és kiwi,citrusfelek-es-kiwi,542,3,"Zöldség, gyümölcs > Gyümölcs > Citrusfélék és kiwi",541|542|1053,True,False,y,5,0
457,1051,Déligyümölcs,deligyumolcs,542,3,"Zöldség, gyümölcs > Gyümölcs > Déligyümölcs",541|542|1051,True,False,y,8,0
458,1055,Szezonális gyümölcsök,szezonalis-gyumolcsok,542,3,"Zöldség, gyümölcs > Gyümölcs > Szezonális gyümölcsök",541|542|1055,True,False,y,9,0
459,1054,Szőlő és bogyós gyümölcs,szolo-es-bogyos-gyumolcs,542,3,"Zöldség, gyümölcs > Gyümölcs > Szőlő és bogyós gyümölcs",541|542|1054,True,False,y,9,0
460,1264,"Mag-mix, diákcsemege",mag-mix-diakcsemege,547,3,"Zöldség, gyümölcs > Magvak > Mag-mix, diákcsemege",541|547|1264,True,False,y,0,0
461,1262,Natúr magvak,natur-magvak,547,3,"Zöldség, gyümölcs > Magvak > Natúr magvak",541|547|1262,True,False,y,2,0
462,1061,"Brokkoli, káposzta, karfiol",brokkoli-kaposzta-karfiol,545,3,"Zöldség, gyümölcs > Zöldség > Brokkoli, káposzta, karfiol",541|545|1061,True,False,y,5,0
463,1059,Burgonyafélék,burgonyafelek,545,3,"Zöldség, gyümölcs > Zöldség > Burgonyafélék",541|545|1059,True,False,y,6,0
464,1062,"Cukkini, padlizsán, tökféle",cukkini-padlizsan-tokfele,545,3,"Zöldség, gyümölcs > Zöldség > Cukkini, padlizsán, tökféle",541|545|1062,True,False,y,3,0
465,1060,Gomba,gomba,545,3,"Zöldség, gyümölcs > Zöldség > Gomba",541|545|1060,True,False,y,3,0
466,1058,"Hagyma, fokhagyma",hagyma-fokhagyma,545,3,"Zöldség, gyümölcs > Zöldség > Hagyma, fokhagyma",541|545|1058,True,False,y,10,0
467,1251,Hüvelyesek,huvelyesek,545,3,"Zöldség, gyümölcs > Zöldség > Hüvelyesek",541|545|1251,True,False,y,0,0
468,1057,Leveszöldség,leveszoldseg,545,3,"Zöldség, gyümölcs > Zöldség > Leveszöldség",541|545|1057,True,False,y,9,0
469,1056,"Paradicsom, paprika, uborka",paradicsom-paprika-uborka,545,3,"Zöldség, gyümölcs > Zöldség > Paradicsom, paprika, uborka",541|545|1056,True,False,y,23,0
470,1063,"Retekfélék, torma",retekfelek-torma,545,3,"Zöldség, gyümölcs > Zöldség > Retekfélék, torma",541|545|1063,True,False,y,5,0
471,1100,Szezonális zöldségek (delete),szezonalis-zoldsegek-delete-,545,3,"Zöldség, gyümölcs > Zöldség > Szezonális zöldségek (delete)",541|545|1100,True,False,n,0,0
472,1031,Alutálcás,alutalcas,605,3,Állateledel és felszerelés > Kutyaeledel > Alutálcás,604|605|1031,True,False,y,10,0
473,606,Eledel (delete),eledel-delete-,605,3,Állateledel és felszerelés > Kutyaeledel > Eledel (delete),604|605|606,True,False,n,0,0
474,607,Jutalomfalatok,jutalomfalatok,605,3,Állateledel és felszerelés > Kutyaeledel > Jutalomfalatok,604|605|607,True,False,y,6,0
475,1030,Konzerv,konzerv,605,3,Állateledel és felszerelés > Kutyaeledel > Konzerv,604|605|1030,True,False,y,11,0
476,1029,Száraztáp,szaraztap,605,3,Állateledel és felszerelés > Kutyaeledel > Száraztáp,604|605|1029,True,False,y,7,0
477,1034,Alutálcás,alutalcas-2,608,3,Állateledel és felszerelés > Macskaeledel > Alutálcás,604|608|1034,True,False,y,17,0
478,609,Eledel (delete),eledel-delete-,608,3,Állateledel és felszerelés > Macskaeledel > Eledel (delete),604|608|609,True,False,n,0,0
479,610,Jutalomfalatok,jutalomfalatok2,608,3,Állateledel és felszerelés > Macskaeledel > Jutalomfalatok,604|608|610,True,False,y,6,0
480,1033,Konzerv,konzerv-2,608,3,Állateledel és felszerelés > Macskaeledel > Konzerv,604|608|1033,True,False,y,12,0
481,1032,Száraztáp,szaraztap-2,608,3,Állateledel és felszerelés > Macskaeledel > Száraztáp,604|608|1032,True,False,y,8,0
