store_name,store_product_id,product_name,brand_name,available,expected_restock,barcode,unit_price,unit_type,unit_step,is_discounted,original_unit_price,secondary_unit_price,secondary_unit_type,secondary_unit_step,image_urls,description,categories,name_norm,barcode_norm,id_norm,image_first,category_norm,category_base,price_num
Spar,67ad259dd95b3961e2187a49,PICK szeletelt eredeti téliszalámi 70 g,,True,,5998003124043,899.0,g,70.0,False,,,db,1.0,https://imageproxy.wolt.com/assets/68d536b935cd665795fd48b6;https://imageproxy.wolt.com/assets/68d536b935cd665795fd48b7,,szalami-242,pick szeletelt eredeti téliszalámi 70 g,5998003124043,67ad259dd95b3961e2187a49,https://imageproxy.wolt.com/assets/68d536b935cd665795fd48b6,szalami-242,szalami,899.0
Spar,67ad259dd95b3961e2187a3b,PICK szeletelt eredeti téliszalámi 70 g,,True,,5998003124104,899.0,g,70.0,False,,,,,https://imageproxy.wolt.com/assets/689bb61f87a8f04a4a7de26e;https://imageproxy.wolt.com/assets/689bb620f18c6aaa8030d6d1,,szalami-242,pick szeletelt eredeti téliszalámi 70 g,5998003124104,67ad259dd95b3961e2187a3b,https://imageproxy.wolt.com/assets/689bb61f87a8f04a4a7de26e,szalami-242,szalami,899.0
Spar,67ad259dd95b3961e2187e08,"Pilsner Urquell minőségi világos sör 4,4% 0,5 l",,True,,8594404023380,549.0,ml,500.0,False,,,,,https://imageproxy.wolt.com/assets/689ba47a9bbcfa1dc39bd8a0,,vilagos-sor-231,"pilsner urquell minőségi világos sör 4,4% 0,5 l",8594404023380,67ad259dd95b3961e2187e08,https://imageproxy.wolt.com/assets/689ba47a9bbcfa1dc39bd8a0,vilagos-sor-231,vilagos-sor,549.0
Spar,670fdbfca1b61551859c6d12,"Pilsner Urquell minőségi világos sör 4,4% 0,5 l",,True,,8594404110110,504.0,ml,500.0,False,,,,,https://imageproxy.wolt.com/assets/679a530ba5bbf47476d808e7,,vilagos-sor-231,"pilsner urquell minőségi világos sör 4,4% 0,5 l",8594404110110,670fdbfca1b61551859c6d12,https://imageproxy.wolt.com/assets/679a530ba5bbf47476d808e7,vilagos-sor-231,vilagos-sor,504.0
Spar,670fdbfca1b61551859c75e9,REGNUM szeletelt prágai sonka 100 g,,False,,5999033873536,639.0,g,100.0,False,,,,,https://imageproxy.wolt.com/assets/6679393935e1b1789b047351,,sonka-65,regnum szeletelt prágai sonka 100 g,5999033873536,670fdbfca1b61551859c75e9,https://imageproxy.wolt.com/assets/6679393935e1b1789b047351,sonka-65,sonka,639.0
Spar,670fdbfca1b61551859c75e8,REGNUM szeletelt prágai sonka 100 g,,True,,5999033899598,569.0,g,100.0,False,,,,,https://imageproxy.wolt.com/assets/689b93af87a8f04a4a7da741,,sonka-65,regnum szeletelt prágai sonka 100 g,5999033899598,670fdbfca1b61551859c75e8,https://imageproxy.wolt.com/assets/689b93af87a8f04a4a7da741,sonka-65,sonka,569.0
Spar,670fdbfca1b61551859c7154,S-Budget sertés darálthús 900 g,,False,,5999033800402,939.0,g,900.0,False,,,,,https://imageproxy.wolt.com/assets/689b8fb9f18c6aaa8030b2e6;https://imageproxy.wolt.com/assets/689b8fb9f18c6aaa8030b2e7,,daralthus-124,s-budget sertés darálthús 900 g,5999033800402,670fdbfca1b61551859c7154,https://imageproxy.wolt.com/assets/689b8fb9f18c6aaa8030b2e6,daralthus-124,daralthus,939.0
Spar,670fdbfca1b61551859c77c2,S-Budget sertés darálthús 900 g,,False,,5999033810241,1759.0,g,900.0,False,,,,,https://imageproxy.wolt.com/assets/689b8fbb9bbcfa1dc39bc8b8;https://imageproxy.wolt.com/assets/689b8fbc9bbcfa1dc39bc8bc,,daralthus-124,s-budget sertés darálthús 900 g,5999033810241,670fdbfca1b61551859c77c2,https://imageproxy.wolt.com/assets/689b8fbb9bbcfa1dc39bc8b8,daralthus-124,daralthus,1759.0
Spar,670fdbfca1b61551859c7784,SPAR Natur*pur Bio zabpehely 500 g,,True,,9100000441207,799.0,g,500.0,False,,,,,https://imageproxy.wolt.com/assets/689baa8d9bbcfa1dc39be28a;https://imageproxy.wolt.com/assets/689baa8e9bbcfa1dc39be28f,,bio-83,spar natur*pur bio zabpehely 500 g,9100000441207,670fdbfca1b61551859c7784,https://imageproxy.wolt.com/assets/689baa8d9bbcfa1dc39be28a,bio-83,bio,799.0
Spar,670fdbfca1b61551859c7446,SPAR Natur*pur Bio zabpehely 500 g,,True,,9100000441221,899.0,g,500.0,False,,,,,https://imageproxy.wolt.com/assets/689baa9187a8f04a4a7dc000;https://imageproxy.wolt.com/assets/689baa9187a8f04a4a7dc005,,bio-83,spar natur*pur bio zabpehely 500 g,9100000441221,670fdbfca1b61551859c7446,https://imageproxy.wolt.com/assets/689baa9187a8f04a4a7dc000,bio-83,bio,899.0
Spar,67ad259dd95b3961e2187dc7,"Staropramen Dark minőségi barna sör 4,4% 0,5 l",,True,,5998817530986,489.0,ml,500.0,False,,,,,https://imageproxy.wolt.com/assets/68caaa2d96bcfcad1bd5b4b8;https://imageproxy.wolt.com/assets/68caaa2d96bcfcad1bd5b4ba,,barna-sor-232,"staropramen dark minőségi barna sör 4,4% 0,5 l",5998817530986,67ad259dd95b3961e2187dc7,https://imageproxy.wolt.com/assets/68caaa2d96bcfcad1bd5b4b8,barna-sor-232,barna-sor,489.0
Spar,670fdbfca1b61551859c6dfe,"Staropramen Dark minőségi barna sör 4,4% 0,5 l",,True,,8593868002283,474.0,ml,500.0,False,,,,,https://imageproxy.wolt.com/assets/689ba4009bbcfa1dc39bd824;https://imageproxy.wolt.com/assets/689ba4019bbcfa1dc39bd828,,barna-sor-232,"staropramen dark minőségi barna sör 4,4% 0,5 l",8593868002283,670fdbfca1b61551859c6dfe,https://imageproxy.wolt.com/assets/689ba4009bbcfa1dc39bd824,barna-sor-232,barna-sor,474.0
Spar,67cf61ff9cbadcab2f58129d,"Stella Artois minőségi világos sör 5% 0,33 l",,True,,5998817522271,424.0,ml,330.0,False,,,,,https://imageproxy.wolt.com/assets/689b8e16f18c6aaa8030af4c;https://imageproxy.wolt.com/assets/689b8e17f18c6aaa8030af50,,vilagos-sor-231,"stella artois minőségi világos sör 5% 0,33 l",5998817522271,67cf61ff9cbadcab2f58129d,https://imageproxy.wolt.com/assets/689b8e16f18c6aaa8030af4c,vilagos-sor-231,vilagos-sor,424.0
Spar,67ad259dd95b3961e2187e18,"Stella Artois minőségi világos sör 5% 0,33 l",,True,,5998817531181,419.0,ml,330.0,False,,,,,https://imageproxy.wolt.com/assets/689b8e4df18c6aaa8030afb9;https://imageproxy.wolt.com/assets/689b8e4ef18c6aaa8030afbe,,vilagos-sor-231,"stella artois minőségi világos sör 5% 0,33 l",5998817531181,67ad259dd95b3961e2187e18,https://imageproxy.wolt.com/assets/689b8e4df18c6aaa8030afb9,vilagos-sor-231,vilagos-sor,419.0
Spar,670fdbfca1b61551859c74cd,Sóland Himalája étkezési kristálysó 1 kg,,True,,5997973108725,1090.0,g,1000.0,False,,,,,https://imageproxy.wolt.com/assets/689b86b6f18c6aaa8030a26f,,so-fuszerso-295,sóland himalája étkezési kristálysó 1 kg,5997973108725,670fdbfca1b61551859c74cd,https://imageproxy.wolt.com/assets/689b86b6f18c6aaa8030a26f,so-fuszerso-295,so-fuszerso,1090.0
Spar,670fdbfca1b61551859c7161,Sóland Himalája étkezési kristálysó 1 kg,,True,,5997973113613,1090.0,g,1000.0,False,,,,,https://imageproxy.wolt.com/assets/689b86b787a8f04a4a7d9bdb,,etelizesito-leveskocka-102,sóland himalája étkezési kristálysó 1 kg,5997973113613,670fdbfca1b61551859c7161,https://imageproxy.wolt.com/assets/689b86b787a8f04a4a7d9bdb,etelizesito-leveskocka-102,etelizesito-leveskocka,1090.0
Spar,670fdbfca1b61551859c778c,Tchibo Cafissimo Caffè Crema Rich Aroma kávékapszula 30 db 228 g,,False,,4046234921076,5299.0,g,228.0,False,,,,,https://imageproxy.wolt.com/assets/689b6bfc87a8f04a4a7d76d5;https://imageproxy.wolt.com/assets/689b6bfd87a8f04a4a7d76d9,,kapszulas-kave-283,tchibo cafissimo caffè crema rich aroma kávékapszula 30 db 228 g,4046234921076,670fdbfca1b61551859c778c,https://imageproxy.wolt.com/assets/689b6bfc87a8f04a4a7d76d5,kapszulas-kave-283,kapszulas-kave,5299.0
Spar,68d30ba05f1e50d78a105ea1,Tchibo Cafissimo Caffè Crema Rich Aroma kávékapszula 30 db 228 g,,True,,4061445355267,5299.0,g,228.0,False,,,db,1.0,https://imageproxy.wolt.com/assets/689bb26287a8f04a4a7dd6bd,,kapszulas-kave-283,tchibo cafissimo caffè crema rich aroma kávékapszula 30 db 228 g,4061445355267,68d30ba05f1e50d78a105ea1,https://imageproxy.wolt.com/assets/689bb26287a8f04a4a7dd6bd,kapszulas-kave-283,kapszulas-kave,5299.0
Spar,67ad259dd95b3961e21877b6,Törley alkoholmentes borból készült habzó ital 750 ml,,True,,5999136650935,1949.0,ml,750.0,False,,,,,https://imageproxy.wolt.com/assets/689b955d87a8f04a4a7daa54;https://imageproxy.wolt.com/assets/689b955e87a8f04a4a7daa5a,,alkoholmentes-pezsgo-187,törley alkoholmentes borból készült habzó ital 750 ml,5999136650935,67ad259dd95b3961e21877b6,https://imageproxy.wolt.com/assets/689b955d87a8f04a4a7daa54,alkoholmentes-pezsgo-187,alkoholmentes-pezsgo,1949.0
Spar,67ad259dd95b3961e2187734,Törley alkoholmentes borból készült habzó ital 750 ml,,True,,5999136650942,1949.0,ml,750.0,False,,,,,https://imageproxy.wolt.com/assets/689b955f9bbcfa1dc39bcbdc;https://imageproxy.wolt.com/assets/689b95609bbcfa1dc39bcbe0,,alkoholmentes-pezsgo-187,törley alkoholmentes borból készült habzó ital 750 ml,5999136650942,67ad259dd95b3961e2187734,https://imageproxy.wolt.com/assets/689b955f9bbcfa1dc39bcbdc,alkoholmentes-pezsgo-187,alkoholmentes-pezsgo,1949.0
Spar,670fdbfca1b61551859c6a19,Virágméz 250 g,,True,,5998150520132,999.0,g,250.0,False,,,,,https://imageproxy.wolt.com/assets/689b888ff18c6aaa8030a53b,,mez-80,virágméz 250 g,5998150520132,670fdbfca1b61551859c6a19,https://imageproxy.wolt.com/assets/689b888ff18c6aaa8030a53b,mez-80,mez,999.0
Spar,670fdbfca1b61551859c6fb3,Virágméz 250 g,,True,,5998150522501,1299.0,g,250.0,False,,,,,https://imageproxy.wolt.com/assets/689b888ff18c6aaa8030a53c,,mez-80,virágméz 250 g,5998150522501,670fdbfca1b61551859c6fb3,https://imageproxy.wolt.com/assets/689b888ff18c6aaa8030a53c,mez-80,mez,1299.0
Spar,670fdbfca1b61551859c7aa3,Virágméz 900 g,,False,,5998035100046,2799.0,g,900.0,False,,,,,https://imageproxy.wolt.com/assets/689b87bc87a8f04a4a7d9d8d,,mez-80,virágméz 900 g,5998035100046,670fdbfca1b61551859c7aa3,https://imageproxy.wolt.com/assets/689b87bc87a8f04a4a7d9d8d,mez-80,mez,2799.0
Spar,670fdbfca1b61551859c6c88,Virágméz 900 g,,True,,5998150520071,2899.0,g,900.0,False,,,,,https://imageproxy.wolt.com/assets/689b888ff18c6aaa8030a53d,,mez-80,virágméz 900 g,5998150520071,670fdbfca1b61551859c6c88,https://imageproxy.wolt.com/assets/689b888ff18c6aaa8030a53d,mez-80,mez,2899.0
Spar,670fdbfca1b61551859c7298,Zott Jogobella joghurtos ital 250 g,,True,,4014500504520,319.0,g,250.0,False,,,,,https://imageproxy.wolt.com/assets/689b729787a8f04a4a7d7b10,,joghurtitalok-56,zott jogobella joghurtos ital 250 g,4014500504520,670fdbfca1b61551859c7298,https://imageproxy.wolt.com/assets/689b729787a8f04a4a7d7b10,joghurtitalok-56,joghurtitalok,319.0
