barcode,product_name,unit_price,categories,image_urls
2004053700021,S-Budget füstölt-főtt császárszalonna,1974.0,szalonna-bacon-67,https://imageproxy.wolt.com/assets/689b6c4a87a8f04a4a7d77a6;https://imageproxy.wolt.com/assets/689b6c4b87a8f04a4a7d77ab
2004097440013,"SPAR Hazai Szeretem füstölt, főtt gyorspácolt bőrös, csont nélküli darabolt sertés lapocka",2691.0,sonka-65,https://imageproxy.wolt.com/assets/689bae0287a8f04a4a7dc87f;https://imageproxy.wolt.com/assets/689bae0387a8f04a4a7dc880
2004261270026,S-Budget sertés kocsonya csomag,1423.5,sertes-121,https://imageproxy.wolt.com/assets/689b6a15f18c6aaa80308581
2004266090025,REGNUM marha bélszín steak csont nélkül,9745.0,marha-120,https://imageproxy.wolt.com/assets/689b6a17f18c6aaa80308584
2004266260022,REGNUM marha hátszín steak csont nélkül,4596.0,marha-120,https://imageproxy.wolt.com/assets/689b6a16f18c6aaa80308583
2004266390026,REGNUM marha tatár bifsztek,4995.0,marha-120,https://imageproxy.wolt.com/assets/689b6a18f18c6aaa80308589
2004687810080,Tolle light trappista sajt,4494.0,kemeny-felkemeny-sajtok-35,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/6deb0f48-0fc6-11f0-a00f-029ef0e892a2_2004687810080.jpg
2004787390017,"SPAR BBQ szeletelt sertés tarja, csont nélkül, juharszirup ízesítésű olajos marinádban",2767.5,sertes-121,https://imageproxy.wolt.com/assets/689b6a1df18c6aaa80308596;https://imageproxy.wolt.com/assets/689b6a1ef18c6aaa80308599
2004911530012,Terra Pannonia érlelt Angus marha T-Bone steak,12294.0,marha-120,https://imageproxy.wolt.com/assets/6679397b35e1b1789b047987;https://imageproxy.wolt.com/assets/66793a48ad16d3049c1b8f00
2004942460012,BIO banán lédig,649.35,bio-83,https://imageproxy.wolt.com/assets/689b6a26f18c6aaa803085b4
2005015980017,"S-Budget félzsíros, félkemény darabolt trappista sajt",772.2,kemeny-felkemeny-sajtok-35,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/01312eae-9f9b-11f0-9385-fa1b1612885a_501598006.jpg
2005428770014,Gallicoop pulyka mellszirom,2159.2,baromfi-119,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/7d62b9f8-954a-11f0-a932-fa10930c9c51_542877009.jpg
3046920016377,Lindt Excellence 100% kakaós tábla 50 g,2199.0,kakao-77,https://imageproxy.wolt.com/assets/689b7735f18c6aaa80309a52
3046920020633,"Lindt Excellence étcsokoládé mandulával, mogyoróval és áfonyával 100 g",1699.0,tablas-csokoladek-106,https://imageproxy.wolt.com/assets/689b6cd4f18c6aaa80308ab6
3046920023306,Lindt Classic Recipe tejcsokoládé 100 g,1299.0,tablas-csokoladek-106,https://imageproxy.wolt.com/assets/689b70179bbcfa1dc39bad2e
3046920023313,Lindt Classic Recipe mogyorós tejcsokoládé 100 g,1299.0,tablas-csokoladek-106,https://imageproxy.wolt.com/assets/689b70179bbcfa1dc39bad2d
3046920023320,Lindt Classic Recipe tejcsokoládé ropogós rizspehellyel 100 g,1299.0,tablas-csokoladek-106,https://imageproxy.wolt.com/assets/689b70179bbcfa1dc39bad30
3046920024143,Lindt Excellence étcsokoládé ropogós ostya darabokkal és narancslé-zselé darabokkal 100 g,1699.0,tablas-csokoladek-106,https://imageproxy.wolt.com/assets/689b7735f18c6aaa80309a54
3046920028004,Lindt Excellence extra keserű csokoládé 70% 100 g,1699.0,tablas-csokoladek-106,https://imageproxy.wolt.com/assets/689bb13ff18c6aaa8030d3a8
3046920028363,Lindt Excellence extra keserű csokoládé 85% 100 g,2199.0,tablas-csokoladek-106,https://imageproxy.wolt.com/assets/689bb13ff18c6aaa8030d3a7
3046920029674,Lindt Excellence A Touch of Sea Salt finom keserű csokoládé tengeri sóval 100 g,1699.0,tablas-csokoladek-106,https://imageproxy.wolt.com/assets/689b6aa9f18c6aaa80308754
3083680713696,Bonduelle Créatif Florida zöldségkeverék 340 g,979.0,zoldsegkonzerv-150,https://imageproxy.wolt.com/assets/689b70ce87a8f04a4a7d77dc;https://imageproxy.wolt.com/assets/689b70cf87a8f04a4a7d77e1
3083681036770,Bonduelle Vapeur gyorsfagyasztott brokkoli rózsák 400 g,899.0,koret-130,https://imageproxy.wolt.com/assets/689b71fbf18c6aaa80309256;https://imageproxy.wolt.com/assets/689b71fcf18c6aaa80309259
3083681045345,Bonduelle gyorsfagyasztott zsenge zöldhüvelyű egész zöldbab 400 g,949.0,koret-130,https://imageproxy.wolt.com/assets/689b70d587a8f04a4a7d77e6;https://imageproxy.wolt.com/assets/689b70d787a8f04a4a7d77ec
3083681053418,Bonduelle bébirépa 400 g,759.0,zoldsegkonzerv-150,https://imageproxy.wolt.com/assets/678e0e528f2fa330bd80707b
3083681068481,Bonduelle Créatif Olíva zöldségkeverék 310 g,979.0,zoldsegkonzerv-150,https://imageproxy.wolt.com/assets/689b70d99bbcfa1dc39baf95;https://imageproxy.wolt.com/assets/689b70db9bbcfa1dc39baf9a
3083681177176,Bonduelle Mini Veggie Croustis gyorsfagyasztott panírozott és elősütött sajtos zöldségkorong 240 g,1999.0,koret-130,https://imageproxy.wolt.com/assets/689b7669f18c6aaa8030994a;https://imageproxy.wolt.com/assets/689b766af18c6aaa8030994e
3083681177206,Bonduelle Mini Veggie gyorsfagyasztott panírozott és elősütött sajtos zöldségkorong 240 g,1999.0,koret-130,https://imageproxy.wolt.com/assets/689b7669f18c6aaa8030994b;https://imageproxy.wolt.com/assets/689b766af18c6aaa8030994d
3228020390131,"Président Light, enyhén sózott félzsíros vaj A- és E- vitaminokkal dúsítva 250 g",1092.0,vaj-margarin-49,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/b7a46b94-9549-11f0-906e-eac9f580e2a3_251941008.jpg
3272871012261,Savel P'tit Duc friss egész sárga bébicsirke,1504.0,baromfi-119,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/657de9ca-954a-11f0-ba4b-f2e3508914d6_533571008.jpg
3415581101836,Häagen-Dazs vanília ízű jégkrém 460 ml,3399.0,jegkremek-132,https://imageproxy.wolt.com/assets/689b6acff18c6aaa803087c5
3415581113839,Häagen-Dazs csokoládés jégkrém belga csokoládéval 460 ml,3399.0,jegkremek-132,https://imageproxy.wolt.com/assets/689b6acff18c6aaa803087c3
3415581114836,Häagen-Dazs karamellás jégkrém sós karamell öntettel és sós karamelles darabokkal 460 ml,3399.0,jegkremek-132,https://imageproxy.wolt.com/assets/689b6acff18c6aaa803087c2
3415581152715,Häagen-Dazs vaníliaízű jégkrém kekszdarabokkal 460 ml,3399.0,jegkremek-132,https://imageproxy.wolt.com/assets/689b716987a8f04a4a7d78e7
3415581153835,Häagen-Dazs vanília ízű jégkrém karamell öntettel és karamellizált pekándióval 460 ml,3399.0,jegkremek-132,https://imageproxy.wolt.com/assets/689b708a9bbcfa1dc39baec4
3415581165838,Häagen-Dazs mangós jégkrém málnás öntettel 460 ml,3399.0,jegkremek-132,https://imageproxy.wolt.com/assets/689b708a9bbcfa1dc39baec3
3415581187717,Häagen-Dazs vaníliaízű jégkrém karamell öntettel és brownie darabokkal 460 ml,3199.0,jegkremek-132,https://imageproxy.wolt.com/assets/689b716987a8f04a4a7d78e6
3415583000830,"Häagen-Dazs Pierre Hermé Paris jégkrém csokoládéval, étcsokoládé szósszal, macaron darabokkal 420 ml",3399.0,jegkremek-132,https://imageproxy.wolt.com/assets/689b6e35f18c6aaa80308f74
3415583001837,Häagen-Dazs Pierre Hermé Paris epres-málnás jégkrém málnás szósszal és macaron darabokkal 420 ml,3399.0,jegkremek-132,https://imageproxy.wolt.com/assets/689b6e35f18c6aaa80308f73
3415583011836,"Häagen-Dazs jégkrém mascarpone sajttal, kávés-kakaós öntettel és kávés piskótadarabokkal 420 ml",3399.0,jegkremek-132,https://imageproxy.wolt.com/assets/68b9868a50fec03c224eb530;https://imageproxy.wolt.com/assets/68b9868a50fec03c224eb531
3415583012833,Häagen-Dazs jégkrém karamellizált tejkrémmel fahéjjal és churros-fánk darabokkal 420 ml,3399.0,jegkremek-132,https://imageproxy.wolt.com/assets/689b788087a8f04a4a7d8604;https://imageproxy.wolt.com/assets/689b788187a8f04a4a7d860a
3599741002093,Findus Wok Spicy Zanju gyorsfagyasztott csípős wok zöldségkeverék 325 g,1639.0,koret-130,https://imageproxy.wolt.com/assets/689b711f87a8f04a4a7d7863
3800020423349,KitKat Chunky kakaós-krémmel töltött ostya tejcsokoládéban 40 g,349.0,csokolade-105,https://imageproxy.wolt.com/assets/689b76d2f18c6aaa803099e2
3800020491546,KitKat ropogós ostya mogyorós krémmel tej- és étcsokoládéban 99 g,999.0,csokolade-105,https://imageproxy.wolt.com/assets/689bb4cd87a8f04a4a7ddedf
3800233070101,RiceUp! Eat Smart teljes kiőrlésű barna rizs chips barbecue ízesítéssel 60 g,479.0,chips-extrudalt-termekek-114,https://imageproxy.wolt.com/assets/689b6ae4f18c6aaa80308808;https://imageproxy.wolt.com/assets/689b6ae5f18c6aaa8030880d
3831115320472,SPAR gyümölcsízű gumicukorka 400 g,1349.0,gumicukor-110,https://imageproxy.wolt.com/assets/689b6afaf18c6aaa80308851;https://imageproxy.wolt.com/assets/689b6afbf18c6aaa80308856
3838999050389,"Union Radler Isotonic Limona citromos alkoholmentes sörital 0,0% 500 ml",439.0,alkoholmentes-sor-234,https://imageproxy.wolt.com/assets/689bb74bf18c6aaa8030d997
3850104248832,Vegeta Natur ételízesítő 150 g,949.0,etelizesito-leveskocka-102,https://imageproxy.wolt.com/assets/689b6d54f18c6aaa80308c6d;https://imageproxy.wolt.com/assets/689b6d56f18c6aaa80308c73
3850104274572,Vegeta pörkölt- és gulyáskocka 12 x 10 g (120 g),819.0,etelizesito-leveskocka-102,https://imageproxy.wolt.com/assets/689b6b01f18c6aaa80308868;https://imageproxy.wolt.com/assets/689b6b02f18c6aaa8030886c
3850116035307,"Ledo KonTiki citrom, eper- és ananászízű jégkrém 4 x 70 ml (280 ml)",1499.0,palcikas-tolcseres-jegkremek-304,https://imageproxy.wolt.com/assets/689b70c087a8f04a4a7d77c8;https://imageproxy.wolt.com/assets/689b70c187a8f04a4a7d77cf
3850116056951,King Harmony pisztáciaízű tejjégkrém pisztáciás töltelékkel 90 ml,999.0,palcikas-tolcseres-jegkremek-304,https://imageproxy.wolt.com/assets/689b70bf87a8f04a4a7d77c6;https://imageproxy.wolt.com/assets/689b70c087a8f04a4a7d77c9
3850116064086,King Seduction panna cotta ízű tejjégkrém epres töltelékkel 100 ml,999.0,palcikas-tolcseres-jegkremek-304,https://imageproxy.wolt.com/assets/689b714b87a8f04a4a7d78af
3850116064147,Ledo banánízű jégkrém kakaós bevonóval 3 x 85 ml (255 ml),1599.0,palcikas-tolcseres-jegkremek-304,https://imageproxy.wolt.com/assets/689b70c39bbcfa1dc39baf72;https://imageproxy.wolt.com/assets/689b70c49bbcfa1dc39baf77
3850116066219,Ledo King tejszín és fehércsokoládé ízű tejjégkrém kakaós kekszdarabokkal 100 ml,999.0,palcikas-tolcseres-jegkremek-304,https://imageproxy.wolt.com/assets/689bb01487a8f04a4a7dcf42
3850116066332,Ledo King joghurtízű tejjégkrém ostyatölcsérben erdei gyümölcsízű töltelékkel 167 ml,999.0,jegkremek-132,https://imageproxy.wolt.com/assets/689bb0159bbcfa1dc39be910
3850116068312,Ledo Kornet Tiramisu mascarponeízű és kávéízű jégkrém ostyatölcsérben 110 ml,699.0,palcikas-tolcseres-jegkremek-304,https://imageproxy.wolt.com/assets/689bb0159bbcfa1dc39be911
3850139637410,"Panona dalmát szárított, füstölt karaj 100 g",1799.0,sertes-121,https://imageproxy.wolt.com/assets/689bae809bbcfa1dc39be737
3856020214876,Vegeta Natur tyúkhúsleves-kocka 12 x 10 g (120 g),889.0,etelizesito-leveskocka-102,https://imageproxy.wolt.com/assets/689b7663f18c6aaa8030993d;https://imageproxy.wolt.com/assets/689b7664f18c6aaa80309942
3856020214906,Vegeta Natur erőleves kocka 12 x 10 g (120 g),889.0,etelizesito-leveskocka-102,https://imageproxy.wolt.com/assets/689b7663f18c6aaa8030993e;https://imageproxy.wolt.com/assets/689b7664f18c6aaa80309943
3856021203930,SPAR sós pálcikák földimogyoróval töltve 150 g,689.0,ropi-perec-sos-kekszek-116,https://imageproxy.wolt.com/assets/689b72fcf18c6aaa80309419;https://imageproxy.wolt.com/assets/689b72fdf18c6aaa8030941a
3858887584963,"Somersby Watermelon cider almalé alapú szénsavas, alkoholos ital görögdinnye ízesítéssel 4,5% 330 ml",549.0,egyeb-alkoholos-italok-koktelok-181,https://imageproxy.wolt.com/assets/689bb724f18c6aaa8030d949
3858887585168,"Somersby Raspberry & Lime cider almalé alapú szénsavas alkoholos ital 4,5% 0,5 l",599.0,cider-236,https://imageproxy.wolt.com/assets/689bb723f18c6aaa8030d946
3859892892630,Tornyos tölcsér 10 x 5 g (50 g),549.0,egyeb-103,https://imageproxy.wolt.com/assets/689b718cf18c6aaa80309199
4000339695027,Philadelphia nagyszemcsés sajtos készítmény 200 g,999.0,turo-cottage-cheese-53,https://imageproxy.wolt.com/assets/689b71d6f18c6aaa80309213
4000415000073,"Fritt narancs ízesítésű rágócukorka C-vitaminnal 3 x 11,7 g (35 g)",399.0,cukorkak-drazsek-108,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/68c95a2c-f36c-11ef-9cc2-3e6b49e9c41b_wst__prefix_____fritt__2_.jpg
4000415851705,Schogetten mogyorókrémmel töltött tejcsokoládé 100 g,699.0,tablas-csokoladek-106,https://imageproxy.wolt.com/assets/689b6b13f18c6aaa8030889f;https://imageproxy.wolt.com/assets/689b6b14f18c6aaa803088a4
4000436506059,Ammerländer szeletelt trappista sajt 125 g,419.0,szeletelt-sajtok-40,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/748e2588-954a-11f0-b818-bea4dc84a407_540269004.jpg
4000436506080,Ammerländer trappista sajt 700 g,2071.0,kemeny-felkemeny-sajtok-35,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/f976dd3a-9f9a-11f0-bcf0-0212e2b82b9a_325966005.jpg
4000522061172,Chio Maxi Mix sós kréker keverék 200 g,1049.0,ropi-perec-sos-kekszek-116,https://imageproxy.wolt.com/assets/689bb3419bbcfa1dc39beb57
4000539396588,Lindt Mini Pralinés pralinéválogatás 100 g,3999.0,desszert-bonbon-107,https://imageproxy.wolt.com/assets/689b6be587a8f04a4a7d7680;https://imageproxy.wolt.com/assets/689b6be587a8f04a4a7d7681
4000539397264,Lindt Lindor étcsokoládé lágyan olvadó töltelékkel 37 g,579.0,csokolade-105,https://imageproxy.wolt.com/assets/689b6ce3f18c6aaa80308aea
4000539397585,Lindt Lindor tejcsokoládé lágyan olvadó töltelékkel 38 g,579.0,csokolade-105,https://imageproxy.wolt.com/assets/689b71faf18c6aaa80309255
4000539398902,"Lindt Dubai Style tejcsokoládé pisztáciás és ropogós, pirított tésztás töltelékkel 90 g",4699.0,csokolade-105,https://imageproxy.wolt.com/assets/689bb0bd87a8f04a4a7dd150
4000607854705,Schogetten joghurt és eper ízesítésű krémmel töltött tejcsokoládé 100 g,699.0,tablas-csokoladek-106,https://imageproxy.wolt.com/assets/689b71d987a8f04a4a7d79b1;https://imageproxy.wolt.com/assets/689b71da87a8f04a4a7d79b5
4000930511054,Ponnath fehér kolbász 300 g,1699.0,hurka-es-kolbasz-64,https://imageproxy.wolt.com/assets/689b6d48f18c6aaa80308c45
4001242106334,Chio Tortillas sós kukoricasnack 110 g,869.0,tortilla-chips-es-szoszok-115,https://imageproxy.wolt.com/assets/689bad9287a8f04a4a7dc71b
4001686117194,Haribo Balla Stixx eperízű gumicukorka 80 g,489.0,gumicukor-110,https://imageproxy.wolt.com/assets/689b6b2c87a8f04a4a7d740f
4001724027980,Dr. Oetker Ristorante Pizza Salame gyorsfagyasztott gluténmentes pizza sajttal és szalámival 315 g,2199.0,pizzak-131,https://imageproxy.wolt.com/assets/689b70009bbcfa1dc39bacdc
4001724037699,Dr. Oetker Ristorante Pizza Speciale gyorsfagyasztott pizza 345 g,1599.0,pizzak-131,https://imageproxy.wolt.com/assets/689b70029bbcfa1dc39bace3
4001724037965,"Dr. Oetker Ristorante gyorsfagyasztott pizza szalámival, mozzarella sajttal és pesto szósszal 360 g",1599.0,pizzak-131,https://imageproxy.wolt.com/assets/689b716bf18c6aaa80309163
4001724042334,Dr. Oetker gyorsfagyasztott marhahúskészítménnyel hagymával mozzarellával 305 g,1799.0,pizzak-131,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/c25c7b22-f36d-11ef-a601-5e49be3fac93_wst_545988009.jpg
4001724047933,Dr. Oetker Ristorante gyorsfagyasztott pizza paradicsommal sajttal és pepperóni szalámival 320 g,1599.0,pizzak-131,https://imageproxy.wolt.com/assets/689bb54d87a8f04a4a7ddffb
4001726346003,Diamant Krusten kandis 500 g,679.0,cukor-100,https://imageproxy.wolt.com/assets/689b6bab87a8f04a4a7d75c3
4002239504003,"Feinkost Dittmann olívabogyó zsíros lágy sajttal, kapribogyóval és uborkával repceolajban 1300 g",8990.0,antipasti-159,https://imageproxy.wolt.com/assets/689c56a4b11f35a0e1bc6f4c
4002359017049,Ben's Original provence-i mártás zöldségekkel 395 g,1199.0,etelszosz-martas-164,https://imageproxy.wolt.com/assets/689b7606f18c6aaa80309845;https://imageproxy.wolt.com/assets/689b7607f18c6aaa8030984a
4002575016253,Zentis csokoládéval bevont marcipán 100 g,699.0,csokolade-105,https://imageproxy.wolt.com/assets/689b6e49f18c6aaa80308fc6
4002575563887,Zentis kakaóporral bevont marcipán burgonya 100 g,699.0,desszert-bonbon-107,https://imageproxy.wolt.com/assets/689b6e4bf18c6aaa80308fd4
4003419011151,"Familie Wein szeletelt nyers, levegőn érlelt lassan pácolt sonka sertéscombból 80 g",979.0,sonka-65,https://imageproxy.wolt.com/assets/689b6d6ff18c6aaa80308cc8
4003419011212,"Familie Wein Bauern nyers füstölt, szeletelt, lassan pácolt sonka sertéscombból 80 g",979.0,sonka-65,https://imageproxy.wolt.com/assets/689b6d6ff18c6aaa80308cc7
4003587070554,Jaus szezámmagos hamburger zsemle 6 x 50 g (300 g),1049.0,zsemle-kifli-bagel-baguette-32,https://imageproxy.wolt.com/assets/678e0e34daf01e7f1ad1aeb0
4004311170854,Erlenbacher Selection gyorsfagyasztott epres sajttorta 1100 g,7999.0,gyorsfagyasztott-desszert-133,https://imageproxy.wolt.com/assets/689b6b3b87a8f04a4a7d7442;https://imageproxy.wolt.com/assets/689b6b3c87a8f04a4a7d7443
4005528126092,"Monday Spongyabob ropogós, gyümölcsös ízű kukoricapehely és Csillag alakú gabonapehely 311 g",2199.0,gabonapehely-71,https://imageproxy.wolt.com/assets/689b707d9bbcfa1dc39bae95
4006824000246,Develey Barbecue szósz 250 ml,899.0,ketchup-mustar-majonez-torma-163,https://imageproxy.wolt.com/assets/689bb4e887a8f04a4a7ddf14;https://imageproxy.wolt.com/assets/689bb4e887a8f04a4a7ddf17
4006824004404,Develey Burger szósz 250 ml,899.0,etelszosz-martas-164,https://imageproxy.wolt.com/assets/689bb4e887a8f04a4a7ddf12
4006824007207,Develey American style Hotdog szósz 250 ml,899.0,ketchup-mustar-majonez-torma-163,https://imageproxy.wolt.com/assets/689bb4e887a8f04a4a7ddf13;https://imageproxy.wolt.com/assets/689bb4e887a8f04a4a7ddf18
4006824008723,Develey Tex-Mex Salsa szósz 250 ml,899.0,etelszosz-martas-164,https://imageproxy.wolt.com/assets/689bb4e6f18c6aaa8030d55c
4006824994415,Develey Sültkrumpli szósz 250 ml,899.0,etelszosz-martas-164,https://imageproxy.wolt.com/assets/689bb4e7f18c6aaa8030d55f
4006894276800,"Lambertz Mozart Golyó csokoládés praliné pisztácia-marcipán, marcipán, mogyoró-nugát töltettel 200 g",2499.0,desszert-bonbon-107,https://imageproxy.wolt.com/assets/689b6b4c87a8f04a4a7d747b
4007508002389,Kelkáposzta lédig,599.0,kaposztafelek-karfiol-brokkoli-21,https://imageproxy.wolt.com/assets/689b6b4e87a8f04a4a7d7483
4008167070504,Dallmayr Gold instant kávé 100 g,3499.0,instant-kave-285,https://imageproxy.wolt.com/assets/689bad0e87a8f04a4a7dc5a8
4008167103714,"Dallmayr Prodomo pörkölt, őrölt kávé 500 g",6999.0,orolt-kave-282,https://imageproxy.wolt.com/assets/689b6d5af18c6aaa80308c7f
4008400121925,"Giotto ropogós ostya lágy tejes-mogyorós töltelékkel 9 db 38,7 g",549.0,napolyi-ostya-300,https://imageproxy.wolt.com/assets/689b6d97f18c6aaa80308d4c
4012200221907,Kühne Habanero mustár 250 ml,999.0,ketchup-mustar-majonez-torma-163,https://imageproxy.wolt.com/assets/689bb16d87a8f04a4a7dd35c
4012200222102,Kühne enyhén csípős mustár 255 g,999.0,ketchup-mustar-majonez-torma-163,https://imageproxy.wolt.com/assets/689bb16b87a8f04a4a7dd354
40122571,Kühne amerikai cézár öntet 250 ml,1299.0,salataontet-dresszing-166,https://imageproxy.wolt.com/assets/689bb16f87a8f04a4a7dd362
40122618,Kühne gluténmentes mézes-mustáros öntet 250 ml,1299.0,glutenmentes-termekek-275,https://imageproxy.wolt.com/assets/689b6b9187a8f04a4a7d756d
4014400905359,"Toffifee mogyoró karamellben, mogyorós nugátkrémmel és csokoládéval 250 g",2199.0,desszert-bonbon-107,https://imageproxy.wolt.com/assets/689b6d1ef18c6aaa80308bb3
4014400907728,Merci Finest Selection 8 csokoládékülönlegesség 675 g,8299.0,desszert-bonbon-107,https://imageproxy.wolt.com/assets/689b79be87a8f04a4a7d8ac8
4014400925265,Merci étcsokoládé manduladarabkákkal és sűrített narancslével 100 g,1479.0,tablas-csokoladek-106,https://imageproxy.wolt.com/assets/689b6f3e9bbcfa1dc39baa59
4014400931297,Merci Black & White Selection 4 ét- és fehércsokoládé különlegesség 240 g,3299.0,csokolade-105,https://imageproxy.wolt.com/assets/689b79be87a8f04a4a7d8ac7
4014500030302,"Zott Toasty Toast zsíros ömlesztett sajt 8 x 18,75 g (150 g)",659.0,szeletelt-sajtok-40,https://imageproxy.wolt.com/assets/689b6b9f87a8f04a4a7d759a
4014500030326,"Zott Toasty Chester szeletelt, cheddar ízű, zsíros ömlesztett sajt 8 x 18,75 g (150 g)",659.0,szeletelt-sajtok-40,https://imageproxy.wolt.com/assets/689b6ba187a8f04a4a7d75a1
