store_name,store_product_id,product_name,brand_name,available,expected_restock,barcode,unit_price,unit_type,unit_step,is_discounted,original_unit_price,secondary_unit_price,secondary_unit_type,secondary_unit_step,image_urls,description,categories
Spar,a94b4face5ffc523836b45f4,Golden alma lédig,,True,,,73.05,g,150.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/1b7f0a32-cc33-11f0-b78e-befa11a55c85_37897000.jpg,,puding-46
Spar,b2e453725bb648fd50e59240,S-Budget piros alma 2 kg,,True,,5999033881913,856.0,g,2000.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/4790309c-cc33-11f0-8e53-aadcc74101ea_311805004.jpg,,puding-46
Spar,ab74072587f2692ac829017b,S-Budget körte 1 kg,,True,,5999139400766,606.0,g,1000.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/78e1a478-cc33-11f0-9f5c-be4411091a49_514922003.jpg,,puding-46
Spar,ea81e4b05b8b30767fa41920,Körte 4 db,,True,,,945.0,db,4.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/598d95be-cc33-11f0-b6c9-96bb15f1ca69_376723008.jpg,,puding-46
Spar,c3eb847bce2cc1b8fde73a58,Xenia körte lédig,,True,,,99.75,g,150.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/3e194ec2-cc33-11f0-83f1-921a1c457d80_264321002.jpg,,puding-46
Spar,4f9baf7f907c22f1fa1c6c56,Körte nashi db,,False,,,624.0,db,1.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/e498368c-ea38-11f0-ad6c-866d87f7d6a9_nashi.png,,puding-46
Spar,ee4f8ecab57bf3b36e14a2af,BIO alma 750 g,,False,,,1455.0,g,750.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/388c1090-ea40-11f0-bbc0-ceeedb649b4a_dekor_repro_01836.png,,puding-46
Spar,9d7dd590535f90456df80e0f,Piros szőlő magnélküli 500 g,,True,,,704.0,g,500.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/68adbdf8-cc33-11f0-9ad5-4a3f894754cd_481705005.jpg,,tejtermekek-47
Spar,a0b882d4c971ff82aab39c4a,SPAR szőlő piros magnélküli 750 g,,False,,,2182.0,g,750.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/a4e03ad0-cc33-11f0-ab3e-920327e14356_554304005.jpg,,tejtermekek-47
Spar,5d20e8ce3e2fa2770c9c1b4c,SPAR magnélküli fehér szőlő 750 g,,True,,,2501.0,g,750.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/a4e2e280-cc33-11f0-a2e3-eec62ef2e9d4_554305002.jpg,,tejtermekek-47
Spar,4368cc0c1e4dbdde8b398b1f,Mézdinnye db,,False,,5998470509190,1354.0,db,1.0,False,,,,,https://imageproxy.wolt.com/assets/689b8c36f18c6aaa8030ab5d,,tej-48
Spar,e8a177e2421c016ba4d391e2,Banán lédig,,True,,,145.8,g,200.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/6654467e27f761196caa9ef7/c29a9b50-8323-11f0-a54b-ca00bd2207af_170806.jpg,,vaj-margarin-49
Spar,9fb074f346f28104153f1154,Mangó db,,True,,5998899710191,624.0,db,1.0,False,,,,,https://imageproxy.wolt.com/assets/689b8f73f18c6aaa8030b27f,,vaj-margarin-49
Spar,dcb923faeb6dedebcae8d78f,Avocado db,,True,,5998899710214,624.0,db,1.0,False,,,,,https://imageproxy.wolt.com/assets/689b8f74f18c6aaa8030b280,,vaj-margarin-49
Spar,fcd6e6aa8ad97fc39d218663,Ananász,,True,,,1039.0,db,1.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/6654467e27f761196caa9ef7/831303b0-790e-11f0-834f-ce636a38a856_367210005.png,,vaj-margarin-49
Spar,0eb72141727088fe4f89ba53,Passiogyümölcs 2 db,,False,,5999500672440,1039.0,db,2.0,False,,,,,https://imageproxy.wolt.com/assets/689b9621f18c6aaa8030b9cf,,vaj-margarin-49
Spar,ac8d41acfa22a5b788a364b9,Kókuszdió db,,False,,,519.0,db,1.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/6654467e27f761196caa9ef7/fdd1b208-790f-11f0-a1af-8634c6ec4d2c_347865003.png,,vaj-margarin-49
Spar,5ec2d795d5dc9a30da83bac3,Avokádó zsákban 750 g,,True,,5999500673157,1559.0,g,750.0,False,,,,,https://imageproxy.wolt.com/assets/689b96229bbcfa1dc39bcca1,,vaj-margarin-49
Spar,a2fb7be56887bb132a35510c,Kiwi db,,True,,,259.0,db,1.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/6654467e27f761196caa9ef7/2c720270-7910-11f0-92cb-e69004e4d682_82463007.png,,vaj-margarin-49
Spar,2745cc5e9bd5a15bbc2d9933,SPAR Natur*pur BIO narancs 1 kg,,True,,,1039.0,g,1000.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/5749ad8e-ea41-11f0-adc6-daa39328a6ec_114021.png,,vaj-margarin-49
Spar,fc694f8b0f208565caccf9fd,Piros grapefruit lédig,,True,,5998681781255,467.5,g,500.0,False,,,,,https://imageproxy.wolt.com/assets/689b8cb49bbcfa1dc39bc58a,,vajkrem-sajtkrem-korozott-50
Spar,27568028e94adfc15d1b647f,Lime 3 db,,True,,,624.0,db,3.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/fc13a0f2-ebb0-11f0-add1-d6f76b60f2b8_plexi01327.jpg,,vajkrem-sajtkrem-korozott-50
Spar,c5f1a7f1062fca1d836e3c7c,S-Budget narancs 2 kg,,True,,,1249.0,g,2000.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/7f46fa1a-ebb0-11f0-8d41-8a06201e2a8e_sx307_sbudget_narancs_2kg__1_.jpg,,vajkrem-sajtkrem-korozott-50
Spar,294c1ddd821d4492ee8e883f,S-Budget citrom 500 g,,True,,,729.0,g,500.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/6654467e27f761196caa9ef7/76282d9c-8322-11f0-914a-b2504209296e_sx308_sbudget_citrom_500g__3_.jpg,,vajkrem-sajtkrem-korozott-50
Spar,3e94de32c7319fb833823beb,Kezeletlen héjú citrom 400 g,,True,,,935.0,g,400.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/540b3cd0-ebb0-11f0-be5a-36fd2bbb77af_full___2026_01_07t110408.679.png,,vajkrem-sajtkrem-korozott-50
Spar,359e123a002b1a557eaf975b,SPAR Natur*pur BIO citrom 500 g,,True,,,884.0,g,500.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/18b1a7c8-ebb0-11f0-849c-6e087563cdba_dekor_repro_01687__1_.jpg,,vajkrem-sajtkrem-korozott-50
Spar,bb279703a8796bcd31f3da54,Narancs 1 kg,,True,,,675.0,g,1000.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/6b49ffc4-da5a-11f0-bb78-e6f90fe3ca20_dekor_repro_01871.jpg,,vajkrem-sajtkrem-korozott-50
Spar,61f6a8bfc15ec5b24d70fd7c,S-Budget citrom XXL 750 g,,False,,,779.0,g,750.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/8e505904-ea41-11f0-9bb6-629f99d1491f_557110009.png,,vajkrem-sajtkrem-korozott-50
Spar,399297aa469d18e971bc3b47,"SPAR cukrozott, aszalt vörös áfonya 100 g",,True,,5999033864985,529.0,g,100.0,False,,,,,https://imageproxy.wolt.com/assets/689b8fd39bbcfa1dc39bc8c9;https://imageproxy.wolt.com/assets/689b8fd49bbcfa1dc39bc8ce,,tejszin-tejszinhab-51
Spar,b3fa16f82a2a01a07ce692de,SPAR magozott aszalt sárgabarack 200 g,,True,,5999033864961,1484.0,g,200.0,False,,,,,https://imageproxy.wolt.com/assets/689b8fd087a8f04a4a7da13d;https://imageproxy.wolt.com/assets/689b8fd187a8f04a4a7da142,,tejszin-tejszinhab-51
Spar,678fecd53911919dc320782a,SPAR magozott aszalt szilva 200 g,,True,,5999033864978,849.0,g,200.0,False,,,,,https://imageproxy.wolt.com/assets/689b8fd39bbcfa1dc39bc8ca;https://imageproxy.wolt.com/assets/689b8fd49bbcfa1dc39bc8cf,,tejszin-tejszinhab-51
Spar,62857ddb6d4f33df710cdb42,Naturfood banán chips 150 g,,True,,5997664301817,689.0,g,150.0,False,,,,,https://imageproxy.wolt.com/assets/689b85d787a8f04a4a7d9a1d,,tejszin-tejszinhab-51
