id,alcohol_permille,barcode_gtin,checksum,description,has_extra_info,images,max_quantity_per_purchase,name,price,product_hierarchy_tags,purchasable_balance,restrictions,tags,unit_info,vat_percentage,vat_percentage_decimal,category_slug,can_be_promoted.basket,can_be_promoted.venue,can_be_promoted.credits,sell_by_weight_config.grams_per_step,sell_by_weight_config.input_type,sell_by_weight_config.price_per_kg,unit_price.base,unit_price.price,unit_price.unit,disabled_info.disable_text,disabled_info.disable_reason,deposit.amount
68d30cacfc07aa8af38efebb,0,5999139402807.0,4919b66dce737dc86d5f66fde71120cf,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b9608f18c6aaa8030b9b8', 'blurhash': 'jhXuPIGp;;CqpFCpGGtTTttUh4Cn'}, {'url': 'https://imageproxy.wolt.com/assets/689b9609f18c6aaa8030b9bb', 'blurhash': 'j9ZvnQlm;;PcqrllKmPc;;GG8ylm'}]",,SPAR Natur*pur bio szilva 500 g,119900,['PERISHABLE'],0.0,[],[],500 g,27,27.0,szolo-es-bogyos-gyumolcsok-8,True,True,True,,,,1.0,239800.0,kilogram,Sold out,,
68d30cacfc07aa8af38f0079,0,,a38df1661c762dad3dbe6dce25a6e7f1,,True,"[{'url': 'https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/6210e88c-9482-11f0-bca7-a6257bed89fb_554304005.png', 'blurhash': 'jiTZLrPc;;PdcPGGPcGG;;h4cylC'}]",,SPAR szőlő piros magnélküli 750 g,199900,['PERISHABLE'],5.0,[],[],,27,27.0,szolo-es-bogyos-gyumolcsok-8,True,True,True,,,,,,,,,
68d30cacfc07aa8af38f0077,0,,8d87ee34aae02ef0fa001cb13f2d1b00,,True,"[{'url': 'https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/62122ad0-9482-11f0-81c1-c2aae52e9be7_554301004.png', 'blurhash': 'jlU:7th4;;Tth3GqPcGFXKGGcPpS'}]",,SPAR szőlő mix 500 g,99900,['PERISHABLE'],21.0,[],[],,27,27.0,szolo-es-bogyos-gyumolcsok-8,True,True,True,,,,,,,,,
68d30cacfc07aa8af38f007c,0,,46515c3ed0d72d113d275fc472c284a2,,True,"[{'url': 'https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/5d184096-9482-11f0-ae75-8eb667fdee39_534966001.png', 'blurhash': 'jkUd3aKWXKcPOXPch4l4;;uqhlPc'}]",,Szőlő eper magnélküli 250 g,159900,['PERISHABLE'],18.0,[],[],,27,27.0,szolo-es-bogyos-gyumolcsok-8,True,True,True,,,,,,,,,
68d30cacfc07aa8af38f0076,0,,2faf6ce45b24fc004c1e20b76e07f571,,True,"[{'url': 'https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/62229384-9482-11f0-acdc-1ede377039e8_554305002.png', 'blurhash': 'jhWerrPd;;cOgOpBPdCm;;llcyPb'}]",,SPAR magnélküli fehér szőlő 750 g,199900,['PERISHABLE'],9.0,[],[],,27,27.0,szolo-es-bogyos-gyumolcsok-8,True,True,True,,,,,,,,,
66c5880276953f4db0812a0f,0,5998470509190.0,d3481bc4ec4fac381850c59ea44feb62,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b8c36f18c6aaa8030ab5d', 'blurhash': 'jp;LjzCnLLCqGXyptlxTrdtTFjCG'}]",,Mézdinnye db,99900,['PERISHABLE'],11.0,[],[],,27,27.0,dinnyek-9,True,True,True,,,,,,,,,
66c5880276953f4db0813d90,0,,0e334cd8810f58b3b4e6742fdfeeb9e5,,False,"[{'url': 'https://wolt-menu-images-cdn.wolt.com/menu-images/6654467e27f761196caa9ef7/c29a9b50-8323-11f0-a54b-ca00bd2207af_170806.jpg', 'blurhash': 'je:fjHKYX;lkLcpClkKYTLlkcNKY'}]",,Banán lédig,69900,['PERISHABLE'],186000.0,[],"[{'id': 'popular', 'label': 'Popular', 'decoration': 'star', 'color': 'primary', 'style': {'background_color': '#009de0', 'text_color': '#ffffff'}}]",,27,27.0,egzotikus-es-deligyumolcs-10,True,True,True,200.0,grams,69900.0,,,,,,
66c5880276953f4db08129ef,0,5998899710191.0,9c9335132ff410677a37aeed768e41af,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b8f73f18c6aaa8030b27f', 'blurhash': 'jnWuzCtS;;GHOYGGhlllTKtTcPGG'}]",,Mangó db,59900,['PERISHABLE'],14.0,[],[],,27,27.0,egzotikus-es-deligyumolcs-10,True,True,True,,,,,,,,,
66c5880276953f4db08127ef,0,5998899710214.0,5a6b8722d8ab356f5ab1945e068ce246,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b8f74f18c6aaa8030b280', 'blurhash': 'jtTtXstT;;GGKXpCllGGTttTcPCp'}]",,Avocado db,44900,['PERISHABLE'],25.0,[],[],,27,27.0,egzotikus-es-deligyumolcs-10,True,True,True,,,,,,,,,
66c5880276953f4db0813dc7,0,,9862b78f62fd6cf3d3ef31829e2bcf4c,,False,"[{'url': 'https://wolt-menu-images-cdn.wolt.com/menu-images/6654467e27f761196caa9ef7/831303b0-790e-11f0-834f-ce636a38a856_367210005.png', 'blurhash': 'jhXKPDPtXLFlPclkBVKY;;l38yqX'}]",,Ananász,119900,['PERISHABLE'],8.0,[],[],,27,27.0,egzotikus-es-deligyumolcs-10,True,True,True,,,,,,,,,
66c5880276953f4db0813283,0,5999500672440.0,347b216a13a20f264a0685e264ad22c4,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b9621f18c6aaa8030b9cf', 'blurhash': 'jiV:nAll;;PcGFGGCGpl;;GG4hpC'}]",,Passiogyümölcs 2 db,99900,['PERISHABLE'],6.0,[],[],2 pcs,27,27.0,egzotikus-es-deligyumolcs-10,True,True,True,,,,1.0,49950.0,piece,,,
66c5880276953f4db0813dbe,0,,b504a423eb9c664973ff701a2e20ab29,,False,"[{'url': 'https://wolt-menu-images-cdn.wolt.com/menu-images/6654467e27f761196caa9ef7/fdd1b208-790f-11f0-a1af-8634c6ec4d2c_347865003.png', 'blurhash': 'jlVtTpl4;;KXTtKXllpC;;tT8yCG'}]",,Kókuszdió db,49900,['PERISHABLE'],11.0,[],[],,27,27.0,egzotikus-es-deligyumolcs-10,True,True,True,,,,,,,,,
66c5880276953f4db0813025,0,5999500673157.0,52716418f2efadb5c11113440fc8bb18,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b96229bbcfa1dc39bcca1', 'blurhash': 'jnXKTDBV;;GFpGC9GDtTGHCnpBtV'}]",,Avokádó zsákban 750 g,139900,['PERISHABLE'],16.0,[],[],750 g,27,27.0,egzotikus-es-deligyumolcs-10,True,True,True,,,,1.0,186533.0,kilogram,,,
66c5880276953f4db081400c,0,,59d4bd63caef7cd4d870cb8f99061be1,,False,"[{'url': 'https://wolt-menu-images-cdn.wolt.com/menu-images/6654467e27f761196caa9ef7/2c720270-7910-11f0-92cb-e69004e4d682_82463007.png', 'blurhash': 'jgYKTEGG;;lmGCGGuGpC;;pC8hKX'}]",,Kiwi db,29900,['PERISHABLE'],13.0,[],[],1 pc,27,27.0,egzotikus-es-deligyumolcs-10,True,True,True,,,,1.0,29900.0,piece,,,
68d30cacfc07aa8af38efea8,0,,8b0334f010509ec043df0bdd6b8735c4,,False,"[{'url': 'https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/e9ec496a-947b-11f0-a419-4e8eb04d61e8_518221003.png', 'blurhash': 'jh:KXCuTT;FHPtpkl4HdT;GYgyl3'}]",,Papaya db,249900,['PERISHABLE'],4.0,[],[],,27,27.0,egzotikus-es-deligyumolcs-10,True,True,True,,,,,,,,,
66c5880276953f4db0812821,0,5998681781255.0,3a2cbe29cffd7162856c65066680d218,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b8cb49bbcfa1dc39bc58a', 'blurhash': 'jj;uXzGWL;p5GWCYpmt3L;pmkxGW'}]",,Piros grapefruit lédig,89900,['PERISHABLE'],10000.0,[],[],,27,27.0,citrusfelek-11,True,True,True,500.0,grams,89900.0,,,,,,
66c5880276953f4db0813da2,0,,dfb36fb2a54bc0a1dae36c58e556eb6a,,False,"[{'url': 'https://wolt-menu-images-cdn.wolt.com/menu-images/6654467e27f761196caa9ef7/8024163c-7911-11f0-accf-56839e18d404_240408000.png', 'blurhash': 'jk:uzyl4PLLbtlCpBSpCT;KXgypl'}]",,Mandarin lédig,109900,['PERISHABLE'],10000.0,[],[],,27,27.0,citrusfelek-11,True,True,True,200.0,grams,109900.0,,,,,,
66c5880276953f4db0813dac,0,,d01f62e6ddb0c73cb7489b23544a977d,,False,"[{'url': 'https://wolt-menu-images-cdn.wolt.com/menu-images/6654467e27f761196caa9ef7/b58c4b14-7911-11f0-a8b3-c69d12c6b92b_311868009.png', 'blurhash': 'jgXL3EllXKPcPcGGFTpF;;KGcOh4'}]",,Lime 3 db,49900,['PERISHABLE'],13.0,[],[],,27,27.0,citrusfelek-11,True,True,True,,,,,,,,,
66c5880276953f4db0813dad,0,,3502a476b33a7c829d5f44fd8f1a0c48,,False,"[{'url': 'https://wolt-menu-images-cdn.wolt.com/menu-images/6654467e27f761196caa9ef7/48ab904e-7912-11f0-a7dd-1ea9d31930bc_5999033852715.png', 'blurhash': 'jmVcu;rcX;GXTKKXlChlX;tlgPBl'}]",,S-Budget narancs 2 kg,158900,['PERISHABLE'],19.0,[],[],,27,27.0,citrusfelek-11,True,True,True,,,,,,,,,
66c5880276953f4db0814217,0,,2c05ad615c6c9f4ccdf278848068ab62,,False,"[{'url': 'https://wolt-menu-images-cdn.wolt.com/menu-images/6654467e27f761196caa9ef7/76282d9c-8322-11f0-914a-b2504209296e_sx308_sbudget_citrom_500g__3_.jpg', 'blurhash': 'jqYKHnlkX;PcCDtTtWCmTuGHgPlC'}]",,S-Budget citrom 500 g,69900,['PERISHABLE'],45.0,[],[],500 g,27,27.0,citrusfelek-11,True,True,True,,,,1.0,139800.0,kilogram,,,
67ad25f31af9fcb37887c1dc,0,,e133a8f96816b3d8e2c15c38db98cfda,,True,"[{'url': 'https://wolt-menu-images-cdn.wolt.com/menu-images/6654467e27f761196caa9ef7/e9bd810e-7912-11f0-b223-06c2ff3c9f47_485382004.png', 'blurhash': 'jiWJqOlqX;llXJGYh4KkPLl3plLc'}]",,Kezeletlen héjú citrom 400 g,84900,['PERISHABLE'],17.0,[],[],,27,27.0,citrusfelek-11,True,True,True,,,,,,,,,
67bf8f6b31caa9252d5518b5,0,,9261fd631d793617cac55a2dec419f96,,False,"[{'url': 'https://wolt-menu-images-cdn.wolt.com/menu-images/6654467e27f761196caa9ef7/18749550-7913-11f0-ab31-d6bc4ce26f14_508015001.png', 'blurhash': 'jkXd;ccPTLTuqGLcJBlkX;OXl4ll'}]",,SPAR Natur*Pur bio citrom 500G,119900,['PERISHABLE'],12.0,[],[],,27,27.0,citrusfelek-11,True,True,True,,,,,,,,,
66c5880276953f4db0812ffa,0,5999033864985.0,456e9c31365283fc2c0ec51eda5d0a81,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b8fd39bbcfa1dc39bc8c9', 'blurhash': 'jpX:fztT;;GGJlCpmXtTOXGphlpC'}, {'url': 'https://imageproxy.wolt.com/assets/689b8fd49bbcfa1dc39bc8ce', 'blurhash': 'jlY:zFCp;;GGJlCpmXpCPcCph4tT'}]",,"SPAR cukrozott, aszalt vörös áfonya 100 g",52900,[],52.0,[],[],100 g,27,27.0,aszalt-gyumolcs-12,True,True,True,,,,1.0,529000.0,kilogram,,,
66c5880276953f4db0812ff2,0,5999033864961.0,02dce3cd2c67c2fcd09b43f76ab6a17c,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b8fd087a8f04a4a7da13d', 'blurhash': 'jwYt;ntTX;GGJDComptTKXCpllpC'}, {'url': 'https://imageproxy.wolt.com/assets/689b8fd187a8f04a4a7da142', 'blurhash': 'jqZuvyGGX;pCJlCGqXpBPctTl4CG'}]",,SPAR magozott aszalt sárgabarack 200 g,139900,[],22.0,[],[],200 g,27,27.0,aszalt-gyumolcs-12,True,True,True,,,,1.0,699500.0,kilogram,,,
66c5880276953f4db0812ff3,0,5999033864978.0,bdb40f32b0efdec662e5a66ff322842a,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b8fd39bbcfa1dc39bc8ca', 'blurhash': 'joUu7ztD;;GWPcCph4tSPdCph3tT'}, {'url': 'https://imageproxy.wolt.com/assets/689b8fd49bbcfa1dc39bc8cf', 'blurhash': 'jjWuDHpD;;KWKXGGllllTtpCh3GG'}]",,SPAR magozott aszalt szilva 200 g,79900,[],50.0,[],[],200 g,27,27.0,aszalt-gyumolcs-12,True,True,True,,,,1.0,399500.0,kilogram,,,
66c5880276953f4db081363c,0,5997664301817.0,6e952c83c6d4987ee8bafb597331f607,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b85d787a8f04a4a7d9a1d', 'blurhash': 'jkYuPDGG;;tSPtC7h3tVPtCpgPtC'}]",,Naturfood banán chips 150 g,64900,[],20.0,[],[],150 g,27,27.0,aszalt-gyumolcs-12,True,True,True,,,,1.0,432667.0,kilogram,,,
66c5880276953f4db0813d5b,0,5999033898454.0,94c3836e363fdef7b85a4f2caeb56659,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b937f87a8f04a4a7da6d4', 'blurhash': 'jpWKrwpC;;KXpWCFGmpCd5GGSXlm'}, {'url': 'https://imageproxy.wolt.com/assets/689b938187a8f04a4a7da6d8', 'blurhash': 'jkYePEpF;;KWhlGGKXpmhGBSNSqq'}]",,S-Budget szárított almaszirom 50 g,35900,[],63.0,[],[],50 g,27,27.0,aszalt-gyumolcs-12,True,True,True,,,,1.0,718000.0,kilogram,,,
66544f27584ad684ed53f41c,0,5999033899116.0,d775792e29eb363efeb8b83b07de0e80,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b939f87a8f04a4a7da719', 'blurhash': 'jrUt;uCp;;GGKXCplltTmCtTJGCp'}, {'url': 'https://imageproxy.wolt.com/assets/689b93a187a8f04a4a7da71e', 'blurhash': 'jnWerBtT;;GHpSGGCqpCmWpCFlGG'}]",,S-Budget mazsola 250 g,59900,[],65.0,[],[],250 g,27,27.0,aszalt-gyumolcs-12,True,True,True,,,,1.0,239600.0,kilogram,,,
66c5880276953f4db0812bba,0,5997347544289.0,08b49f11c88fbabce3df9cbac9a78914,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b82c187a8f04a4a7d9391', 'blurhash': 'jvStvmtV;;GGprCnGSpFKrxFlBuD'}]",,Mogyi mazsola 200 g,59900,[],33.0,[],[],200 g,27,27.0,aszalt-gyumolcs-12,True,True,True,,,,1.0,299500.0,kilogram,,,
67ad25f31af9fcb37887bf36,0,5997956700168.0,fe598e4551af5a0ed9a7ad12a876c10e,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b868ff18c6aaa8030a239', 'blurhash': 'jnX:zAC6;;CHPctTh5GGJ3GGmYpC'}]",,Kalifa mazsola 250 g,79900,[],22.0,[],[],250 g,27,27.0,aszalt-gyumolcs-12,True,True,True,,,,1.0,319600.0,kilogram,,,
67ad25f31af9fcb37887bf5a,0,5997956705729.0,4ceba237abe98de8c7b52a2221774a3d,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b86aa87a8f04a4a7d9bc9', 'blurhash': 'jjYePFpC;;KXGGpTpDKGGYGGtkpC'}]",,Kalifa datolyapaszta 400 g,69900,[],12.0,[],[],400 g,27,27.0,aszalt-gyumolcs-12,True,True,True,,,,1.0,174750.0,kilogram,,,
67ad25f31af9fcb37887c1ee,0,5997956701097.0,e8aa5f83fb047837696d2426878d4ea0,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b869687a8f04a4a7d9ba4', 'blurhash': 'jfZf7KKG;;lmqHLcKmcPLcpCl4KX'}]",,Kalifa szárított datolya 200 g,49900,[],16.0,[],[],200 g,27,27.0,aszalt-gyumolcs-12,True,True,True,,,,1.0,249500.0,kilogram,,,
67ad25f31af9fcb37887c224,0,9100000809397.0,ddd0c834da38eb6f8e57978de59485a7,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689bab539bbcfa1dc39be3fc', 'blurhash': 'jdYf3LGG;;tVXLu9cyCnORtThHuG'}, {'url': 'https://imageproxy.wolt.com/assets/689bab559bbcfa1dc39be401', 'blurhash': 'jcY;bNFC;;qXXKGGcyllTbpVhmKC'}]",,SPAR Natur*pur Bio aszalt füge 200 g,209900,[],6.0,[],[],200 g,27,27.0,aszalt-gyumolcs-12,True,True,True,,,,1.0,1049500.0,kilogram,,,
67ad25f31af9fcb37887c208,0,9100000690346.0,6dcccd09f88452809d7a223c01ed4e08,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689baad89bbcfa1dc39be31f', 'blurhash': 'jaZvnQGX;;llGXuatBFS;;pC4hKX'}, {'url': 'https://imageproxy.wolt.com/assets/689baad99bbcfa1dc39be324', 'blurhash': 'jaY;fPqq;;KEGXKYBBh4;;FS4hqq'}]",,SPAR Natur*pur Bio gyümölcsszelet piros bogyós gyümölcsökkel 25 g,34900,[],21.0,[],[],25 g,27,27.0,aszalt-gyumolcs-12,True,True,True,,,,1.0,1396000.0,kilogram,,,
67ad25f31af9fcb37887c21f,0,9100000005249.0,692b45966e352d28cc177a9791f2298f,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689baa2187a8f04a4a7dbf20', 'blurhash': 'jjXKXEpl;;LciQGGNspmh3CGPcpC'}, {'url': 'https://imageproxy.wolt.com/assets/689baa2187a8f04a4a7dbf25', 'blurhash': 'jgYv3Ill;;PcmRGGNslllBGGKHlB'}]",,SPAR Vital Beeren-Mix fagyasztva szárított gyümölcskeverék 30 g,159900,[],6.0,[],[],30 g,27,27.0,aszalt-gyumolcs-12,True,True,True,,,,1.0,5330000.0,kilogram,,,
67bf8f6b31caa9252d551898,0,5999033897426.0,23dae5b00356b612f62fe026bdad4849,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b935a87a8f04a4a7da677', 'blurhash': 'jhY:XKGG;;pCpTtTGGGprbtTFlCp'}, {'url': 'https://imageproxy.wolt.com/assets/689b935b87a8f04a4a7da67c', 'blurhash': 'jlXuvCtT;;GGGGh4pSTtPtpCl4GH'}]",,S-Budget magozott datolya 250 g,69900,[],0.0,[],[],250 g,27,27.0,aszalt-gyumolcs-12,True,True,True,,,,1.0,279600.0,kilogram,Sold out,,
68d30cacfc07aa8af38f0075,0,,f5814cb741de77627235a48c6f04e34b,,True,"[{'url': 'https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/62106d8a-9482-11f0-8443-8e597892699e_556266004.png', 'blurhash': 'jpUujEh5;;TsqJCGBkpBLcGGlkpC'}]",,SPAR n*p bio aszalt szilva200 g,159900,[],0.0,[],[],,27,27.0,aszalt-gyumolcs-12,True,True,True,,,,,,,Sold out,,
66c5880276953f4db0813d7f,0,8586015391095.0,beabd5b31efabf1a5da402c43557bd7d,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689ba32cf18c6aaa8030cefd', 'blurhash': 'jfZKTHuGX;FBKGCGpTpCX;BCchqG'}]",,Fürtös paradicsom 700 g,54900,['PERISHABLE'],5.0,[],[],700 g,27,27.0,paradicsom-14,True,True,True,,,,1.0,78429.0,kilogram,,,
66c5880276953f4db0813d98,0,8586015391491.0,bbf1142194d7eb0c18b5a27ec63421e5,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689ba32cf18c6aaa8030cefc', 'blurhash': 'jfZKXKCp;;GGTtCpgPtTPKCpgOpT'}]",,Mini Shaker paradicsom 250 g,79900,['PERISHABLE'],40.0,[],[],250 g,27,27.0,paradicsom-14,True,True,True,,,,1.0,319600.0,kilogram,,,
66c5880276953f4db081407b,0,,8e004bfe0a035a599e3a4c5afedd688c,,False,"[{'url': 'https://wolt-menu-images-cdn.wolt.com/menu-images/6654467e27f761196caa9ef7/c5af100c-79c1-11f0-9cf6-bad5895ae001_kokt_lparadicsom_v_dr_s.png', 'blurhash': 'jfXZHh8yP;TKX;PtB4gPX;KHl4GS'}]",,Koktélparadicsom vödrös,159900,['PERISHABLE'],19.0,[],[],500 g,27,27.0,paradicsom-14,True,True,True,,,,1.0,319800.0,kilogram,,,
66c5880276953f4db0814345,0,5999886538057.0,7860d8f52a7e3ae540bff4659dc91a16,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b9cec9bbcfa1dc39bd661', 'blurhash': 'jeYKXKGG;;GpGpCpGqtT;;tT4hyp'}]",,Fürtös szilva paradicsom 250 g,59900,['PERISHABLE'],62.0,[],[],250 g,27,27.0,paradicsom-14,True,True,True,,,,1.0,239600.0,kilogram,,,
66c5880276953f4db0814501,0,5999139401305.0,36ef277392644c2840225d189f458462,,False,"[{'url': 'https://imageproxy.wolt.com/assets/689b95ed9bbcfa1dc39bcc73', 'blurhash': 'j3;fPXGX;;JlKXCpCptT;;BB8huX'}, {'url': 'https://imageproxy.wolt.com/assets/689b95ee9bbcfa1dc39bcc76', 'blurhash': 'j6:LzUCG;;KGtCKXGHh4;;GG4hll'}]",,"SPAR Hazai szeretem „Strabini"" fürtös koktélparadicsom 350 g",99900,['PERISHABLE'],24.0,[],[],350 g,27,27.0,paradicsom-14,True,True,True,,,,1.0,285429.0,kilogram,,,
688bdc88f6c7a553faf61e56,0,,27908a63a63956753b39226e16ef08ff,,True,"[{'url': 'https://wolt-menu-images-cdn.wolt.com/menu-images/6654467e27f761196caa9ef7/983e1578-7cdc-11f0-97eb-9eccdcda3581_552427003.png', 'blurhash': 'jdUsr0l4;;KX80KXi7h4X;LccypC'}]",,SPAR  n*p BIO fürtöds paradicsom 500g,109900,['PERISHABLE'],8.0,[],[],,27,27.0,paradicsom-14,True,True,True,,,,,,,,,
66c5880276953f4db0812a3d,0,5999500670286.0,d7803f84b170eab98f0a4b0d18469809,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b961e87a8f04a4a7dab9e', 'blurhash': 'jhZePHGX;;BlGXpltmKXPJCpgPpC'}]",,Chili paprika 50 g,49900,['PERISHABLE'],10.0,[],[],50 g,27,27.0,paprika-15,True,True,True,,,,1.0,998000.0,kilogram,,,
