store_name,store_product_id,product_name,brand_name,available,expected_restock,barcode,unit_price,unit_type,unit_step,is_discounted,original_unit_price,secondary_unit_price,secondary_unit_type,secondary_unit_step,image_urls,description,categories
Spar,b1d535e7f1a019631293fe37,REGNUM BBQ csevapcsicsi 400 g,,True,,,1514.0,g,400.0,False,,,db,1.0,https://imageproxy.wolt.com/assets/69eb0b34ede5618d34ff9f0b,,hus-3
Spar,0f0c7734502661d81264e7e9,REGNUM BBQ csípős grillkolbász 270 g,,True,,,1049.0,g,270.0,False,,,,,https://imageproxy.wolt.com/assets/69eb0b38ede5618d34ff9f10,,hus-3
Spar,ded8e7a9d9b0dbc0da65d290,REGNUM BBQ sajtos grillkolbász 270 g,,True,,,1049.0,g,270.0,False,,,,,https://imageproxy.wolt.com/assets/69eb0b32c930fb0023724faa,,hus-3
Spar,9af6cd826b919a395f3630ac,REGNUM BBQ magyaros grillkolbász 270 g,,True,,,1049.0,g,270.0,False,,,,,https://imageproxy.wolt.com/assets/69eb0b2ec930fb0023724fa7,,hus-3
Spar,bf5527e3f7bd09e33ce01ebc,REGNUM BBQ Kölyök grillkolbász 270 g,,True,,,1049.0,g,270.0,False,,,,,https://imageproxy.wolt.com/assets/69eb0b37ede5618d34ff9f0f,,hus-3
Spar,b66d631b2380c494add3c262,Wiesbauer party mini mix 300 g,,True,,5996227011378,1994.0,g,300.0,False,,,,,https://imageproxy.wolt.com/assets/689b7f979bbcfa1dc39bbfa3,,hus-3
Spar,55c61153b45bdc477789b3f5,REGNUM grill party mix 400 g,,True,,5999033887588,2309.0,g,400.0,False,,,,,https://imageproxy.wolt.com/assets/689b91ddf18c6aaa8030b635;https://imageproxy.wolt.com/assets/689b91def18c6aaa8030b636,,hus-3
Spar,500c22c199e979f8f0e7635b,REGNUM BBQ grillkolbász sajtos-baconos ízesítésű 270 g,,True,,,1049.0,g,270.0,False,,,,,https://imageproxy.wolt.com/assets/69eb0b33ede5618d34ff9f0a,,hus-3
Spar,976c877199ba6a07452ecbdd,Landhof XXL grillmix 425 g,,True,,9002077076071,2099.0,g,425.0,False,,,,,https://imageproxy.wolt.com/assets/689ba8ad87a8f04a4a7dbc8a;https://imageproxy.wolt.com/assets/689ba8af87a8f04a4a7dbc8e,,hus-3
Spar,3bd4250236aa60e07d37390f,SPAR BBQ szeletelt magyaros mellfilé 500 g,,True,,,1734.0,g,500.0,False,,,,,https://imageproxy.wolt.com/assets/69eb0b36ede5618d34ff9f0e,,hus-3
Spar,74d421c3bcfa5228dc5a7528,"REGNUM BBQ magyaros, sajtos és csípős grillkolbász mix 500 g",,True,,,1994.0,g,500.0,False,,,,,https://imageproxy.wolt.com/assets/69eb0b3aede5618d34ff9f13,,hus-3
Spar,d93655489444be4dddb18101,REGNUM Bajor griller 350 g,,True,,,1404.0,g,350.0,False,,,,,https://imageproxy.wolt.com/assets/69eb0b3cede5618d34ff9f17,,hus-3
Spar,d5084d4dd1488223f02e93b1,SPAR BBQ mézes-BBQ szárny 500 g,,False,,,819.0,g,500.0,False,,,,,https://imageproxy.wolt.com/assets/69eb0b31c930fb0023724fa9,,hus-3
Spar,7e4c227e5f90651a0a842bcb,SPAR BBQ szeletelt zöldfűszeres mellfilé 500 g,,False,,,1734.0,g,500.0,False,,,,,https://imageproxy.wolt.com/assets/69eb0b2d69c298c97ccedfea,,hus-3
Spar,b6105177911988fb8a878a14,REGNUM BBQ füstölt sonkás-sajtos grillkolbász sertéshúsból 400 g,,False,,,1784.0,g,400.0,False,,,,,https://imageproxy.wolt.com/assets/69eb0b3cede5618d34ff9f16,,hus-3
Spar,655232f90a1c734c9e76fc95,REGNUM BBQ grillkolbász sajttal 400 g,,True,,,1784.0,g,400.0,False,,,,,https://imageproxy.wolt.com/assets/69eb0b3aede5618d34ff9f14,,hus-3
Spar,0ce2d1bcf68aab842732312b,REGNUM BBQ stuttgarti grillkolbász 400 g,,True,,,1784.0,g,400.0,False,,,,,https://imageproxy.wolt.com/assets/69eb0b39ede5618d34ff9f11,,hus-3
Spar,2aac172c79b8e556aa605a2b,REGNUM BBQ pritaminpaprikás grillkolbász 400 g,,False,,,1784.0,g,400.0,False,,,,,https://imageproxy.wolt.com/assets/69e9f1eeede5618d34ff9a43,,hus-3
Spar,ee6c0323435b476ebf74f5c9,Landhof Grillplatte vegyes húskészítmény sertés és marhahúsból 910 g,,True,,9002077082980,5774.0,g,910.0,False,,,,,https://imageproxy.wolt.com/assets/689ba8bb87a8f04a4a7dbc9a;https://imageproxy.wolt.com/assets/689ba8bc87a8f04a4a7dbc9f,,hus-3
Spar,5a496582a49caba1bb920b12,REGNUM BBQ hamburger húspogácsa sertés- és marhahúsból 240 g,,False,,,1079.0,g,240.0,False,,,,,https://imageproxy.wolt.com/assets/69eb0b34ede5618d34ff9f0c,,hus-3
Spar,3ec6a509e3693b3d431e3dd5,SPAR mustáros-borsos csirke egészcombfilé 500 g,,True,,,1395.0,g,500.0,False,,,,,https://imageproxy.wolt.com/assets/69eb0b30c930fb0023724fa8,,hus-3
Spar,19ebf4fbadff38ff1513afac,SPAR BBQ magyaros baromfi grillkolbász 350 g,,True,,5999139400612,1364.0,g,350.0,False,,,,,https://imageproxy.wolt.com/assets/6a01d2ba39752f36adca9b05,,hus-3
