store_name,store_product_id,name,brand_name,available,expected_restock,barcode,price,unit_type,unit_step,is_discounted,original_unit_price,secondary_unit_price,secondary_unit_type,secondary_unit_step,image_urls,description,categories
Spar,670fdbfca1b61551859c6a7f,Lindt Lindor tejcsokoládé lágyan olvadó töltelékkel 38 g,,True,,4000539397585.0,579.0,g,38.0,False,,,,,https://imageproxy.wolt.com/assets/689b71faf18c6aaa80309255,,csokolade-105
Spar,67ad259dd95b3961e2187a49,PICK szeletelt eredeti téliszalámi 70 g,,True,,5998003124043.0,899.0,g,70.0,False,,,db,1.0,https://imageproxy.wolt.com/assets/68d536b935cd665795fd48b6;https://imageproxy.wolt.com/assets/68d536b935cd665795fd48b7,,szalami-242
Spar,67ad259dd95b3961e2187a3b,PICK szeletelt eredeti téliszalámi 70 g,,True,,5998003124104.0,899.0,g,70.0,False,,,,,https://imageproxy.wolt.com/assets/689bb61f87a8f04a4a7de26e;https://imageproxy.wolt.com/assets/689bb620f18c6aaa8030d6d1,,szalami-242
Spar,67ad259dd95b3961e2187e08,"Pilsner Urquell minőségi világos sör 4,4% 0,5 l",,True,,8594404023380.0,549.0,ml,500.0,False,,,,,https://imageproxy.wolt.com/assets/689ba47a9bbcfa1dc39bd8a0,,vilagos-sor-231
Spar,670fdbfca1b61551859c6d12,"Pilsner Urquell minőségi világos sör 4,4% 0,5 l",,True,,8594404110110.0,504.0,ml,500.0,False,,,,,https://imageproxy.wolt.com/assets/679a530ba5bbf47476d808e7,,vilagos-sor-231
Spar,670fdbfca1b61551859c75e9,REGNUM szeletelt prágai sonka 100 g,,False,,5999033873536.0,639.0,g,100.0,False,,,,,https://imageproxy.wolt.com/assets/6679393935e1b1789b047351,,sonka-65
Spar,670fdbfca1b61551859c75e8,REGNUM szeletelt prágai sonka 100 g,,True,,5999033899598.0,569.0,g,100.0,False,,,,,https://imageproxy.wolt.com/assets/689b93af87a8f04a4a7da741,,sonka-65
Spar,670fdbfca1b61551859c7154,S-Budget sertés darálthús 900 g,,False,,5999033800402.0,939.0,g,900.0,False,,,,,https://imageproxy.wolt.com/assets/689b8fb9f18c6aaa8030b2e6;https://imageproxy.wolt.com/assets/689b8fb9f18c6aaa8030b2e7,,daralthus-124
Spar,670fdbfca1b61551859c77c2,S-Budget sertés darálthús 900 g,,False,,5999033810241.0,1759.0,g,900.0,False,,,,,https://imageproxy.wolt.com/assets/689b8fbb9bbcfa1dc39bc8b8;https://imageproxy.wolt.com/assets/689b8fbc9bbcfa1dc39bc8bc,,daralthus-124
Spar,670fdbfca1b61551859c7784,SPAR Natur*pur Bio zabpehely 500 g,,True,,9100000441207.0,799.0,g,500.0,False,,,,,https://imageproxy.wolt.com/assets/689baa8d9bbcfa1dc39be28a;https://imageproxy.wolt.com/assets/689baa8e9bbcfa1dc39be28f,,bio-83
Spar,670fdbfca1b61551859c7446,SPAR Natur*pur Bio zabpehely 500 g,,True,,9100000441221.0,899.0,g,500.0,False,,,,,https://imageproxy.wolt.com/assets/689baa9187a8f04a4a7dc000;https://imageproxy.wolt.com/assets/689baa9187a8f04a4a7dc005,,bio-83
Spar,67ad259dd95b3961e2187dc7,"Staropramen Dark minőségi barna sör 4,4% 0,5 l",,True,,5998817530986.0,489.0,ml,500.0,False,,,,,https://imageproxy.wolt.com/assets/68caaa2d96bcfcad1bd5b4b8;https://imageproxy.wolt.com/assets/68caaa2d96bcfcad1bd5b4ba,,barna-sor-232
Spar,670fdbfca1b61551859c6dfe,"Staropramen Dark minőségi barna sör 4,4% 0,5 l",,True,,8593868002283.0,474.0,ml,500.0,False,,,,,https://imageproxy.wolt.com/assets/689ba4009bbcfa1dc39bd824;https://imageproxy.wolt.com/assets/689ba4019bbcfa1dc39bd828,,barna-sor-232
Spar,67cf61ff9cbadcab2f58129d,"Stella Artois minőségi világos sör 5% 0,33 l",,True,,5998817522271.0,424.0,ml,330.0,False,,,,,https://imageproxy.wolt.com/assets/689b8e16f18c6aaa8030af4c;https://imageproxy.wolt.com/assets/689b8e17f18c6aaa8030af50,,vilagos-sor-231
Spar,67ad259dd95b3961e2187e18,"Stella Artois minőségi világos sör 5% 0,33 l",,True,,5998817531181.0,419.0,ml,330.0,False,,,,,https://imageproxy.wolt.com/assets/689b8e4df18c6aaa8030afb9;https://imageproxy.wolt.com/assets/689b8e4ef18c6aaa8030afbe,,vilagos-sor-231
Spar,670fdbfca1b61551859c74cd,Sóland Himalája étkezési kristálysó 1 kg,,True,,5997973108725.0,1090.0,g,1000.0,False,,,,,https://imageproxy.wolt.com/assets/689b86b6f18c6aaa8030a26f,,so-fuszerso-295
Spar,670fdbfca1b61551859c7161,Sóland Himalája étkezési kristálysó 1 kg,,True,,5997973113613.0,1090.0,g,1000.0,False,,,,,https://imageproxy.wolt.com/assets/689b86b787a8f04a4a7d9bdb,,etelizesito-leveskocka-102
Spar,670fdbfca1b61551859c778c,Tchibo Cafissimo Caffè Crema Rich Aroma kávékapszula 30 db 228 g,,False,,4046234921076.0,5299.0,g,228.0,False,,,,,https://imageproxy.wolt.com/assets/689b6bfc87a8f04a4a7d76d5;https://imageproxy.wolt.com/assets/689b6bfd87a8f04a4a7d76d9,,kapszulas-kave-283
Spar,68d30ba05f1e50d78a105ea1,Tchibo Cafissimo Caffè Crema Rich Aroma kávékapszula 30 db 228 g,,True,,4061445355267.0,5299.0,g,228.0,False,,,db,1.0,https://imageproxy.wolt.com/assets/689bb26287a8f04a4a7dd6bd,,kapszulas-kave-283
Spar,67ad259dd95b3961e21877b6,Törley alkoholmentes borból készült habzó ital 750 ml,,True,,5999136650935.0,1949.0,ml,750.0,False,,,,,https://imageproxy.wolt.com/assets/689b955d87a8f04a4a7daa54;https://imageproxy.wolt.com/assets/689b955e87a8f04a4a7daa5a,,alkoholmentes-pezsgo-187
Spar,67ad259dd95b3961e2187734,Törley alkoholmentes borból készült habzó ital 750 ml,,True,,5999136650942.0,1949.0,ml,750.0,False,,,,,https://imageproxy.wolt.com/assets/689b955f9bbcfa1dc39bcbdc;https://imageproxy.wolt.com/assets/689b95609bbcfa1dc39bcbe0,,alkoholmentes-pezsgo-187
Spar,670fdbfca1b61551859c6a19,Virágméz 250 g,,True,,5998150520132.0,999.0,g,250.0,False,,,,,https://imageproxy.wolt.com/assets/689b888ff18c6aaa8030a53b,,mez-80
Spar,670fdbfca1b61551859c6fb3,Virágméz 250 g,,True,,5998150522501.0,1299.0,g,250.0,False,,,,,https://imageproxy.wolt.com/assets/689b888ff18c6aaa8030a53c,,mez-80
Spar,670fdbfca1b61551859c7aa3,Virágméz 900 g,,False,,5998035100046.0,2799.0,g,900.0,False,,,,,https://imageproxy.wolt.com/assets/689b87bc87a8f04a4a7d9d8d,,mez-80
Spar,670fdbfca1b61551859c6c88,Virágméz 900 g,,True,,5998150520071.0,2899.0,g,900.0,False,,,,,https://imageproxy.wolt.com/assets/689b888ff18c6aaa8030a53d,,mez-80
Spar,670fdbfca1b61551859c7298,Zott Jogobella joghurtos ital 250 g,,True,,4014500504520.0,319.0,g,250.0,False,,,,,https://imageproxy.wolt.com/assets/689b729787a8f04a4a7d7b10,,joghurtitalok-56
Spar,670fdbfca1b61551859c7299,Zott Jogobella joghurtos ital 250 g,,True,,4014500504537.0,319.0,g,250.0,False,,,,,https://imageproxy.wolt.com/assets/689b729687a8f04a4a7d7b0f,,joghurtitalok-56
Spar,683e12d933dc8d5f07e6e90f,Zott Jogobella laktózmentes élőflórás joghurt 150 g,,True,,4014500517360.0,158.0,g,150.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/05349e10-954a-11f0-ac5a-aeb8d2c4c035_464176006.jpg,,laktozmentes-termekek-59
Spar,683e12d933dc8d5f07e6e936,Zott Jogobella laktózmentes élőflórás joghurt 150 g,,True,,4014500518855.0,158.0,g,150.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/3834b43a-954a-11f0-b757-9edb1764b31c_511711006.jpg,,izesitett-joghurt-280
Spar,68d30ba05f1e50d78a105d57,Zott Jogobella élőflórás joghurt 150 g,,True,,4014500512907.0,151.0,g,150.0,False,,,,,https://imageproxy.wolt.com/assets/689b6ba387a8f04a4a7d75a8,,izesitett-joghurt-280
Spar,670fdbfca1b61551859c7035,Zott Jogobella élőflórás joghurt 150 g,,True,,4014500512976.0,151.0,g,150.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/c9bb5fcc-9549-11f0-ac71-6eb138b48dfb_328098000.jpg,,izesitett-joghurt-280
Spar,670fdbfca1b61551859c6d59,Zott Jogobella élőflórás joghurt 150 g,,True,,4014500512990.0,151.0,g,150.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/b2a2e652-9549-11f0-9877-0e83118a0f9e_230361001.jpg,,izesitett-joghurt-280
Spar,68d30ba05f1e50d78a105d15,Zott Jogobella élőflórás joghurt 150 g,,True,,4014500513928.0,151.0,g,150.0,False,,,,,https://imageproxy.wolt.com/assets/689b6ba587a8f04a4a7d75ad,,izesitett-joghurt-280
Spar,670fdbfca1b61551859c75c1,Zott Jogobella élőflórás joghurt 400 g,,True,,4014500512914.0,357.0,g,400.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/fe20d7c4-9549-11f0-9fe1-02dd9fbefa53_432645008.jpg,,izesitett-joghurt-280
Spar,670fdbfca1b61551859c7460,Zott Jogobella élőflórás joghurt 400 g,,True,,4014500513010.0,357.0,g,400.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/ef68d1f0-9549-11f0-818c-d6880c8cce6c_408151007.jpg,,izesitett-joghurt-280
Spar,670fdbfca1b61551859c77e0,Zott Jogobella élőflórás joghurt 400 g,,True,,4014500516363.0,357.0,g,400.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/0ebab604-954a-11f0-ac8b-f6c90d5a7ab9_482104005.jpg,,izesitett-joghurt-280
