store_name,store_product_id,product_name,brand_name,available,expected_restock,barcode,unit_price,unit_type,unit_step,is_discounted,original_unit_price,secondary_unit_price,secondary_unit_type,secondary_unit_step,image_urls,description,categories,name_norm,barcode_norm,id_norm,image_first,category_norm,category_base,price_num
Spar,d50005e606b7ffa790deecbd,Lovely toalettpapír 3 rétegű 4 tekercs,,True,,5999033871594,734.0,g,350.0,False,,,db,1.0,https://imageproxy.wolt.com/assets/689b9009f18c6aaa8030b369;https://imageproxy.wolt.com/assets/689b900af18c6aaa8030b36e,,toalettpapir-270,lovely toalettpapír 3 rétegű 4 tekercs,5999033871594,d50005e606b7ffa790deecbd,https://imageproxy.wolt.com/assets/689b9009f18c6aaa8030b369,toalettpapir-270,toalettpapir,734.0
Spar,ee3237c6b9b873b6990d9f1a,NIVEA Pearl & Beauty izzadásgátló 50 ml,,True,,9005800379265,1364.0,ml,50.0,False,,,,,https://imageproxy.wolt.com/assets/689ba96687a8f04a4a7dbdc3;https://imageproxy.wolt.com/assets/689ba96787a8f04a4a7dbdc8,,golyos-stift-dezodor-291,nivea pearl & beauty izzadásgátló 50 ml,9005800379265,ee3237c6b9b873b6990d9f1a,https://imageproxy.wolt.com/assets/689ba96687a8f04a4a7dbdc3,golyos-stift-dezodor-291,golyos-stift-dezodor,1364.0
Spar,7950d851fad2264c67ec37aa,NIVEA Pearl & Beauty izzadásgátló 50 ml,,False,,9005800398990,1364.0,ml,50.0,False,,,,,https://imageproxy.wolt.com/assets/69ef41ff126eb988a8919e11;https://imageproxy.wolt.com/assets/69ef4200126eb988a8919e12,,golyos-stift-dezodor-291,nivea pearl & beauty izzadásgátló 50 ml,9005800398990,7950d851fad2264c67ec37aa,https://imageproxy.wolt.com/assets/69ef41ff126eb988a8919e11,golyos-stift-dezodor-291,golyos-stift-dezodor,1364.0
Spar,4fd7509603558dc45eccc6dd,"Pampers Fresh Clean Baby Nedves Törlőkendő, 4 Csomag x 52 Törlőkendő db Baba Nedves Törlőkendő",,True,,8006530098441,3569.0,db,1.0,False,,,db,1.0,https://imageproxy.wolt.com/assets/696e1cf92bbd123c386e8fa1;https://imageproxy.wolt.com/assets/696e1cf92bbd123c386e8fa2,,torlokendo-311,"pampers fresh clean baby nedves törlőkendő, 4 csomag x 52 törlőkendő db baba nedves törlőkendő",8006530098441,4fd7509603558dc45eccc6dd,https://imageproxy.wolt.com/assets/696e1cf92bbd123c386e8fa1,torlokendo-311,torlokendo,3569.0
Spar,8ce48d6e5f000ec2338facd4,"Pampers Fresh Clean Baby Nedves Törlőkendő, 4 Csomag x 52 Törlőkendő db Baba Nedves Törlőkendő",,False,,8700216783491,3569.0,db,1.0,False,,,db,1.0,https://imageproxy.wolt.com/assets/696e1cee2bbd123c386e8f84,,torlokendo-311,"pampers fresh clean baby nedves törlőkendő, 4 csomag x 52 törlőkendő db baba nedves törlőkendő",8700216783491,8ce48d6e5f000ec2338facd4,https://imageproxy.wolt.com/assets/696e1cee2bbd123c386e8f84,torlokendo-311,torlokendo,3569.0
Spar,b10848b0a127478b3d5dcd6b,"Peroni Nastro Azzurro minőségi világos sör 5% 0,33 l",,True,,5901359154954,574.0,ml,330.0,False,,,,,https://imageproxy.wolt.com/assets/689b7c279bbcfa1dc39bb8b2,,vilagos-sor-234,"peroni nastro azzurro minőségi világos sör 5% 0,33 l",5901359154954,b10848b0a127478b3d5dcd6b,https://imageproxy.wolt.com/assets/689b7c279bbcfa1dc39bb8b2,vilagos-sor-234,vilagos-sor,574.0
Spar,0689393fbe74e13b91faf62d,"Peroni Nastro Azzurro minőségi világos sör 5% 0,33 l",,True,,5998817300329,469.0,ml,330.0,False,,,,,https://imageproxy.wolt.com/assets/69d93ac860461b960942b80a,,vilagos-sor-234,"peroni nastro azzurro minőségi világos sör 5% 0,33 l",5998817300329,0689393fbe74e13b91faf62d,https://imageproxy.wolt.com/assets/69d93ac860461b960942b80a,vilagos-sor-234,vilagos-sor,469.0
Spar,a3c76ed3a7f6e12c0e533acb,PICK szeletelt eredeti téliszalámi 70 g,,True,,5998003124043,944.0,g,70.0,False,,,db,1.0,https://imageproxy.wolt.com/assets/68d536b935cd665795fd48b6;https://imageproxy.wolt.com/assets/68d536b935cd665795fd48b7,,szalami-114,pick szeletelt eredeti téliszalámi 70 g,5998003124043,a3c76ed3a7f6e12c0e533acb,https://imageproxy.wolt.com/assets/68d536b935cd665795fd48b6,szalami-114,szalami,944.0
Spar,f11009dd57130e886f0f85cc,PICK szeletelt eredeti téliszalámi 70 g,,True,,5998003124104,944.0,g,70.0,False,,,,,https://imageproxy.wolt.com/assets/689bb61f87a8f04a4a7de26e;https://imageproxy.wolt.com/assets/689bb620f18c6aaa8030d6d1,,szalami-114,pick szeletelt eredeti téliszalámi 70 g,5998003124104,f11009dd57130e886f0f85cc,https://imageproxy.wolt.com/assets/689bb61f87a8f04a4a7de26e,szalami-114,szalami,944.0
Spar,1fcc71c97df68361325a4a0a,S-Budget sertés darálthús 900 g,,False,,5999033800402,1014.0,g,900.0,False,,,,,https://imageproxy.wolt.com/assets/689b8fb9f18c6aaa8030b2e6;https://imageproxy.wolt.com/assets/689b8fb9f18c6aaa8030b2e7,,sertes-126,s-budget sertés darálthús 900 g,5999033800402,1fcc71c97df68361325a4a0a,https://imageproxy.wolt.com/assets/689b8fb9f18c6aaa8030b2e6,sertes-126,sertes,1014.0
