product_name,barcode,unit_price,categories,image_urls
"Albatross hámozott, felezett őszibarack cukrozott lében 820 g",5999538341028,1364.0,gyumolcskonzerv-befott-211,https://imageproxy.wolt.com/assets/689b972b9bbcfa1dc39bcdf6;https://imageproxy.wolt.com/assets/689b972c9bbcfa1dc39bcdf9
Algida Kids Mix Multipack jégkrém 398 ml,8711327592469,2495.0,jegkremek-197,https://imageproxy.wolt.com/assets/691c67b586ec9335bd49277f
Algida Pálcikás Jégkrém Choco Intense 100 ml,8711327626768,409.0,jegkremek-197,https://imageproxy.wolt.com/assets/69e17c59609eafedc63bc79c
Algida Smile Jégkrém Eper 900 ml,8711327625655,1804.0,jegkremek-197,https://imageproxy.wolt.com/assets/69147e4143a2bd3cfbf4615a
Algida Smile Jégkrém Sós karamell 900 ml,8711327625600,1804.0,jegkremek-197,https://imageproxy.wolt.com/assets/69147e4143a2bd3cfbf4615b
Almás sajtos kukoricasaláta védőgázas csomagolásban 150 g,,629.0,enjoy-termekek-220,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/87d70d94-a431-11f0-baff-1eb02a1660c1_full__66_.png
Almás sajtos kukoricasaláta védőgázas csomagolásban 350 g,,1364.0,enjoy-termekek-220,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/87d70d94-a431-11f0-baff-1eb02a1660c1_full__66_.png
Alpesi tej felhasználásával készült tejcsokoládé karamellizált kekszdarabkákkal 90g,7622202295133,734.0,tablas-csokoladek-176,https://imageproxy.wolt.com/assets/6936c54db0f2d0c0d8d5a0d6
Andante citromos krémmel töltött ostya 130 g,8584004010934,629.0,napolyi-ostya-179,https://imageproxy.wolt.com/assets/69a18e803fdec26b2f31506e;https://imageproxy.wolt.com/assets/69a18e803fdec26b2f31506d
Andante kakaós-csokoládés krémmel töltött ostya 130 g,8584004010064,629.0,napolyi-ostya-179,https://imageproxy.wolt.com/assets/69a18e7d3fdec26b2f315063;https://imageproxy.wolt.com/assets/69a18e7d3fdec26b2f315064
Andante mogyorós krémmel töltött ostya 130 g,8584004010071,629.0,napolyi-ostya-179,https://imageproxy.wolt.com/assets/69a18e7d3fdec26b2f315065;https://imageproxy.wolt.com/assets/69a18e7d3fdec26b2f315066
