product_name_old,product_name_new,barcode_norm_old,barcode_norm_new,barcode_status,unit_price_old,unit_price_new,price_diff,categories_old,categories_new
Lovely toalettpapír 3 rétegű 10 tekercs,Lovely toalettpapír 3 rétegű 10 tekercs,5999033891738,5999033891752,different,1469.0,1679.0,210.0,dobozos-gyumolcsle-306,toalettpapir-270
