store_product_id,product_name,barcode,normalized_unit_price,normalized_step,normalized_unit,tesco_actual,tesco_unit_price,tesco_measure,derived_step_from_tesco_unit_price,derived_unit,ratio,categories
220346540,Lynx A3 famentes rajzlap 10 ív,05999570823087,399.0,1.0,db,399,39.9,each,10.0,db,10.0,"Otthon-hobbi|Iskolai és irodai kellékek|Kötelező termékek|Rajzlap, írólap"
100393020,Légpárnás tasak W7 (260 x 350 mm) 10 db,05999525924487,3269.0,10.0,db,3269,3269.0,each,1.0,db,10.0,Otthon-hobbi|Iskolai és irodai kellékek|Irodaszerek|Irodai kiegészítők
220330310,Lynx műszaki rajzlap A3 10 lap,05999570821755,439.0,1.0,db,439,43.9,each,10.0,db,10.0,"Otthon-hobbi|Iskolai és irodai kellékek|Kötelező termékek|Rajzlap, írólap"
210582585,ICO A3 famentes rajztömb 10 lap,05997072146024,1479.0,1.0,db,1479,147.9,each,10.0,db,10.0,"Otthon-hobbi|Iskolai és irodai kellékek|Kötelező termékek|Rajzlap, írólap"
220330411,Lynx kivágólap 15 x 15 cm,05999570821625,139.0,1.0,db,139,13.9,each,10.0,db,10.0,"Otthon-hobbi|Iskolai és irodai kellékek|Kötelező termékek|Színes papírok, kartonok, krepp papír"
100378571,Bújtatós füzetborító A5 10 db,04008119092073,1479.0,10.0,db,1479,1479.0,each,1.0,db,10.0,Otthon-hobbi|Iskolai és irodai kellékek|Irodaszerek|Irattartó mappák és papucsok
100393018,Légpárnás tasak W2 (140 x 225 mm) 10 db,05999525924432,1479.0,10.0,db,1479,1479.0,each,1.0,db,10.0,Otthon-hobbi|Iskolai és irodai kellékek|Irodaszerek|Irodai kiegészítők
100805944,Handy 10 db-os festőhenger szett,05999117004382,5999.0,10.0,db,5999,5999.0,each,1.0,db,10.0,Otthon-hobbi|Barkácsolás|Festés és egyéb barkács kiegészítők|Festés
100858632,Astone Miller légkondicionáló tisztító spray bomba 100 ml,05999885948918,1999.0,100.0,ml,1999,1999.0,litre,1000.0,ml,10.0,Otthon-hobbi|Autós kiegészítők|Autóápolás|Autóápolás
100875786,Addo Awesome Animals 10 db-os dinoszaurusz játékfigura szett,05056289411056,6690.0,10.0,db,6690,6690.0,each,1.0,db,10.0,Otthon-hobbi|Játékok|Fiúknak|Fiúknak
220332459,Lynx A4 kivágólap,05999570821632,269.0,1.0,db,269,26.9,each,10.0,db,10.0,"Otthon-hobbi|Iskolai és irodai kellékek|Kötelező termékek|Színes papírok, kartonok, krepp papír"
100377526,"Körző készlet, 9 darabos",05906874463260,1199.0,1.0,db,1199,133.2,each,9.002,db,9.002,"Otthon-hobbi|Iskolai és irodai kellékek|Írószerek|Vonalzók, körzők"
206101882,Zewa Softis Original illatmentes papír zsebkendő 4 rétegű 10 x 9 db,07322541110776,719.0,90.0,db,719,71.9,each,10.0,db,9.0,Háztartás|Háztartási papír|Papír zsebkendő|4 rétegű
209619513,Zewa Softis Energizing Moments illatosított papír zsebkendő 4 rétegű 10 x 9 db,07322540246735,719.0,90.0,db,719,71.9,each,10.0,db,9.0,Háztartás|Háztartási papír|Papír zsebkendő|4 rétegű
220312723,Zewa Softis Natural Soft illatmentes papír zsebkendő 4 rétegű 10 x 9 db,07322541351872,719.0,90.0,db,719,71.9,each,10.0,db,9.0,Háztartás|Háztartási papír|Papír zsebkendő|4 rétegű
220298791,Zewa Softis Aromathera illatosított papír zsebkendő 4 rétegű 10 x 9 db,07322540352153,719.0,90.0,db,719,71.9,each,10.0,db,9.0,Háztartás|Háztartási papír|Papír zsebkendő|4 rétegű
220345349,Regina di Cuori papír zsebkendő 4 rétegű 10 x 9 db,08004260011624,789.0,90.0,db,789,78.9,each,10.0,db,9.0,Háztartás|Háztartási papír|Papír zsebkendő|4 rétegű
220345335,Regina Ecoring toalettpapír 2 rétegű 8 tekercs,08004260012782,829.0,1.0,db,829,103.6,each,8.002,db,8.002,Háztartás|Háztartási papír|Toalettpapír|2 rétegű
105001743,Tesco Soft Luxury White toalett papír 3 rétegű 8 tekercs,05059944689371,1349.0,1.0,db,1349,168.6,each,8.001,db,8.001,"Háztartás|Háztartási papír|Toalettpapír|3 rétegű, illatmentes"
105001560,Tesco Soft Luxury toalett papír aloe vera illattal 3 rétegű 8 tekercs,05059944689302,1349.0,1.0,db,1349,168.6,each,8.001,db,8.001,"Háztartás|Háztartási papír|Toalettpapír|3 rétegű, illatosított"
120704080,Ooops! Excellence Sensitive toalettpapír 3 rétegű 8 tekercs,05998648704365,1349.0,1.0,db,1349,168.6,each,8.001,db,8.001,"Háztartás|Háztartási papír|Toalettpapír|3 rétegű, illatosított"
120704074,Ooops! Excellence Camomile toalettpapír 3 rétegű 8 tekercs,05998648706185,1349.0,1.0,db,1349,168.6,each,8.001,db,8.001,"Háztartás|Háztartási papír|Toalettpapír|3 rétegű, illatosított"
105322431,Ooops! Classic Sensitive toalettpapír 3 rétegű 8 tekercs,05998648704310,1249.0,1.0,db,1249,156.1,each,8.001,db,8.001,"Háztartás|Háztartási papír|Toalettpapír|3 rétegű, illatmentes"
120677427,Ooops! Junior papír zsebkendő 4 rétegű 10 x 8 db,05998648708059,679.0,80.0,db,679,67.9,each,10.0,db,8.0,Háztartás|Háztartási papír|Papír zsebkendő|4 rétegű
100080917,"Gillette Blue3 Plus Comfort, Eldobható Borotva Férfiaknak, 8 Darabos Kiszerelés",07702018489978,3799.0,1.0,db,3799,474.9,each,8.0,db,8.0,"Drogéria|Férfi borotválkozás|Borotvakészülékek, borotvák|Borotvakészülékek, borotvák"
220278317,"Gillette Blue3 Plus Comfort, Eldobható Borotva Férfiaknak, 8 Darabos Kiszerelés",07702018536320,3799.0,1.0,db,3799,474.9,each,8.0,db,8.0,"Drogéria|Férfi borotválkozás|Borotvakészülékek, borotvák|Borotvakészülékek, borotvák"
105006007,"Gillette Mach3 Férfi Borotvabetétek, 8 Gillette 3 Pengés Borotvabetétek",08700216066556,10290.0,1.0,db,10290,1286.3,each,8.0,db,8.0,"Drogéria|Férfi borotválkozás|Borotvakészülékek, borotvák|Borotvakészülékek, borotvák"
105006373,"Gillette Mach3 Charcoal Férfi Borotvabetétek, 8 3 Pengés Borotvabetétek",08700216085472,10290.0,1.0,db,10290,1286.3,each,8.0,db,8.0,"Drogéria|Férfi borotválkozás|Borotvakészülékek, borotvák|Borotvakészülékek, borotvák"
100769934,Tesco Soft Luxury White toalettpapír 4 rétegű 8 tekercs,05051007164054,1179.0,1.0,db,1179,147.4,each,7.999,db,7.999,Háztartás|Háztartási papír|Toalettpapír|4 és 5 rétegű
207668155,Zewa Deluxe Camomile Comfort toalettpapír 3 rétegű 8 tekercs,07322541171708,1359.0,1.0,db,1359,169.9,each,7.999,db,7.999,"Háztartás|Háztartási papír|Toalettpapír|3 rétegű, illatosított"
206049689,Zewa Exclusive Ultra Soft toalettpapír 4 rétegű 8 tekercs,07322541191041,2099.0,1.0,db,2099,262.4,each,7.999,db,7.999,Háztartás|Háztartási papír|Toalettpapír|4 és 5 rétegű
210264542,Zewa Deluxe Lavender Dreams toalettpapír 3 rétegű 8 tekercs,07322541171777,1359.0,1.0,db,1359,169.9,each,7.999,db,7.999,"Háztartás|Háztartási papír|Toalettpapír|3 rétegű, illatosított"
209747384,Zewa Deluxe Jasmine Blossom toalettpapír 3 rétegű 8 tekercs,07322541171753,1359.0,1.0,db,1359,169.9,each,7.999,db,7.999,"Háztartás|Háztartási papír|Toalettpapír|3 rétegű, illatosított"
220345338,Regina Delicate Refreshing Aloe toalettpapír 3 rétegű 8 tekercs,08004260013130,1239.0,1.0,db,1239,154.9,each,7.999,db,7.999,"Háztartás|Háztartási papír|Toalettpapír|3 rétegű, illatosított"
220345336,Regina Delicate Gentle Feeling toalettpapír 3 rétegű 8 tekercs,08004260012935,1239.0,1.0,db,1239,154.9,each,7.999,db,7.999,"Háztartás|Háztartási papír|Toalettpapír|3 rétegű, illatmentes"
105007750,Zewa Eco Comfort 3 rétegű toalettpapír 8 tekercs,07322542227008,1379.0,1.0,db,1379,172.4,each,7.999,db,7.999,"Háztartás|Háztartási papír|Toalettpapír|3 rétegű, illatmentes"
220345353,Regina Delicate Calming Chamomile toalettpapír 3 rétegű 8 tekercs,08004260012997,1239.0,1.0,db,1239,154.9,each,7.999,db,7.999,"Háztartás|Háztartási papír|Toalettpapír|3 rétegű, illatosított"
105001537,Springforce toalett papír aloe vera illattal 2 rétegű 8 tekercs,05059944689296,839.0,1.0,db,839,104.9,each,7.998,db,7.998,Háztartás|Háztartási papír|Toalettpapír|2 rétegű
100769936,Springforce toalettpapír 2 rétegű 8 tekercs,05051007154383,839.0,1.0,db,839,104.9,each,7.998,db,7.998,Háztartás|Háztartási papír|Toalettpapír|2 rétegű
111238335,Kotányi Ezersziget salátaöntet fűszerkeverék 100 g,05995863010684,189.0,100.0,g,189,14538.5,kg,13.0,g,7.692,Alapvető élelmiszerek|Ételízesítés|Fűszerporok salátákhoz|Fűszerporok salátákhoz
118054851,Reikel precíziós csavarhúzó készlet 7 db,05054548729928,2999.0,7.0,db,2999,2999.0,each,1.0,db,7.0,Otthon-hobbi|Barkácsolás|Festés és egyéb barkács kiegészítők|Egyéb barkács kiegészítők
105008398,"Always Maxi Secure Night Szárnyas Egészségügyi Betét, 4-es Méret X6",08006540538258,599.0,1.0,db,599,99.8,each,6.002,db,6.002,Drogéria|Női higiénia|Intim betétek|Intim betétek
220193814,Zewa Just 1 toalettpapír 5 rétegű 6 tekercs,07322541189314,2099.0,1.0,db,2099,349.8,each,6.001,db,6.001,Háztartás|Háztartási papír|Toalettpapír|4 és 5 rétegű
107282265,"Love Sensation síkosítóval és ondótartállyal ellátott, extra vékony átlátszó óvszer 2 db",05901549918588,899.0,2.0,db,899,74.9,each,12.003,db,6.001,Drogéria|Patika|Óvszerek|Óvszerek
220335914,Thai Chef instant tészta krémes garnélarák ízben 360 g,08852523206153,225.0,360.0,g,225,3750.0,kg,60.0,g,6.0,"Alapvető élelmiszerek|Nemzetközi konyha|Távol keleti konyha|Indiai, vietnámi és thai konyha"
100645230,Tesco Home 6 db-os edénykészlet,05054548728983,19990.0,6.0,db,19990,19990.0,each,1.0,db,6.0,Otthon-hobbi|Otthon|Konyha és étkező|Sütés-főzés eszközök
100440491,"Varo Kreator HSS acél fúró készlet, 6 db-os",05400338045936,2499.0,6.0,db,2499,2499.0,each,1.0,db,6.0,Otthon-hobbi|Barkácsolás|Festés és egyéb barkács kiegészítők|Egyéb barkács kiegészítők
100640913,Sports Active Ping Pong szett,08711866201563,2999.0,1.0,db,2999,499.8,each,6.0,db,6.0,"Otthon-hobbi|Játékok|Szabadtéri játékok, kiegészítők|Szabadtéri játékok, kiegészítők"
100839009,Stor Jurassic World Micro bögre,08412497146048,999.0,1.0,db,999,166.5,each,6.0,db,6.0,Otthon-hobbi|Otthon|Konyha és étkező|Étkészlet
100904179,Playfellow homokozójáték összecsukható vödörrel 6 db-os készlet,05999576550895,2299.0,6.0,db,2299,2299.0,each,1.0,db,6.0,"Otthon-hobbi|Játékok|Szabadtéri játékok, kiegészítők|Szabadtéri játékok, kiegészítők"
100966090,Go Cook muffin sütőforma 6 db-os,02280641709052,2399.0,6.0,db,2399,2399.0,each,1.0,db,6.0,Otthon-hobbi|Otthon|Konyha és étkező|Sütés-főzés eszközök
105295120,"Reikel csillagvillás kulcskészlet, 6 db-os",05054548680830,4999.0,6.0,db,4999,4999.0,each,1.0,db,6.0,Otthon-hobbi|Barkácsolás|Festés és egyéb barkács kiegészítők|Egyéb barkács kiegészítők
105426735,"Venus Extra Comfort Miami Eldobható Borotva, db 6",08700216756907,2359.0,1.0,db,2359,393.2,each,5.999,db,5.999,Drogéria|Női higiénia|Női szőrtelenítés|Női borotválkozás
220199864,Fino konyhai szivacs 5+1 db,05900536279121,649.0,1.0,db,649,108.2,each,5.998,db,5.998,"Háztartás|Tisztítószerek, takarítóeszközök|Takarítóeszközök és kiegészítők|Szivacsok és súrolók"
100383109,"Gyurma, 6 színben",05906874463505,289.0,1.0,db,289,48.2,each,5.996,db,5.996,Otthon-hobbi|Iskolai és irodai kellékek|Színezés|Gyurma
220317657,"Gillette Mach3 Férfi Borotvabetétek, 5 Gillette 3 Pengés Borotvabetétek",07702018552313,6490.0,1.0,db,6490,1298.0,each,5.0,db,5.0,"Drogéria|Férfi borotválkozás|Borotvakészülékek, borotvák|Borotvakészülékek, borotvák"
220311397,Wilkinson Sword Barber's Style Classic Shave borotva + 5 borotvapenge,04027800239504,7990.0,1.0,db,7990,1598.0,each,5.0,db,5.0,"Drogéria|Férfi borotválkozás|Borotvakészülékek, borotvák|Borotvakészülékek, borotvák"
100392562,Tesco Home Office A6-os irattartó mappa,05054548696916,849.0,1.0,db,849,169.8,each,5.0,db,5.0,Otthon-hobbi|Iskolai és irodai kellékek|Irodaszerek|Irodai kiegészítők
100377663,Herlitz 5 részes körzőkészlet,04008118710305,2399.0,1.0,db,2399,479.8,each,5.0,db,5.0,"Otthon-hobbi|Iskolai és irodai kellékek|Írószerek|Vonalzók, körzők"
100753810,"F&F férfi fehér Trainer Liner zokni, 5 pár/csomag 43-46",05063065663387,3690.0,1.0,db,3690,738.0,each,5.0,db,5.0,Otthon-hobbi|Ruházat|Férfi ruházat|Zoknik
100753811,"F&F férfi fehér Trainer Liner zokni, 5 pár/csomag 39-42",05063065663370,3690.0,1.0,db,3690,738.0,each,5.0,db,5.0,Otthon-hobbi|Ruházat|Férfi ruházat|Zoknik
111274018,"Kaija tonhal zöldség ágyon, olasz módra 185 g",04751007733137,1499.0,185.0,g,1499,32587.0,kg,46.0,g,4.022,"Alapvető élelmiszerek|Konzervek, olívabogyók|Halkonzervek, haltermékek|Tonhal"
111274019,"Kaija tonhal zöldség ágyon, mexikói módra 185 g",04751007733144,1499.0,185.0,g,1499,32587.0,kg,46.0,g,4.022,"Alapvető élelmiszerek|Konzervek, olívabogyók|Halkonzervek, haltermékek|Tonhal"
120171991,Libero parfüm- és műanyagmentes nedves törlőkendő 4 x 64 db,07322541164809,3089.0,256.0,db,3089,48.3,each,63.954,db,4.003,Baba|Babaápolási termékek|Baba törlőkendők|Baba törlőkendők
101150157,Tesco Outdoor tartozékok 1/2 colos tömlőhöz 4 db,05051790727504,1399.0,4.0,db,1399,1399.0,each,1.0,db,4.0,"Otthon-hobbi|Kert és szabadtéri élet|Növény- és gyepápolás|Öntözés, permetezés"
120103802,Danone Danette vaníliaízű puding 125 g,05997536141510,919.0,125.0,g,919,1838.0,kg,500.0,g,4.0,Tejtermék-tojás|Tejdesszertek|Puding|Puding
111268542,Kotányi Citromos Halak fűszerkeverék 100 g,05995863019298,469.0,100.0,g,469,18760.0,kg,25.0,g,4.0,"Alapvető élelmiszerek|Ételízesítés|Fűszerkeverékek, gyorspácok|Fűszerkeverékek halakhoz"
121277922,"Johnnie Walker Red Label skót whisky 40% 0,7 l + 0,2 l",05995099739786,9290.0,200.0,ml,9290,11612.5,litre,800.0,ml,4.0,Italok|Szeszes italok|Whisky|Egyéb whisky
121354658,"1664 Blanc világos búzasör 5% 4 x 0,5 l (2 l)",08600331002968,1999.0,2000.0,ml,1999,3998.0,litre,500.0,ml,4.0,"Italok|Sör, cider|Világos sörök|Multipack"
210589638,Zewa Wisch & Weg Sparblatt háztartási papírtörlő 2 rétegű 4 tekercs,07322540973235,1689.0,1.0,db,1689,422.3,each,4.0,db,4.0,Háztartás|Háztartási papír|Konyhai papírtörlő|Több tekercses
105015721,"Ooops! Excellence háztartási papírtörlő 3 rétegű, 4 tekercs",05998648707052,1649.0,1.0,db,1649,412.3,each,4.0,db,4.0,Háztartás|Háztartási papír|Konyhai papírtörlő|Több tekercses
100080675,"Gillette Fusion5 Borotvabetétek Férfi Borotvához, 4 Borotvabetétek, 5 Penge, Precíziós Nyíró",07702018866984,7790.0,1.0,db,7790,1947.5,each,4.0,db,4.0,"Drogéria|Férfi borotválkozás|Borotvakészülékek, borotvák|Borotvakészülékek, borotvák"
100080911,"Gillette Venus Smooth Női Borotvabetét, 4 Borotvabetét",03014260262709,4719.0,1.0,db,4719,1179.8,each,4.0,db,4.0,Drogéria|Női higiénia|Női szőrtelenítés|Borotvapengék
100080702,"Gillette ProGlide Power Férfi Borotvabetétek, 4 Borotvabetétek, Precíziós Nyíró",07702018085576,9690.0,1.0,db,9690,2422.5,each,4.0,db,4.0,"Drogéria|Férfi borotválkozás|Borotvakészülékek, borotvák|Borotvakészülékek, borotvák"
100080927,"Gillette Venus ComfortGlide Női Borotvabetét Breeze, 4 Borotvabetétek",07702018886364,6290.0,1.0,db,6290,1572.5,each,4.0,db,4.0,Drogéria|Női higiénia|Női szőrtelenítés|Borotvapengék
100080692,"Gillette Fusion5 Power Borotvabetét Férfi Borotvához, 4 Borotvabetétek, Nagyobb Krémezőcsík",07702018867219,8190.0,1.0,db,8190,2047.5,each,4.0,db,4.0,"Drogéria|Férfi borotválkozás|Borotvakészülékek, borotvák|Borotvakészülékek, borotvák"
100080924,"Gillette ProGlide Férfi Borotvabetétek, 4 Borotvabetétek, 5 Penge, Precíziós Nyíró",07702018085514,9190.0,1.0,db,9190,2297.5,each,4.0,db,4.0,"Drogéria|Férfi borotválkozás|Borotvakészülékek, borotvák|Borotvakészülékek, borotvák"
100080930,"Gillette Venus Extra Smooth Női Borotvabetét, 4 Borotvabetét",07702018955527,6890.0,1.0,db,6890,1722.5,each,4.0,db,4.0,Drogéria|Női higiénia|Női szőrtelenítés|Borotvapengék
105480460,"Oral-B iO Series Ultimate Clean, Fekete, Eredeti Fogkefefej, CrissCross Sörték, 4",08700216199483,18990.0,1.0,db,18990,4747.5,each,4.0,db,4.0,Drogéria|Szájápolás|Fogkefék|Elektromos fogkefék
105480464,"Oral-B iO Series Gentle Care, Eredeti Fogkefefej, Érzékeny Fogínyhez, 4",08700216199438,18990.0,1.0,db,18990,4747.5,each,4.0,db,4.0,Drogéria|Szájápolás|Fogkefék|Elektromos fogkefék
111275065,"Oral-B iO Kids 6+ Disney Stitch Elektromos Fogkefefej, Gyengéd a mozgó fogakhoz és a fogínyhez, 4",08700216930710,17999.0,1.0,db,17999,4499.8,each,4.0,db,4.0,Drogéria|Szájápolás|Fogkefék|Elektromos fogkefék
220318809,Wilkinson Sword Hydro 5 Sensitive ötpengés borotva 4 db,04027800216604,5890.0,4.0,db,5890,5890.0,each,1.0,db,4.0,"Drogéria|Férfi borotválkozás|Borotvakészülékek, borotvák|Borotvakészülékek, borotvák"
100792607,"F&F fekete munkazokni, 4 pár/csomag 43-46",05063065669860,4590.0,1.0,db,4590,1147.5,each,4.0,db,4.0,Otthon-hobbi|Ruházat|Férfi ruházat|Zoknik
100823372,"F&F fekete sportzokni, L-XL, 4 pár/csomag",05063249661857,1290.0,1.0,db,1290,322.5,each,4.0,db,4.0,Otthon-hobbi|Ruházat|Férfi ruházat|Zoknik
100792606,"F&F kék munkazokni, 4 pár/csomag 39-42",05063065669877,4590.0,1.0,db,4590,1147.5,each,4.0,db,4.0,Otthon-hobbi|Ruházat|Férfi ruházat|Zoknik
220197778,"Tesco elemtöltő + 4 db ""AA"" 1350mAh tölthető akkumulátor",04008496931453,4999.0,4.0,db,4999,4999.0,each,1.0,db,4.0,Otthon-hobbi|Barkácsolás|Elektromos kiegészítők|Elemek és elemlámpák
100823370,"F&F fehér sportzokni, L-XL, 4 pár/csomag",05063249661833,1290.0,1.0,db,1290,322.5,each,4.0,db,4.0,Otthon-hobbi|Ruházat|Férfi ruházat|Zoknik
100823371,"F&F fehér sportzokni, S-M, 4 pár/csomag",05063249661840,1290.0,1.0,db,1290,322.5,each,4.0,db,4.0,Otthon-hobbi|Ruházat|Női ruházat|Zonki
220148589,Rotring Tikky nyomosirón és golyósirón ráadás radírral + nyomosirón betéttel,03501170969175,3089.0,1.0,db,3089,772.3,each,4.0,db,4.0,Otthon-hobbi|Iskolai és irodai kellékek|Írószerek|Tollak és ceruzák
100388166,"Michelin Kendo Silver Black 4 dísztárcsa NVS-el 14""",05907439276479,9499.0,1.0,db,9499,2374.8,each,4.0,db,4.0,Otthon-hobbi|Autós kiegészítők|Kiegészítők|Kiegészítők
100388167,"Michelin Kendo Silver Black 4 dísztárcsa NVS-el 15""",05907439276486,9499.0,1.0,db,9499,2374.8,each,4.0,db,4.0,Otthon-hobbi|Autós kiegészítők|Kiegészítők|Kiegészítők
100388168,"Michelin 4 dísztárcsa NVS-el 16""",05907439276493,9999.0,1.0,db,9999,2499.8,each,4.0,db,4.0,Otthon-hobbi|Autós kiegészítők|Kiegészítők|Kiegészítők
100478057,Rakodógép 4 db-os készlet,05310329009918,3499.0,4.0,db,3499,3499.0,each,1.0,db,4.0,"Otthon-hobbi|Játékok|Szabadtéri játékok, kiegészítők|Szabadtéri játékok, kiegészítők"
100566145,Handy 4 db-os festőhenger szett teleszkópos nyéllel,05999117110403,5499.0,4.0,db,5499,5499.0,each,1.0,db,4.0,Otthon-hobbi|Barkácsolás|Festés és egyéb barkács kiegészítők|Festés
105021045,Regina Végtelen illatosított toalettpapír 2 rétegű 4 tekercs,08004260015165,1369.0,1.0,db,1369,342.3,each,3.999,db,3.999,Háztartás|Háztartási papír|Toalettpapír|2 rétegű
111270024,Springforce konyhai papírtörlő 2 rétegű 4 tekercs,05059944698823,599.0,1.0,db,599,149.8,each,3.999,db,3.999,Háztartás|Háztartási papír|Konyhai papírtörlő|Több tekercses
105013390,"Gillette Blue3 Plus Comfort, Eldobható Borotva Férfiaknak, 4 Darabos Kiszerelés",08700216423489,1539.0,1.0,db,1539,384.8,each,3.999,db,3.999,"Drogéria|Férfi borotválkozás|Borotvakészülékek, borotvák|Borotvakészülékek, borotvák"
100821339,Playfellow színes tollaslabda szett 4 darabos készlet,05999862169916,699.0,1.0,db,699,174.8,each,3.999,db,3.999,"Otthon-hobbi|Játékok|Szabadtéri játékok, kiegészítők|Szabadtéri játékok, kiegészítők"
105013306,"Springforce toalettpapír, 2 rétegű, 4 tekercs",05059944692234,469.0,1.0,db,469,117.3,each,3.998,db,3.998,Háztartás|Háztartási papír|Toalettpapír|2 rétegű
100138176,Tesco Home Office mértankészlet,05054268595575,489.0,1.0,db,489,122.3,each,3.998,db,3.998,Otthon-hobbi|Iskolai és irodai kellékek|Irodaszerek|Irodai kiegészítők
111221035,Mr Cibus natúr lecsó 30% paprikával 680 g,05999861388332,749.0,680.0,g,749,3745.0,kg,200.0,g,3.4,Zöldség és gyümölcs|Zöldségek|Savanyúság|Egyéb savanyúság
100568990,"Solo szivacs grillek, kandallók és más fűtőterek tisztításához",08595025701671,919.0,1.0,db,919,306.3,each,3.0,db,3.0,Otthon-hobbi|Kert és szabadtéri élet|Grillezés és szabadtéri főzés|Grillezés és szabadtéri főzés
100998813,Tesco Outdoor kéziszerszámkészlet beltéri kis cserepes növényekhez,02280641732067,1099.0,1.0,db,1099,366.3,each,3.0,db,3.0,Otthon-hobbi|Kert és szabadtéri élet|Kézi szerszámok|Kézi szerszámok
220370932,Landmann 3 db-os grillkészlet,04000810002047,3999.0,3.0,db,3999,3999.0,each,1.0,db,3.0,Otthon-hobbi|Kert és szabadtéri élet|Grillezés és szabadtéri főzés|Grillezés és szabadtéri főzés
105032714,Twix kekszes szeletek karamellával tejcsokoládéba mártva 3 x 2 x 25 g (150 g),05000159563185,789.0,50.0,g,789,5260.0,kg,150.0,g,3.0,Alapvető élelmiszerek|Csokoládék|Csokoládészeletek|Családi csomagok
220345348,Regina Strong konyhai papírtörlő 3 rétegű 3 tekercs,08004260015448,1549.0,1.0,db,1549,516.3,each,3.0,db,3.0,Háztartás|Háztartási papír|Konyhai papírtörlő|Több tekercses
220318669,Oral-B – OM026 123 Ragyogó Tisztaság Fogkefe 40 Közepes Keménységű Sörte – db,03014260101503,859.0,1.0,db,859,286.3,each,3.0,db,3.0,Drogéria|Szájápolás|Fogkefék|Fogkefék
105426742,"Gillette Venus Pro Comfortglide Sugarberryillatú Női Borotvabetét, 3 Borotvabetétek",08700216674164,6790.0,1.0,db,6790,2263.3,each,3.0,db,3.0,Drogéria|Női higiénia|Női szőrtelenítés|Női borotválkozás
120296866,Wilkinson Sword My Intuition Xtreme 3 Comfort Cherry Blossom eldobható borotva,04027800318209,399.0,1.0,db,399,133.0,each,3.0,db,3.0,Drogéria|Női higiénia|Női szőrtelenítés|Borotvapengék
100673911,"Tesco Home hálózati töltőfej 3 db USB-A kimenettel, fehér",05054548731662,3990.0,3.0,db,3990,3990.0,each,1.0,db,3.0,"Otthon-hobbi|Háztartási gépek, elektronika|Kiegészítők|Kiegészítők"
100820714,Tesco Home fehér oszlopgyertya szett,05063065896952,3499.0,1.0,db,3499,1166.3,each,3.0,db,3.0,"Otthon-hobbi|Otthon|Nappali és hálószoba|Gyertyák, mécsesek, illatosítók"
120112325,ICO Focus szövegkiemelő 2+1 db,05997072122981,1109.0,1.0,db,1109,369.7,each,3.0,db,3.0,"Otthon-hobbi|Iskolai és irodai kellékek|Írószerek|Szövegkiemelők, markerek, tűfilcek"
100395961,"Pilot Frixion Blue rollertoll 0,7 mm",03131910637752,2999.0,1.0,db,2999,999.7,each,3.0,db,3.0,Otthon-hobbi|Iskolai és irodai kellékek|Írószerek|Tollak és ceruzák
100395963,"Pilot Frixion Blue rollertoll 0,5 mm",03131910551423,2339.0,1.0,db,2339,779.7,each,3.0,db,3.0,Otthon-hobbi|Iskolai és irodai kellékek|Írószerek|Tollak és ceruzák
100645153,Playfellow 3 darabos teniszlabda készlet,05999861604319,2199.0,1.0,db,2199,733.0,each,3.0,db,3.0,"Otthon-hobbi|Játékok|Szabadtéri játékok, kiegészítők|Szabadtéri játékok, kiegészítők"
100835909,"F&F fekete Active Nylon sportzokni, M-L, 3 pár/csomag",05063249870112,3290.0,1.0,db,3290,1096.7,each,3.0,db,3.0,Otthon-hobbi|Ruházat|Férfi ruházat|Zoknik
100835910,"F&F fekete Active Nylon sportzokni, S-M, 3 pár/csomag",05063249870129,3290.0,1.0,db,3290,1096.7,each,3.0,db,3.0,Otthon-hobbi|Ruházat|Női ruházat|Zonki
100835911,"F&F fehér Active Nylon sportzokni, M-L 3 pár/csomag",05063249870136,3290.0,1.0,db,3290,1096.7,each,3.0,db,3.0,Otthon-hobbi|Ruházat|Férfi ruházat|Zoknik
100835912,"F&F fehér Active Nylon sportzokni, S-M, 3 pár/csomag",05063249870143,3290.0,1.0,db,3290,1096.7,each,3.0,db,3.0,Otthon-hobbi|Ruházat|Női ruházat|Zonki
100837420,Kreator lépcsős fúrószár 3 db,05400338081507,6999.0,3.0,db,6999,6999.0,each,1.0,db,3.0,Otthon-hobbi|Barkácsolás|Festés és egyéb barkács kiegészítők|Egyéb barkács kiegészítők
100926160,Tesco Home 3 db-os edénykészlet,02280641681648,9999.0,3.0,db,9999,9999.0,each,1.0,db,3.0,Otthon-hobbi|Otthon|Konyha és étkező|Sütés-főzés eszközök
210590146,ICO Polo golyósirón 2 + 1 ajándék,05997072132829,1349.0,1.0,db,1349,449.7,each,3.0,db,3.0,Otthon-hobbi|Iskolai és irodai kellékek|Írószerek|Tollak és ceruzák
100241865,The Grower's Harvest magozott fekete olívabogyó 200 g,05051007083942,259.0,200.0,g,259,3700.0,kg,70.0,g,2.857,"Alapvető élelmiszerek|Konzervek, olívabogyók|Olívabogyó|Magozott és egész olívabogyó"
105015474,Dip It Pappi pattogócukros mogyorókrém ropogós pálcikákkal 155 g,08697428020400,549.0,155.0,g,549,9981.8,kg,55.0,g,2.818,"Alapvető élelmiszerek|Cukorkák, rágógumik és egyéb édességek|Édességek gyerekeknek|Édességek gyerekeknek"
