store_name,store_product_id,product_name,korrekcio_tipus,eredeti_mennyiseg,eredeti_egyseg,javitott_mennyiseg,javitott_egyseg,indok,forras
Metro,BTY-X1142300320021,Friss Vörös Tonhal Filé Sashimi,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X14593500320021,Friss Atlanti tőkehal filé 700+g/filé kg-os,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X1549300320021,Előhűtött Fekete Tőkehalfilé 200-400 g,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17062600320021,"Friss tőkehalfilé ""skrei"" loin 300+ g/filé",ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17088600320021,"Friss tőkehal törzs ""skrei"" 4-6 kg/db",ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17088900320021,"Friss tőkehal ""skrei"" fej nélkül 1 kg",ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18452400320021,Mahi Mahi Halfilé 900 g+,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18671500320021,Kardhal filé 2-4 kg 15 kg/karton,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X4253100320021,Friss ördöghal farok 500-1000 g / filé kg,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X4253500320021,Friss ördöghalfarok 300-500 g/filé,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X67133500320021,Friss Kardhalfilé,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X8119900320021,Vörös Álsügér Filé,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X97393100320021,Friss Hálós Kékkagyló,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X14734600320021,Friss Feketekagyló,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X4509700320021,Amanda Kagyló,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X4510700320021,Friss Barna Vénusz kagyló,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X14254000320021,METRO Chef Fine De Claire Osztriga 2 kg,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X14253600320021,Osztriga N2 Könnyen Nyitható 12 db,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17932300320021,BOUTRAIS Osztriga SENTINELLE NO2 12 db,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16078000320021,METRO Chef Fine De Osztriga N3,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16078100320021,METRO Chef Fine De Osztriga N4,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X14254400320021,Belon Lapos Osztriga N0 12 db,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17929700320021,BOUTRAIS Osztriga OSTREA REGAL NO2 12 db/csomag,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17930000320021,BOUTRAIS Osztriga OSTREA REGAL NO2 24 db,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17930100320021,BOUTRAIS Osztriga OSTREA REGAL NO3 12 db,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17930200320021,BOUTRAIS Osztriga OSTREA REGAL NO3 24 db,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17931300320021,BOUTRAIS Osztriga OSTREA REGAL OR NO2 24 db,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17931800320021,BOUTRAIS Osztriga SENTINELLE NO2 24 db,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17932100320021,BOUTRAIS Osztriga SENTINELLE NO3 24 db,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17932700320021,BOUTRAIS Osztriga SENTINELLE NO3 12 db,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18082600320021,Celine Osztriga NO3 12 db,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18082700320021,Lambert Speciális Utha osztriga NO3 24 db,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18761300320021,Gillardeau Osztriga No3 24 db,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X6974500320021,Osztiga No1 12 db,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X6974600320021,Osztriga NO2 24 db,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X6974700320021,Osztriga NO2 48 db,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X6974900320021,Friss Osztriga NO3 12 db,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X8996500320021,GRAY L'ULTIME Osztriga 12 db,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X6553100320021,Humboldt Tintahal 100-800 g,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X10676500320021,Friss Tüskés Tintahal 20+db,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X1723900320021,Friss Egész Polip 900-1800 g,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X9026400320021,Friss Argentín Kalmár 5-9 db / kg,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X14134200320021,Friss Indiai Kalmár 7-12 db/kg,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X1723800320021,Friss Polip 250-450 g,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X5557000320021,"Friss Polip 1,8-2,7 kg",ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X8996200320021,Friss Tintahal 300-500 g,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18797900320021,Friss Nyers Garnélarák 30/40 1kg,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X9170100320021,"Élő Homár 1-1,36 kg",ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X14248200320021,Élő Homár 700-900 g,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X14248400320021,Élő Homár 900-1100 g,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18797700320021,Friss Főtt Garnélarák 40/60 1kg,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18118300320021,Füstölt Makrélatörzs,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16857600320021,Fagyasztott Csirkefarhát kb.1 kg,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X1283200320021,Gyorsfagyasztott Grilltyúk Kistestű,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17228300320021,Fagyasztott Grillcsirke Aprólék Nélkül,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18449300320021,Gyorsfagyasztott Egész Csirkecomb 220-240 g,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17825300320021,Fagyasztott Zsigerelt Grillcsirke,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16768400320021,"Gyorsfagyasztott Kakas, Aprólék nélkül",ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16768300320021,"Gyorsfagyasztott Tyúk, Aprólék nélkül",ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16002200320021,Gyorsfagyasztott Sous-Vide Csirkemellfilé kg,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X12680800320021,Gyorsfagyasztott tyúkzúza 1 kg,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16984900320021,Fagyasztott Csirkemellfilé,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16642400320021,Fagyasztott Csirke Combfilé,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16768800320021,Gyorsfagyasztott Kistestű Tyúk,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16768600320021,Gyorsfagyasztott Kakashere,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16768700320021,Gyorsfagyasztott Kakastaréj,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18423600320021,Gyorsfagyasztott Egész Csirkecomb 220-240 g,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X7156000320021,Fagyasztott Hízott Libacomb,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16253900320021,Gyorsfagyasztott Hízott Kacsacomb,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X7074100320021,Fagyasztott Hízott Bőrös Kacsamell Csont Nélkül,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X7073700320021,Fagyasztott Hízott Kacsacomb,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16779900320021,Gyorsfagyasztott Egész Pecsenye Kacsa,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X7074600320021,Szatmári Kacsa hízott Kacsaháj,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X13232600320021,"Gyorsfagyasztott Kacsamáj, Szeletelt 20 - 60 g",ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X7156200320021,Gyorsfagyasztott Hízott Libamell Filé Bőrrel,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16255800320021,Gyorsfagyasztott Hízott Kacsamáj,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X9066100320021,Fagyasztott Hízott Libamáj Egész 700 +,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X7156300320021,Fagyasztott Hízott Liba Testháj,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16001800320021,Gyorfagyasztott Sous Vide Rosé Kacsamell,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X7074700320021,SZATMÁRIKACSA Fagyasztott Hízott Kacsa Bőrösháj,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18338000320021,"Gyorsfagyasztott Sertéskaraj, Csont Nélkül, Lánc Nélkül",ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17225800320021,METRO Chef Gyorsfagyasztott Szeletelt Sertéskaraj Vákuumcsomagolt 100 g / szelet,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X3880400320021,METRO Chef Fagyasztott Malac Bőrös Karaj,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X13634300320021,Gyorsfagyasztott Sertés Darálthús 70/30 XXL,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X4684300320021,Fagyasztott Sertés Tarja Csont nélkül,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16624000320021,Gyorsfagyasztott Sous Vide Sertés Pofa,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16623700320021,Gyorsfagyasztott Sous Vide Sertés Csülök Csont nélkül,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X5672600320021,"Fagyasztott Sertéscomb Csont nélkül, Import",ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16992100320021,Gyorsfagyasztott Sertés Pofahús,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X8464700320021,Fagyasztott Sertés Szűzpecsenye lánc nélkül fejjel,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16002100320021,Gyorsfagyasztott Sous Vide Pulled pork / tépett hús,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X9455400320021,Gyorsfagyasztott Sertés Velő Vákuumcsomagolt kb.500 g,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16623900320021,Gyorsfagyasztott Sous Vide Sertés Tarja Steak,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X5676900320021,"Fagyasztott Sertés Lapocka Csont nélkül, Import",ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16623000320021,Gyorsfagyasztott Sous Vide Sertés Császárhús,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16623800320021,Gyorsfagyasztott Sous Vide Sertés Első Csülök Csontos,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18078000320021,Fagyasztott Marha Pofa,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18296400320021,Fagyasztott Szürkemarha Gulyáshús Kockázott,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X13920400320021,Gyorsfagyasztott Tomahawk Steak Dry,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16001700320021,Gyorsfagyasztott Sous-Vide Marhapofa,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18727300320021,Metro Chef Gyorsfagyasztott Borjú Nyak Felezett Csont nélkül,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X9570600320021,Gyorsfagyasztott Borjú Láb,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X9571300320021,"Gyorsfagyasztott Borjú Lábszár 4 szelet, Ossobuco",ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X9794900320021,Gyorsfagyasztott Borjú Máj Szeletelt kb.150g/db,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X1356800320021,Gyorsfagyasztott Bárány French Racks Új-Zéland,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X1355700320021,"Gyorsfagyasztott Bárány Comb, Vákuumcsomagolt Új-Zéland",ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X1356900320021,"Gyorsfagyasztott Bárány Lapocka, Csont nélkül Hálós Új-Zéland",ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X1356100320021,"Gyorsfagyasztott Bárány Hátsó Csülök, Vákuumcsomagolt Új-Zéland",ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16001900320021,Gyorsfagyasztott Sous Vide Báránycsülök,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X70330300320021,"Gyorsfagyasztott Szarvascomb, Csont nélkül",ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X60850700320021,Gyorsfagyasztott Szarvas Pörkölthús,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16698600320021,Fagyasztott Nyúl Lapocka,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X94650500320021,Gyorsfagyasztott Csontos őzgerinc Vákuumcsomagolásban,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17131900320021,Gyorsfagyasztott Vaddisznó Apróhús kb. 1 kg,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X11145800320021,"Gyorsfagyasztott Vaddisznó gulyáshús, kb.15 - 25 g / kocka",ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X24154900320021,Gyorsfagyasztott Vaddisznó Comb Csont nélkül,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16698400320021,Fagyasztott Nyúlcomb,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X231500320021,"Gyorsfagyasztott Szarvas Bélszín, Vákuumcsomagolt",ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X13714500320021,Gyorsfagyasztott Afrikai Harcsa Filé Vákuumcsomagolásban (magyar),ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17918100320021,"Gyorsfagyasztott Ponty patkó kg-os (1 csomag kb. 2,5 kg)",ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18331300320021,Gyorsfagyasztott Pontyfilé,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18573300320021,Gyorsfagyasztott Busa szelet,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18042700320021,Gyorsfagyasztott Süllő / Fogas Filé 10% Glazing 170-230 g,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18284500320021,Gyorsfagyasztott Süllő / Fogas filé 800 g + 10% GL,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17627100320021,Gyorsfagyasztott Unagi Angolna kg,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17924400320021,Dévérkeszeg Tisztított Gyorsfagyasztott 200-400 g,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18042800320021,Gyorsfagyasztott Süllő / Fogas filé 10% GL 230-300 g,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17924800320021,Süllő Tisztított Gyorsfagyasztott 400-600 g,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17457600320021,Gyorsfagyasztott Extra Szürkeharcsa filé,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18042900320021,Gyorsfagyasztott Süllő / Fogas Filé 10% GL 300-500 g,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17457500320021,Gyorsfagyasztott szürkeharcsa csont és fej,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17460200320021,Gyorsfagyasztott Szürkeharcsa Filé Prémium,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17924500320021,Dévérkeszeg Tisztított Gyorsfagyasztott 400-600 g,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17924600320021,Gyorsfagyasztott Dévérkeszeg 600-1000 g,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17925000320021,Süllő Tisztított Gyorsfagyasztott 600-900g,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17925200320021,Süllő Tisztított Gyorsfagyasztott 900-1200 g,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17925900320021,Kárász Tisztított Gyorsfagyasztott 200-600g,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18037500320021,Gyorsfagyasztott Csukafilé kg-os,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18044000320021,Süllő / Fogas filé Gyorsfagyasztott 10% GL 500-800 g,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18315800320021,Süllőfilé Gyorsfagyasztott 10% GL 120-170g,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18621700320021,Szürkeharcsa filé Gyorsfagyasztott 400-600g,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17926100320021,Vörösszárnyú Keszeg Tisztított Gyorsfagyasztott,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17927200320021,Gyorsfagyasztott Egész Tisztított Angolna kg,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X248300320021,aro Balcsi Hekktörzs 300-500 g/db,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X9010100320021,METRO Chef Gyorsfagyasztott Makréla kg,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16381800320021,Gyorsfagyasztott Norvég Lazacfilé D Trimm,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X15964600320021,Gyorsfagyasztott Tisztított Hekktörzs,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18602200320021,Fagyasztott Norvég lazacfilé C trim,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18259200320021,Gyorsfagyasztott Grill Süllő 200-400 g / db,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17531200320021,Gyorsfagyasztott Kígyómakréla (Vajhal) Filé,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17055400320021,Gyorsfagyasztott Hekktörzs 450-650g/db Egyedileg Csomagolt,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16470100320021,Gyorsfagyasztott Hekktörzs 300-500g/db Egyedileg Csomagolt,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17460400320021,Gyorsfagyasztott Tisztított Hekktörzs 400-500 g/db 4-6 kg/karton,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17061300320021,Gyorsfagyasztott Tonhal Saku 10% GL 200-400 g/db 1 kg,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X16985300320021,Gyorsfagyasztott Tonhaltörzs,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X18354100320021,Gyorsfagyasztott Hekktörzs 200-350 g/ db kb.2 kg,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
Metro,BTY-X17061400320021,Gyorsfagyasztott Prémium Polip 10% Glazing 2-3 kg,ledig,1000.0,g,,g,bolti ledig/sulyra mert jelzes - egysegar hasznalando,bolti_api
