product_name,barcode,unit_price,categories,image_urls
Bref Power Aktiv Lemon WC frissítő 2 x 50 g,9000100656832,1629.0,glutenmentes-termekek-275,https://imageproxy.wolt.com/assets/694546133f31751f2f339ce4
Bref Spa Moments Harmony WC frissítő 2 x 50 g,9000101587722,1784.0,glutenmentes-termekek-275,https://imageproxy.wolt.com/assets/68d1452d96bcfcad1bd5da94
"Bulleit Kentucky Straight amerikai (US) Bourbon Whiskey 45% 0,7 l",5995099737287,17584.0,pekaru-241,https://imageproxy.wolt.com/assets/689b7e3f9bbcfa1dc39bbd61
"Béres C-vitamin 1000 mg + 1000 NE D₃-vitamin filmtabletta csipkebogyó kivonattal 50 x 1,38 g",5997207710021,2864.0,halkonzerv-huskonzerv-melegszendvicskrem-152,https://imageproxy.wolt.com/assets/69317f75c5cb6de83d0d47a0;https://imageproxy.wolt.com/assets/69317f75c5cb6de83d0d479e
"Béres Magnézium Forte filmtabletta 50 db 62,5 g",5997207713541,3564.0,halkonzerv-huskonzerv-melegszendvicskrem-152,https://imageproxy.wolt.com/assets/69f2e407c0846bd69f90a0ce;https://imageproxy.wolt.com/assets/69f2e407c0846bd69f90a0cd
"Béres Magnézium Komplex filmtabletta 50 db 61,8 g",5997207715446,2514.0,halkonzerv-huskonzerv-melegszendvicskrem-152,https://imageproxy.wolt.com/assets/69f2e40bc0846bd69f90a0da;https://imageproxy.wolt.com/assets/69f2e40ac0846bd69f90a0d9
"Béres Mg+B6 filmtabletta, magnéziumot és B6-vitamint tartalmazó étrend-kiegészítő 10 x 12,5 g",5997207711561,550.0,halkonzerv-huskonzerv-melegszendvicskrem-152,https://imageproxy.wolt.com/assets/689bafdb87a8f04a4a7dce85
"Cafe Frei pisztácia ízesítésű pörkölt, őrölt kávékeverék 200 g",5999861070381,2099.0,vizek-uditok-136,https://imageproxy.wolt.com/assets/69c1800c8b41e83846b01d35
Carefree Plus Large tisztasági betét aloe vera illattal 48 db,3574660709216,1679.0,dobozos-gyumolcsle-306,https://imageproxy.wolt.com/assets/68d5370235cd665795fd4971
"Carlsberg világos sör 5% 4 x 0,5 l",8600331002975,2089.0,alkoholmentes-sor-234,https://imageproxy.wolt.com/assets/69a5830cdbcc2d14e2ced56a
"Cerbona matcha-vanília ízű zabkása, cukor hozzáadása nélkül, édesítőszerekkel 50 g",5998400316379,314.0,pizzak-131,https://imageproxy.wolt.com/assets/69f1f4ae126eb988a893010f
Ceres Napicipó teljes kiőrlésű kenyér 400 g,5998703533480,755.0,mez-80,https://imageproxy.wolt.com/assets/689bae7a87a8f04a4a7dca0c;https://imageproxy.wolt.com/assets/689bae7b87a8f04a4a7dca0f
Cheetos Spirals sajtos és ketchupos ízesítésű kukoricasnack 30 g,5900259087164,459.0,rum-188,https://imageproxy.wolt.com/assets/6a045bb8c640c042bb9ed6a2
Chewits Xtreme Sour olvadó rágó 115 g,5060072652250,1324.0,vodka-182,https://imageproxy.wolt.com/assets/689b767687a8f04a4a7d8000
Chio Brezli Original sósperec 200 g,5997312706018,1059.0,feher-bor-190,https://imageproxy.wolt.com/assets/689bb33e87a8f04a4a7dd987
Chio Brezli Original sósperec 80 g,4000522060311,615.0,feher-bor-190,https://imageproxy.wolt.com/assets/689bb1f387a8f04a4a7dd530
Chio Crackings Original sós kréker 100 g,4000522060731,649.0,feher-bor-190,https://imageproxy.wolt.com/assets/689bb34087a8f04a4a7dd98f
"Chio Hula Hoops kukoricalisztből készült snack, sajtos ízű 70 g",5941445678025,539.0,rum-188,https://imageproxy.wolt.com/assets/697ca4745f911384730fbd88
"Chio Hula Hoops mézes, barbecue szósz ízű kukoricalisztből készült snack 70 g",5941445678032,539.0,rum-188,https://imageproxy.wolt.com/assets/697ca4755f911384730fbd89
Chio Maxi Mix kréker és sósperec keverék 100 g,4000522060915,690.0,feher-bor-190,https://imageproxy.wolt.com/assets/689bb34087a8f04a4a7dd992
Chio Maxi Mix sós kréker keverék 225 g,5996253002852,1189.0,feher-bor-190,https://imageproxy.wolt.com/assets/69dccd2baf51c9ef775316c6
Chio Party Mix sós kréker keverék 200 g,4000522060519,1059.0,feher-bor-190,https://imageproxy.wolt.com/assets/689bb3419bbcfa1dc39beb56
Chio Stickletti Original sós pálcika 100 g,4000522061752,615.0,feher-bor-190,https://imageproxy.wolt.com/assets/689bb33f87a8f04a4a7dd98c
Chio Stickletti Original sós pálcika 2 x 100 g,4000522061691,1059.0,feher-bor-190,https://imageproxy.wolt.com/assets/689bb33f87a8f04a4a7dd98b
Chio Stickletti burgonyás pálcika 80 g,5996253000452,539.0,feher-bor-190,https://imageproxy.wolt.com/assets/689bb33f87a8f04a4a7dd989
Chio Stickletti hagymás-tejfölös pálcika 80 g,5996253000476,615.0,feher-bor-190,https://imageproxy.wolt.com/assets/689bb34087a8f04a4a7dd98e
Chio Stickletti sajtos pálcika 80 g,5996253000469,539.0,feher-bor-190,https://imageproxy.wolt.com/assets/689bb34087a8f04a4a7dd990
Chio Stixi ketchupos ízű burgonyachips 120 g,5996253002869,1025.0,rum-188,https://imageproxy.wolt.com/assets/697ca4765f911384730fbd8b
Chio sonkás és sajtos ízű pattogatott kukorica 75 g,8595606209411,649.0,borok-189,https://imageproxy.wolt.com/assets/68e5080389477a351265c15c
"Chivas Regal 12YO skót whisky 40% 0,7 l",5998829902276,12544.0,pekaru-241,https://imageproxy.wolt.com/assets/689b8f0df18c6aaa8030b1bc
Chivers Olde English hagyományos angol narancsmarmelád 340 g,5098732004835,749.0,energiaital-142,https://imageproxy.wolt.com/assets/689b72d6f18c6aaa803093d3;https://imageproxy.wolt.com/assets/689b72d7f18c6aaa803093d7
Chupa Chups Melody Pops eper ízű nyalóka 15 g,8935001728016,299.0,vodka-182,https://imageproxy.wolt.com/assets/68a6c673c36a14b1703147d6;https://imageproxy.wolt.com/assets/68a6c674c36a14b1703147d8
Chupa Chups The Best Of nyalóka több ízben 12 g,49814521,275.0,vodka-182,https://imageproxy.wolt.com/assets/69f30dfc126eb988a8930748;https://imageproxy.wolt.com/assets/69f30dfc126eb988a8930749
Chupa Chups nyalóka rágógumi töltelékkel 29 g,84460554,539.0,vodka-182,https://imageproxy.wolt.com/assets/678e0e414b2b7137a212e43b
Cif Cleanboost Cream Original súrolókrém 500 ml,8712561552905,1344.0,cukrasz-termekek-274,https://imageproxy.wolt.com/assets/69e17910609eafedc63bc5da
Cillit Bang Expert Fürdőszobai Ragyogás spray 750 ml,5900627081152,1679.0,glutenmentes-termekek-275,https://imageproxy.wolt.com/assets/689b7b389bbcfa1dc39bb6ce;https://imageproxy.wolt.com/assets/689b7b3a9bbcfa1dc39bb6d3
"Cillit Bang Expert fürdőszobai vízkőoldó spray, 750 ml",5997321740690,1679.0,glutenmentes-termekek-275,https://imageproxy.wolt.com/assets/689bb0d087a8f04a4a7dd193;https://imageproxy.wolt.com/assets/689bb0d087a8f04a4a7dd196
