barcode,product_name,unit_price,categories,image_urls
3800233076035,RiceUp! kollagénes fehérje szelet málna ízesítéssel hozzáadott cukor nélkül 50 g,739.0,protein-tartalmu-keszitmeny-151,https://imageproxy.wolt.com/assets/689b7454f18c6aaa80309592;https://imageproxy.wolt.com/assets/689b7454f18c6aaa80309596
3800233076455,"RiceUp! málna ízű fehérje szelet, hozzáadott cukor nélkül 40 g",644.0,muzliszelet-gabonapehely-szelet-185,https://imageproxy.wolt.com/assets/689b7737f18c6aaa80309a57;https://imageproxy.wolt.com/assets/689b7737f18c6aaa80309a5c
3800233076691,"RiceUp! Zero kollagénes fehérje keksz tripla csokoládé ízű töltelékkel, hozzáadott cukor nélkül 60 g",804.0,protein-tartalmu-keszitmeny-151,https://imageproxy.wolt.com/assets/689bb24e87a8f04a4a7dd66d;https://imageproxy.wolt.com/assets/689bb24f87a8f04a4a7dd672
3800233076707,RiceUp! Zero kollagénes fehérje keksz karamell ízű töltelékkel hozzáadott cukor nélkül 60 g,804.0,protein-tartalmu-keszitmeny-151,https://imageproxy.wolt.com/assets/689bb24e87a8f04a4a7dd66b;https://imageproxy.wolt.com/assets/689bb24f87a8f04a4a7dd670
3830029291687,Aquafresh Big Teeth Mild Mint fluoridos fogkrém 50 ml,734.0,fogkrem-299,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/64352a98-f36e-11ef-983f-f2bde3e3e3f6_wst_534627001.jpg
3831115330792,SPAR Veggie vegán vanília ízű fagylalt csokoládé bevonattal 3 x 90 ml (270 ml),1455.0,jegkremek-197,https://imageproxy.wolt.com/assets/689b723f87a8f04a4a7d7a6d;https://imageproxy.wolt.com/assets/689b724087a8f04a4a7d7a70
3831115330815,Spar Veggie vegán vanília ízű fagylalt csokoládé bevonattal és manduladarabokkal 3 x 90 ml (270 ml),1455.0,jegkremek-197,https://imageproxy.wolt.com/assets/689b723f87a8f04a4a7d7a6e;https://imageproxy.wolt.com/assets/689b724087a8f04a4a7d7a71
3850104042225,Eva makrélafilé paradicsomos mártásban 170 g,1199.0,halkonzerv-huskonzerv-melegszendvicskrem-212,https://imageproxy.wolt.com/assets/689b6e799bbcfa1dc39ba7d6;https://imageproxy.wolt.com/assets/689b6e7a9bbcfa1dc39ba7da
3850104042232,Eva heringfilé paradicsommártásban 170 g,999.0,halkonzerv-huskonzerv-melegszendvicskrem-212,https://imageproxy.wolt.com/assets/689b765af18c6aaa8030992f;https://imageproxy.wolt.com/assets/689b765af18c6aaa80309935
3850104042256,Eva makrélafilé növényi olajban 170 g,1199.0,halkonzerv-huskonzerv-melegszendvicskrem-212,https://imageproxy.wolt.com/assets/689b6e799bbcfa1dc39ba7d7;https://imageproxy.wolt.com/assets/689b6e7a9bbcfa1dc39ba7dc
3850104042263,Eva sprotni növényi olajban 170 g,894.0,halkonzerv-huskonzerv-melegszendvicskrem-212,https://imageproxy.wolt.com/assets/689b765af18c6aaa80309931;https://imageproxy.wolt.com/assets/689b765bf18c6aaa8030993b
3850104043338,Eva heringfilé növényi olajban 170 g,999.0,halkonzerv-huskonzerv-melegszendvicskrem-212,https://imageproxy.wolt.com/assets/689b765af18c6aaa80309930;https://imageproxy.wolt.com/assets/689b765bf18c6aaa8030993a
3850116039527,King Majestic sajttorta ízű jégkrém áfonyás töltelékkel 81 g,1069.0,jegkremek-197,https://imageproxy.wolt.com/assets/689b6b9687a8f04a4a7d757d;https://imageproxy.wolt.com/assets/689b6b9787a8f04a4a7d7582
3850116064116,King Supreme karamellízű tejjégkrém karamellízű töltelékkel sós karamellízű öntettel 100 ml,1069.0,jegkremek-197,https://imageproxy.wolt.com/assets/689b70c39bbcfa1dc39baf71;https://imageproxy.wolt.com/assets/689b70c49bbcfa1dc39baf76
3850116067179,Ledo Velvet Vanilla vanília ízű jégkrém 900 ml,2119.0,jegkremek-197,https://imageproxy.wolt.com/assets/69aebdcef115f4a3251e8d57
3850116067230,Ledo Satin Strawberry epres tejjégkrém 900 ml,2119.0,jegkremek-197,https://imageproxy.wolt.com/assets/69aebdcdf115f4a3251e8d56
3850116105710,"King piskóta és sárgakrém ízű jégkrém, málnadarabokkal, málna és fehércsokoládé ízű öntettel 220 ml",1069.0,jegkremek-197,https://imageproxy.wolt.com/assets/689b6b05f18c6aaa80308873;https://imageproxy.wolt.com/assets/689b6b06f18c6aaa80308877
3856020262525,Eva Adriatic Sardines in Vegetable Oil 100 g,855.0,halkonzerv-huskonzerv-melegszendvicskrem-212,https://imageproxy.wolt.com/assets/66794ad78cf5dc22349d93df
3856021201332,"SPAR csokoládé, mogyoróízű, vanília, fehér csokoládé ízű jégkrém epres öntettel 1650 ml",2119.0,jegkremek-197,https://imageproxy.wolt.com/assets/689b723e87a8f04a4a7d7a6c;https://imageproxy.wolt.com/assets/689b723f87a8f04a4a7d7a6f
3856028500285,"Jana természetes szénsavmentes ásványvíz 1,5 l",459.0,asvanyviz-201,https://imageproxy.wolt.com/assets/689b7641f18c6aaa803098ec
3856028500315,Jana természetes szénsavmentes ásványvíz 1 l,454.0,asvanyviz-201,https://imageproxy.wolt.com/assets/689b7641f18c6aaa803098ed
3856028500346,Jana Baby természetes szénsavmentes ásványvíz 1 l,419.0,asvanyviz-201,https://imageproxy.wolt.com/assets/689b764487a8f04a4a7d7f9b
3856028500377,Jana Baby természetes szénsavmentes ásványvíz 330 ml,314.0,asvanyviz-201,https://imageproxy.wolt.com/assets/689b764487a8f04a4a7d7f98
3856028500407,"Jana citrom és zöld limetta ízű, energiaszegény, szénsavmentes üdítőital 1,5 l",694.0,szensavmentes-uditoitalok-202,https://imageproxy.wolt.com/assets/689b764387a8f04a4a7d7f97
3856028500889,"Jana eper és guava ízű, energiaszegény, szénsavmentes üdítőital 1,5 l",694.0,szensavmentes-uditoitalok-202,https://imageproxy.wolt.com/assets/689b7645f18c6aaa803098f7
3856028500919,"Jana szőlő és mirabella ízű, energiaszegény, szénsavmentes üdítőital 1,5 l",694.0,szensavmentes-uditoitalok-202,https://imageproxy.wolt.com/assets/689b7645f18c6aaa803098f9
3858887586196,"Somersby Sour Cherry cider almalé alapú, szénsavas alkoholos ital meggy ízesítéssel 4,5% 330 ml",619.0,cider-238,https://imageproxy.wolt.com/assets/699d9a7769f5f7b0b694aae7
3858887586219,"Somersby Sour Cherry cider almalé alapú szénsavas alkoholos ital meggy ízesítéssel 4,5% 0,5 l",659.0,cider-238,https://imageproxy.wolt.com/assets/699d9a7a69f5f7b0b694aae8
3858887586271,"Somersby Orange Spritz almalé alapú, szénsavas alkoholos ital narancs ízzel 4,5% 330 ml",619.0,egyeb-alkoholos-italok-koktelok-247,https://imageproxy.wolt.com/assets/69fa07ec6c23fb67f08213cc
39045207914,Kühne poharas mustár 250 ml,1199.0,ketchup-mustar-majonez-torma-224,https://imageproxy.wolt.com/assets/689b6aa6f18c6aaa8030874a
4000290968338,Mr Muscle Power Gel lefolyótisztító gél 1000 ml,1784.0,fertotlenito-es-tisztitoszer-272,https://imageproxy.wolt.com/assets/68a469d8e6b217110a27b648
4000339035229,Philadelphia Original sajtos szendvicskrém 200 g,1579.0,vajkrem-sajtkrem-korozott-101,https://imageproxy.wolt.com/assets/688b9f13a3eb62eeb95c5147
4000522060311,Chio Brezli Original sósperec 80 g,615.0,ropi-perec-sos-kekszek-190,https://imageproxy.wolt.com/assets/689bb1f387a8f04a4a7dd530
4000522060519,Chio Party Mix sós kréker keverék 200 g,1059.0,ropi-perec-sos-kekszek-190,https://imageproxy.wolt.com/assets/689bb3419bbcfa1dc39beb56
4000522060731,Chio Crackings Original sós kréker 100 g,649.0,ropi-perec-sos-kekszek-190,https://imageproxy.wolt.com/assets/689bb34087a8f04a4a7dd98f
4000522060915,Chio Maxi Mix kréker és sósperec keverék 100 g,690.0,ropi-perec-sos-kekszek-190,https://imageproxy.wolt.com/assets/689bb34087a8f04a4a7dd992
4000522061691,Chio Stickletti Original sós pálcika 2 x 100 g,1059.0,ropi-perec-sos-kekszek-190,https://imageproxy.wolt.com/assets/689bb33f87a8f04a4a7dd98b
4000522061752,Chio Stickletti Original sós pálcika 100 g,615.0,ropi-perec-sos-kekszek-190,https://imageproxy.wolt.com/assets/689bb33f87a8f04a4a7dd98c
4000539156625,"Lindt Tokyo Style fehér csokoládé matcha tea porral, mandulás-epres-matcha teás krémmel 145 g",4514.0,csokolade-175,https://imageproxy.wolt.com/assets/69b996ce2317c5280bd2494d
4001499197475,Frosch Aloe Vera folyékony szappan 500 ml,1049.0,szappanok-307,https://imageproxy.wolt.com/assets/689b6b2a87a8f04a4a7d7408
4001686009635,"Haribo Pasta Basta savanyú, gyümölcs- és kólaízű kandírozott gumicukorka keverék 160 g",849.0,gumicukor-184,https://imageproxy.wolt.com/assets/69df7000ddef9b56faf9e761
4001686013960,"Haribo Pico-Balla savanyú, gyümölcsízű kandírozott gumicukorka konfekt 160 g",849.0,gumicukor-184,https://imageproxy.wolt.com/assets/69a97802f115f4a3251e87fd
4001686014585,Haribo Balla Stixx Sauer gyümölcsízű gumicukorka 175 g,1019.0,gumicukor-184,https://imageproxy.wolt.com/assets/69cd5d60882f03cf986b6662
4001686372234,Haribo Roulette gyümölcsízű gumicukorka 25 g,190.0,cukorkak-drazsek-182,https://imageproxy.wolt.com/assets/69ce4cdc804cb482365a0fc8
4001686502082,Maoam Wild Red Berries olvadó rágóbonbon 5 x 22 g (110 g),584.0,cukorkak-drazsek-182,https://imageproxy.wolt.com/assets/689b6c9cf18c6aaa803089f4
4001686536582,"Maoam Kracher olvadó rágóbonbon-drazsé pezsgő porral töltve, részben kóla ízesítéssel 70 g",550.0,cukorkak-drazsek-182,https://imageproxy.wolt.com/assets/689b6b4987a8f04a4a7d7473
4001686705315,Haribo Berries zselés cukordrazsé 100 g,584.0,cukorkak-drazsek-182,https://imageproxy.wolt.com/assets/689b786d87a8f04a4a7d85c2
4001724050384,"Dr. Oetker Guseppe gyorsfagyasztott bagett szalámival, sajttal és zöldségekkel 2 x 125 g (250 g)",1079.0,pekaru-199,https://imageproxy.wolt.com/assets/69147e8c43a2bd3cfbf461f7
4001724050445,Dr. Oetker Guseppe gyorsfagyasztott bagett paradicsommal és sajttal 2 x 125 g (250 g),1079.0,pekaru-199,https://imageproxy.wolt.com/assets/69147e8a43a2bd3cfbf461f5
4005500029489,Nestlé Yogolino tejalapú banános bébidesszert 6+ hó 4 x 100 g (400 g),1404.0,bebietelek-317,https://imageproxy.wolt.com/assets/689bafbc87a8f04a4a7dce23
40056500,Purina Gourmet Gold falatok szószban lazaccal és csirkével nedves macskaeledel,314.0,macskaalom-324,
4005808751426,NIVEA Soft krém 300 ml,2309.0,kremek-292,https://imageproxy.wolt.com/assets/697b53df088b76a80bd49c00;https://imageproxy.wolt.com/assets/697b53df088b76a80bd49c01
4006670363151,Zewa Wisch & Weg Original háztartási papírtörlő 2 rétegű 2 tekercs,839.0,haztartasi-papirtorlo-271,https://imageproxy.wolt.com/assets/68d7d9144b12d0f3005f53c9;https://imageproxy.wolt.com/assets/68d7d9134b12d0f3005f53c8
4006670363458,Zewa Wisch & Weg Original háztartási papírtörlő 2 rétegű 4 tekercs,1679.0,haztartasi-papirtorlo-271,
4008400183022,"Raffaello ropogós, kókuszos ostyakülönlegesség, belsejében egész szem mandulával 230 g",2249.0,napolyi-ostya-179,https://imageproxy.wolt.com/assets/689b6d5ff18c6aaa80308c96
4008429037894,Dreamies kiegészítő macskaeledel csirkével felnőtt macskák & 8 hetesnél idősebb kölykök számára 60 g,734.0,macskaeledel-323,https://imageproxy.wolt.com/assets/689b6b8087a8f04a4a7d7539;https://imageproxy.wolt.com/assets/689b6b8187a8f04a4a7d753c
4008429088896,Perfect Fit Sterile 1+ teljes értékű száraz eledel felnőtt macskák részére 750 g,2834.0,macskaeledel-323,https://imageproxy.wolt.com/assets/689b6b9a87a8f04a4a7d7588;https://imageproxy.wolt.com/assets/689b6b9b87a8f04a4a7d758d
4008429090110,Pedigree Rodeo kiegészítő állateledel felnőtt kutyák számára marhával 4 db 70 g,789.0,kutyaeledel-322,https://imageproxy.wolt.com/assets/689b6b8b87a8f04a4a7d755a;https://imageproxy.wolt.com/assets/689b6b8b87a8f04a4a7d755c
4008429108952,Perfect Fit Adult 1+ csirkében gazdag teljes értékű szárazeledel felnőtt kutyák számára 825 g,3044.0,kutyaeledel-322,https://imageproxy.wolt.com/assets/689b6b9a87a8f04a4a7d7589;https://imageproxy.wolt.com/assets/689b6b9b87a8f04a4a7d758c
4008429194184,"Whiskas Tasty Mix teljes értékű nedves eledel felnőtt macskáknak 24 x 85 g (2,04 kg)",5879.0,macskaeledel-323,https://imageproxy.wolt.com/assets/69a2dfe13fdec26b2f315391
4009175141729,Frosch ecetes tisztítószer 1000 ml,1314.0,altalanos-tisztitoszer-273,https://imageproxy.wolt.com/assets/69fb91a995a8304bb503fc11
4009175165213,Frosch Aloe Vera mosogatószer 750 ml,1049.0,mosogatoszerek-267,https://imageproxy.wolt.com/assets/69fda801adb8e70c6cc2d58d
4009175178565,Frosch Zöldcitrom mosogatószer 750 ml,1049.0,mosogatoszerek-267,https://imageproxy.wolt.com/assets/69fb2f306c23fb67f08237d9
